2025-09-02 16:11:52 出售人id: 155649 出售人userid: 40 出售人名字: 刘光济  购买人id: 106497  购买人userid: 28  购买人名字: 林宏硕  物品名称: 碧水青龙  物品数量: 1  交易价格: 1
2025-09-08 22:18:01 出售人id: 626689 出售人userid: 104 出售人名字: 纯属娱乐  购买人id: 1142785  购买人userid: 355  购买人名字: 澜啪哒  物品名称: 高级偷袭  物品数量: 1  交易价格: 4107411
2025-09-08 22:20:54 出售人id: 1306625 出售人userid: 403 出售人名字: 娃娃、、  购买人id: 1036289  购买人userid: 344  购买人名字: 欧皇  物品名称: 碧水青龙  物品数量: 1  交易价格: 80000
2025-09-08 22:22:12 出售人id: 1306625 出售人userid: 403 出售人名字: 娃娃、、  购买人id: 1036289  购买人userid: 344  购买人名字: 欧皇  物品名称: 碧水青龙  物品数量: 1  交易价格: 80000
2025-09-08 22:22:31 出售人id: 1306625 出售人userid: 403 出售人名字: 娃娃、、  购买人id: 1036289  购买人userid: 344  购买人名字: 欧皇  物品名称: 碧水青龙  物品数量: 1  交易价格: 80000
2025-09-08 22:22:36 出售人id: 1306625 出售人userid: 403 出售人名字: 娃娃、、  购买人id: 1036289  购买人userid: 344  购买人名字: 欧皇  物品名称: 碧水青龙  物品数量: 1  交易价格: 80000
2025-09-08 22:23:35 出售人id: 1306625 出售人userid: 403 出售人名字: 娃娃、、  购买人id: 1036289  购买人userid: 344  购买人名字: 欧皇  物品名称: 九州履  物品数量: 1  交易价格: 80000
2025-09-08 22:23:39 出售人id: 1306625 出售人userid: 403 出售人名字: 娃娃、、  购买人id: 1036289  购买人userid: 344  购买人名字: 欧皇  物品名称: 九州履  物品数量: 1  交易价格: 80000
2025-09-08 22:23:41 出售人id: 1306625 出售人userid: 403 出售人名字: 娃娃、、  购买人id: 1036289  购买人userid: 344  购买人名字: 欧皇  物品名称: 九州履  物品数量: 1  交易价格: 80000
2025-09-08 22:24:47 出售人id: 569345 出售人userid: 270 出售人名字: 秋色  购买人id: 434177  购买人userid: 251  购买人名字: 泡泡茶壶  物品名称: 龙骨甲  物品数量: 1  交易价格: 9000
2025-09-08 22:25:23 出售人id: 1265665 出售人userid: 397 出售人名字: 令狐能  购买人id: 1236993  购买人userid: 380  购买人名字: 天敌啊  物品名称: 飞剑•精魄  物品数量: 5  交易价格: 89999
2025-09-08 22:25:32 出售人id: 667649 出售人userid: 284 出售人名字: 熊智明  购买人id: 1236993  购买人userid: 380  购买人名字: 天敌啊  物品名称: 飞剑•精魄  物品数量: 16  交易价格: 119999
2025-09-08 22:25:52 出售人id: 434177 出售人userid: 251 出售人名字: 泡泡茶壶  购买人id: 1265665  购买人userid: 397  购买人名字: 令狐能  物品名称: 弥音禅钟•精华  物品数量: 137  交易价格: 19999
2025-09-08 22:26:49 出售人id: 843777 出售人userid: 312 出售人名字: 奚俊名  购买人id: 1265665  购买人userid: 397  购买人名字: 令狐能  物品名称: 弥音禅钟•精华  物品数量: 7  交易价格: 29999
2025-09-08 22:27:07 出售人id: 888833 出售人userid: 321 出售人名字: 久留  购买人id: 1265665  购买人userid: 397  购买人名字: 令狐能  物品名称: 弥音禅钟•精华  物品数量: 60  交易价格: 34999
2025-09-08 22:27:39 出售人id: 1306625 出售人userid: 403 出售人名字: 娃娃、、  购买人id: 1036289  购买人userid: 344  购买人名字: 欧皇  物品名称: 水晶棒  物品数量: 1  交易价格: 80000
2025-09-08 22:29:23 出售人id: 3440641 出售人userid: 903 出售人名字: 诸葛宜嘉  购买人id: 335873  购买人userid: 157  购买人名字: 小舞  物品名称: 70级•钨金  物品数量: 11  交易价格: 72000
2025-09-08 22:32:02 出售人id: 3485697 出售人userid: 913 出售人名字: 那样  购买人id: 335873  购买人userid: 157  购买人名字: 小舞  物品名称: 器灵•固若金汤  物品数量: 1  交易价格: 900000
2025-09-08 22:33:46 出售人id: 888833 出售人userid: 321 出售人名字: 久留  购买人id: 1265665  购买人userid: 397  购买人名字: 令狐能  物品名称: 弥音禅钟•精华  物品数量: 210  交易价格: 34999
2025-09-08 22:34:11 出售人id: 888833 出售人userid: 321 出售人名字: 久留  购买人id: 1265665  购买人userid: 397  购买人名字: 令狐能  物品名称: 弥音禅钟•精华  物品数量: 30  交易价格: 34999
2025-09-08 22:34:18 出售人id: 335873 出售人userid: 157 出售人名字: 小舞  购买人id: 3489793  购买人userid: 914  购买人名字: 心情  物品名称: 60级•钨金  物品数量: 1  交易价格: 5000000
2025-09-08 22:34:54 出售人id: 3489793 出售人userid: 914 出售人名字: 心情  购买人id: 335873  购买人userid: 157  购买人名字: 小舞  物品名称: 器灵•固若金汤  物品数量: 1  交易价格: 900000
2025-09-08 22:36:23 出售人id: 434177 出售人userid: 251 出售人名字: 泡泡茶壶  购买人id: 569345  购买人userid: 270  购买人名字: 秋色  物品名称: 乾坤帽  物品数量: 1  交易价格: 9000
2025-09-08 22:36:42 出售人id: 1916929 出售人userid: 539 出售人名字: 钱气  购买人id: 335873  购买人userid: 157  购买人名字: 小舞  物品名称: 碧玉葫芦•精华  物品数量: 1  交易价格: 45000
2025-09-08 22:36:48 出售人id: 233473 出售人userid: 191 出售人名字: 浩然  购买人id: 335873  购买人userid: 157  购买人名字: 小舞  物品名称: 碧玉葫芦•精华  物品数量: 56  交易价格: 44999
2025-09-08 22:38:26 出售人id: 3489793 出售人userid: 914 出售人名字: 心情  购买人id: 335873  购买人userid: 157  购买人名字: 小舞  物品名称: 碧玉葫芦•精华  物品数量: 1  交易价格: 36000
2025-09-08 22:38:51 出售人id: 3489793 出售人userid: 914 出售人名字: 心情  购买人id: 335873  购买人userid: 157  购买人名字: 小舞  物品名称: 碧玉葫芦•精华  物品数量: 1  交易价格: 36000
2025-09-08 22:39:01 出售人id: 3489793 出售人userid: 914 出售人名字: 心情  购买人id: 335873  购买人userid: 157  购买人名字: 小舞  物品名称: 碧玉葫芦•精华  物品数量: 11  交易价格: 36000
2025-09-08 22:39:02 出售人id: 569345 出售人userid: 270 出售人名字: 秋色  购买人id: 1314817  购买人userid: 168  购买人名字: 好丫丫  物品名称: 龙骨甲  物品数量: 1  交易价格: 9000
2025-09-08 22:40:09 出售人id: 335873 出售人userid: 157 出售人名字: 小舞  购买人id: 3485697  购买人userid: 913  购买人名字: 那样  物品名称: 避水珠  物品数量: 1  交易价格: 8999992
2025-09-08 22:40:28 出售人id: 888833 出售人userid: 321 出售人名字: 久留  购买人id: 335873  购买人userid: 157  购买人名字: 小舞  物品名称: 弥音禅钟•精华  物品数量: 96  交易价格: 34999
2025-09-08 22:41:37 出售人id: 1314817 出售人userid: 168 出售人名字: 好丫丫  购买人id: 434177  购买人userid: 251  购买人名字: 泡泡茶壶  物品名称: 碧水青龙  物品数量: 1  交易价格: 8000
2025-09-08 22:42:52 出售人id: 233473 出售人userid: 191 出售人名字: 浩然  购买人id: 335873  购买人userid: 157  购买人名字: 小舞  物品名称: 弥音禅钟•精华  物品数量: 124  交易价格: 43999
2025-09-08 22:52:19 出售人id: 98305 出售人userid: 3 出售人名字: 常山造纸农  购买人id: 1236993  购买人userid: 380  购买人名字: 天敌啊  物品名称: 金芒石  物品数量: 100  交易价格: 180000
2025-09-08 22:52:25 出售人id: 434177 出售人userid: 251 出售人名字: 泡泡茶壶  购买人id: 1142785  购买人userid: 355  购买人名字: 澜啪哒  物品名称: 凝海珠•精华  物品数量: 12  交易价格: 90000
2025-09-08 22:52:59 出售人id: 98305 出售人userid: 3 出售人名字: 常山造纸农  购买人id: 1236993  购买人userid: 380  购买人名字: 天敌啊  物品名称: 金芒石  物品数量: 100  交易价格: 180000
2025-09-08 22:53:42 出售人id: 303105 出售人userid: 242 出售人名字: 浮生  购买人id: 1142785  购买人userid: 355  购买人名字: 澜啪哒  物品名称: 凝海珠•精魄  物品数量: 26  交易价格: 109999
2025-09-08 22:57:59 出售人id: 16385 出售人userid: 120 出售人名字: 风月一程  购买人id: 77825  购买人userid: 20  购买人名字: 华华  物品名称: 高级法术暴击  物品数量: 1  交易价格: 1800000
2025-09-08 22:58:46 出售人id: 3485697 出售人userid: 913 出售人名字: 那样  购买人id: 335873  购买人userid: 157  购买人名字: 小舞  物品名称: 碧水青龙  物品数量: 1  交易价格: 3000000
2025-09-08 23:00:33 出售人id: 303105 出售人userid: 242 出售人名字: 浮生  购买人id: 1392641  购买人userid: 422  购买人名字: 南门茗  物品名称: 金甲仙衣•精华  物品数量: 1  交易价格: 240000
2025-09-08 23:02:29 出售人id: 303105 出售人userid: 242 出售人名字: 浮生  购买人id: 98305  购买人userid: 3  购买人名字: 常山造纸农  物品名称: 器灵•征讨伐  物品数量: 1  交易价格: 800000
2025-09-08 23:05:30 出售人id: 1265665 出售人userid: 397 出售人名字: 令狐能  购买人id: 77825  购买人userid: 20  购买人名字: 华华  物品名称: 鸣鸿刀•精华  物品数量: 6  交易价格: 13998
2025-09-08 23:06:09 出售人id: 434177 出售人userid: 251 出售人名字: 泡泡茶壶  购买人id: 77825  购买人userid: 20  购买人名字: 华华  物品名称: 鸣鸿刀•精华  物品数量: 100  交易价格: 13999
2025-09-08 23:06:11 出售人id: 24577 出售人userid: 57 出售人名字: 韩冰  购买人id: 98305  购买人userid: 3  购买人名字: 常山造纸农  物品名称: 高级法术波动  物品数量: 1  交易价格: 1799000
2025-09-08 23:07:03 出售人id: 434177 出售人userid: 251 出售人名字: 泡泡茶壶  购买人id: 77825  购买人userid: 20  购买人名字: 华华  物品名称: 鸣鸿刀•精华  物品数量: 50  交易价格: 13999
2025-09-08 23:08:07 出售人id: 434177 出售人userid: 251 出售人名字: 泡泡茶壶  购买人id: 77825  购买人userid: 20  购买人名字: 华华  物品名称: 鸣鸿刀•精华  物品数量: 20  交易价格: 13999
2025-09-08 23:09:32 出售人id: 1339393 出售人userid: 409 出售人名字: 东东丶  购买人id: 1236993  购买人userid: 380  购买人名字: 天敌啊  物品名称: 超级神猴  物品数量: 1  交易价格: 300000
2025-09-08 23:09:35 出售人id: 278529 出售人userid: 61 出售人名字: 魔丸哪吒  购买人id: 1236993  购买人userid: 380  购买人名字: 天敌啊  物品名称: 超级神猪  物品数量: 1  交易价格: 450000
2025-09-08 23:13:54 出售人id: 925697 出售人userid: 92 出售人名字: 春风何时来。  购买人id: 3358721  购买人userid: 885  购买人名字: 漆雕浩  物品名称: 附灵玉•精华  物品数量: 1  交易价格: 1000
2025-09-08 23:14:12 出售人id: 925697 出售人userid: 92 出售人名字: 春风何时来。  购买人id: 3358721  购买人userid: 885  购买人名字: 漆雕浩  物品名称: 附灵玉•精华  物品数量: 1  交易价格: 1000
2025-09-08 23:14:21 出售人id: 925697 出售人userid: 92 出售人名字: 春风何时来。  购买人id: 3358721  购买人userid: 885  购买人名字: 漆雕浩  物品名称: 附灵玉•精华  物品数量: 29  交易价格: 999
2025-09-08 23:15:57 出售人id: 925697 出售人userid: 92 出售人名字: 春风何时来。  购买人id: 3358721  购买人userid: 885  购买人名字: 漆雕浩  物品名称: 附灵玉•精魄  物品数量: 14  交易价格: 999
2025-09-08 23:16:19 出售人id: 925697 出售人userid: 92 出售人名字: 春风何时来。  购买人id: 3358721  购买人userid: 885  购买人名字: 漆雕浩  物品名称: 金甲仙衣•精魄  物品数量: 1  交易价格: 1000
2025-09-08 23:16:29 出售人id: 925697 出售人userid: 92 出售人名字: 春风何时来。  购买人id: 3358721  购买人userid: 885  购买人名字: 漆雕浩  物品名称: 金甲仙衣•精魄  物品数量: 19  交易价格: 999
2025-09-08 23:16:36 出售人id: 925697 出售人userid: 92 出售人名字: 春风何时来。  购买人id: 3358721  购买人userid: 885  购买人名字: 漆雕浩  物品名称: 无量经•精魄  物品数量: 11  交易价格: 999
2025-09-08 23:16:59 出售人id: 925697 出售人userid: 92 出售人名字: 春风何时来。  购买人id: 3358721  购买人userid: 885  购买人名字: 漆雕浩  物品名称: 无量经•精魄  物品数量: 1  交易价格: 1000
2025-09-08 23:17:08 出售人id: 520193 出售人userid: 25 出售人名字: 孙弘光  购买人id: 1314817  购买人userid: 168  购买人名字: 好丫丫  物品名称: 黑无常变身卡  物品数量: 1  交易价格: 60000
2025-09-08 23:17:16 出售人id: 925697 出售人userid: 92 出售人名字: 春风何时来。  购买人id: 3358721  购买人userid: 885  购买人名字: 漆雕浩  物品名称: 无量经•精魄  物品数量: 1  交易价格: 1000
2025-09-08 23:17:24 出售人id: 925697 出售人userid: 92 出售人名字: 春风何时来。  购买人id: 3358721  购买人userid: 885  购买人名字: 漆雕浩  物品名称: 无量经•精魄  物品数量: 9  交易价格: 1000
2025-09-08 23:17:26 出售人id: 925697 出售人userid: 92 出售人名字: 春风何时来。  购买人id: 3358721  购买人userid: 885  购买人名字: 漆雕浩  物品名称: 降魔斗篷•精魄  物品数量: 1  交易价格: 1000
2025-09-08 23:17:35 出售人id: 925697 出售人userid: 92 出售人名字: 春风何时来。  购买人id: 3358721  购买人userid: 885  购买人名字: 漆雕浩  物品名称: 风袋•精魄  物品数量: 14  交易价格: 999
2025-09-08 23:17:46 出售人id: 925697 出售人userid: 92 出售人名字: 春风何时来。  购买人id: 3358721  购买人userid: 885  购买人名字: 漆雕浩  物品名称: 降魔斗篷•精魄  物品数量: 1  交易价格: 1000
2025-09-08 23:17:55 出售人id: 925697 出售人userid: 92 出售人名字: 春风何时来。  购买人id: 3358721  购买人userid: 885  购买人名字: 漆雕浩  物品名称: 降魔斗篷•精魄  物品数量: 17  交易价格: 999
2025-09-08 23:24:50 出售人id: 73729 出售人userid: 128 出售人名字: 华流才是顶流  购买人id: 925697  购买人userid: 92  购买人名字: 春风何时来。  物品名称: 龙骨甲  物品数量: 1  交易价格: 3000000
2025-09-08 23:26:02 出售人id: 2412545 出售人userid: 659 出售人名字: 唐民  购买人id: 925697  购买人userid: 92  购买人名字: 春风何时来。  物品名称: 九州履  物品数量: 1  交易价格: 4500000
2025-09-08 23:27:27 出售人id: 1036289 出售人userid: 344 出售人名字: 欧皇  购买人id: 925697  购买人userid: 92  购买人名字: 春风何时来。  物品名称: 碧水青龙  物品数量: 1  交易价格: 8000000
