"阶段ID","技能描述（策划）","阶段类型","执行方式","播放延时","动作类型","动作最长时间","移动类型","同步保护","目的x","目的y","残影对象编号","残影对象透明度","移动时间","特效类型","特效位置类型","有痕迹","有方向","特效名","特效图层","音效","结果类型","执行结果最长时间","结果受击复位时间","瞬移类型","瞬移时间","保留","瞬移最长时间","多结果标示"
"18405270","怒目金刚-施法动作","0","1","0","9","1100","0","0","0","0","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"18405271","怒目金刚-施法特效","2","1","0","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/ma_xiaoleiyingtexiao/wentianyizhan","0","mt3-cw-liehuo-sj","0","0","200","0","0","0","0","1"
"18405272","怒目金刚-受击特效","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/ma_xiaoleiyingtexiao/wentianyizhanshoujitexiao","0","mt3-cw-liehuo-sj","0","0","200","0","0","0","0","1"
"18405273","怒目金刚-受击结算","4","1","1000","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","1200","200","0","0","0","0","1"
"18405280","魔神降临-施法动作","0","1","0","9","1100","0","0","0","0","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"18405281","魔神降临-施法特效","2","1","0","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt3_dly_da/mt3_dly_da_shifa","0","mt3-cw-liehuo-sj","0","0","200","0","0","0","0","1"
"18405282","魔神降临-受击特效","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt3_dly_da/mt3_dly_da_shifa","0","mt3-cw-liehuo-sj","0","0","200","0","0","0","0","1"
"18405283","魔神降临-受击结算","4","1","1000","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","1200","200","0","0","0","0","1"
"18405290","混沌起源-施法动作","0","1","0","9","1100","0","0","0","0","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"18405291","混沌起源-施法特效","2","1","0","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/ma_xiaoleiyingtexiao/mixingzhang","0","mt3-cw-liehuo-sj","0","0","200","0","0","0","0","1"
"18405292","混沌起源-受击特效","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/ma_xiaoleiyingtexiao/mixingzhang","0","mt3-cw-liehuo-sj","0","0","200","0","0","0","0","1"
"18405293","混沌起源-受击结算","4","1","1000","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","1200","200","0","0","0","0","1"
"18405300","星陨·天罚-施法动作","0","1","0","9","1100","0","0","0","0","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"18405301","星陨·天罚-施法特效","2","1","0","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mh_zhenfa/7","0","mt3-cw-liehuo-sj","0","0","200","0","0","0","0","1"
"18405302","星陨·天罚-受击特效","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mh_zhenfa/7","0","mt3-cw-liehuo-sj","0","0","200","0","0","0","0","1"
"18405303","星陨·天罚-受击结算","4","1","1000","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","1200","200","0","0","0","0","1"
"18405310","天残脚-施法动作","0","1","0","9","1100","0","0","0","0","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"18405311","天残脚-施法特效","2","1","0","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mh_zhenfa/21","0","mt3-cw-liehuo-sj","0","0","200","0","0","0","0","1"
"18405312","天残脚-受击特效","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mh_zhenfa/21","0","mt3-cw-liehuo-sj","0","0","200","0","0","0","0","1"
"18405313","天残脚-受击结算","4","1","1000","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","1200","200","0","0","0","0","1"
"18405320","焚天-施法动作","0","1","0","9","1100","0","0","0","0","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"18405321","焚天-施法特效","2","1","0","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mh_zhenfa/11","0","mt3-cw-liehuo-sj","0","0","200","0","0","0","0","1"
"18405322","焚天-受击特效","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mh_zhenfa/11","0","mt3-cw-liehuo-sj","0","0","200","0","0","0","0","1"
"18405323","焚天-受击结算","4","1","1000","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","1200","200","0","0","0","0","1"
"18405324","问天一战6消耗连击点","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","200","200","0","0","0","0","1"
"18405330","问天一战7-施法动作","0","1","0","9","1100","0","0","0","0","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"18405331","问天一战7-施法特效","2","1","0","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/ma_xiaoleiyingtexiao/wentianyizhan","0","mt3-cw-liehuo-sj","0","0","200","0","0","0","0","1"
"18405332","问天一战7-受击特效","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/ma_xiaoleiyingtexiao/wentianyizhanshoujitexiao","0","mt3-cw-liehuo-sj","0","0","200","0","0","0","0","1"
"18405333","问天一战7-受击结算","4","1","1000","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","1200","200","0","0","0","0","1"
"18405334","问天一战7消耗连击点","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","200","200","0","0","0","0","1"
"18405340","问天一战8-施法动作","0","1","0","9","1100","0","0","0","0","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"18405341","问天一战8-施法特效","2","1","0","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/ma_xiaoleiyingtexiao/wentianyizhan","0","mt3-cw-liehuo-sj","0","0","200","0","0","0","0","1"
"18405342","问天一战8-受击特效","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/ma_xiaoleiyingtexiao/wentianyizhanshoujitexiao","0","mt3-cw-liehuo-sj","0","0","200","0","0","0","0","1"
"18405343","问天一战8-受击结算","4","1","1000","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","1200","200","0","0","0","0","1"
"18405344","问天一战8消耗连击点","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","200","200","0","0","0","0","1"
"18405350","问天一战9-施法动作","0","1","0","9","1100","0","0","0","0","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"18405351","问天一战9-施法特效","2","1","0","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/ma_xiaoleiyingtexiao/wentianyizhan","0","mt3-cw-liehuo-sj","0","0","200","0","0","0","0","1"
"18405352","问天一战9-受击特效","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/ma_xiaoleiyingtexiao/wentianyizhanshoujitexiao","0","mt3-cw-liehuo-sj","0","0","200","0","0","0","0","1"
"18405353","问天一战9-受击结算","4","1","1000","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","1200","200","0","0","0","0","1"
"18405354","问天一战9消耗连击点","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","200","200","0","0","0","0","1"
"18405360","问天一战10-施法动作","0","1","0","9","1100","0","0","0","0","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"18405361","问天一战10-施法特效","2","1","0","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/ma_xiaoleiyingtexiao/wentianyizhan","0","mt3-cw-liehuo-sj","0","0","200","0","0","0","0","1"
"18405362","问天一战10-受击特效","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/ma_xiaoleiyingtexiao/wentianyizhanshoujitexiao","0","mt3-cw-liehuo-sj","0","0","200","0","0","0","0","1"
"18405363","问天一战10-受击结算","4","1","1000","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","1200","200","0","0","0","0","1"
"18405364","问天一战10消耗连击点","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","200","200","0","0","0","0","1"
"18405400","天罡剑气1-施法动作","0","0","0","9","600","0","0","0","0","0","188","0","0","0","0","0","","0","","","0","","","","","","1"
"18405401","天罡剑气1-隐身主体","6","0","0","0","0","0","0","0","0","0","255","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"18405402","天罡剑气1-移动","1","0","0","0","0","0","1","0","2","1","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"18405403","天罡剑气1-攻击动作","0","1","0","8","1100","0","0","0","2","1","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"18405404","天罡剑气1-受击特效上","2","1","300","0","0","0","0","0","0","1","255","0","0","5","0","0","geffect/skill/mt3_dz_da/mt3_dz_da_shouji","1","mt3-zs-huanyingchongfeng-sj","0","0","200","0","0","0","0","1"
"18405405","天罡剑气1-受击特效下","2","1","300","0","0","0","0","0","0","0","188","0","0","5","0","0","","1","","0","0","200","0","0","0","0","1"
"18405406","天罡剑气1-受击结算","4","1","400","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","600","200","0","0","0","0","1"
"18405407","天罡剑气1-残影消失","1","0","0","0","0","3","2","0","0","1","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"18405410","天罡剑气2-移动","1","0","0","0","0","0","1","0","2","2","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"18405411","天罡剑气2-攻击动作","0","1","0","8","1100","0","0","0","2","2","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"18405412","天罡剑气2-受击特效上","2","1","300","0","0","0","0","0","0","2","255","0","0","5","0","0","geffect/skill/mt3_dz_da/mt3_dz_da_shouji","1","mt3-zs-huanyingchongfeng-sj","0","0","200","0","0","0","0","1"
"18405413","天罡剑气2-受击特效下","2","1","300","0","0","0","0","0","0","0","188","0","0","5","0","0","","1","","0","0","200","0","0","0","0","1"
"18405414","天罡剑气2-受击结算","4","1","400","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","600","200","0","0","0","0","1"
"18405415","天罡剑气2-残影消失","1","0","0","0","0","3","2","0","0","2","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"18405420","天罡剑气3-移动","1","0","0","0","0","0","1","0","2","3","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"18405421","天罡剑气3-攻击动作","0","1","0","8","1100","0","0","0","2","3","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"18405422","天罡剑气3-受击特效上","2","1","300","0","0","0","0","0","0","3","255","0","0","0","0","0","geffect/skill/mt3_dz_da/mt3_dz_da_shouji","1","mt3-zs-huanyingchongfeng-sj","0","0","200","0","0","0","0","1"
"18405423","天罡剑气3-受击特效下","2","1","300","0","0","0","0","0","0","0","188","0","0","5","0","1","","1","","0","0","200","0","0","0","0","1"
"18405424","天罡剑气3-受击结算","4","1","400","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","600","200","0","0","0","0","1"
"18405425","天罡剑气3-残影消失","1","0","0","0","0","3","2","0","0","3","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"18405426","天罡剑气4-现身","6","0","0","0","0","0","0","0","0","0","255","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"18405500","穿云箭1-移动","1","0","0","0","0","0","1","0","2","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"18405501","穿云箭1-攻击动作","0","1","0","8","1100","0","0","0","2","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"18405502","穿云箭1-受击特效上","2","1","300","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/ma_xinjinneng/chuanyunzhan","1","mt3-zs-huimiedaji-sj","0","0","200","0","0","0","0","1"
"18405503","穿云箭1-受击结算","4","1","400","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","600","200","0","0","0","0","1"
"18405504","穿云箭1-保护者返回","1","0","0","0","0","0","12","0","0","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"18405510","穿云箭2-保护者移动","1","0","0","0","0","0","1","0","2","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"18405511","穿云箭2-攻击动作","0","1","0","8","1100","0","0","0","2","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"18405512","穿云箭2-受击特效上","2","1","300","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/ma_xinjinneng/chuanyunzhan","1","mt3-zs-huimiedaji-sj","0","0","200","0","0","0","0","1"
"18405513","穿云箭2-受击结算","4","1","400","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","600","200","0","0","0","0","1"
"18405514","穿云箭2-保护者返回","1","0","0","0","0","0","12","0","0","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"18405515","穿云箭3-返回","1","0","0","0","0","2","0","0","0","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"18405600","日月乾坤-施法动作","0","1","0","9","1100","0","0","0","0","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"18405601","日月乾坤-施法特效","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mh_bgfy/shouji/longjuanfeng","0","mt3-dly-chanraogenxu-gj","0","0","200","0","0","0","0","1"
"18405602","日月乾坤-受击特效","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","","0","","0","0","200","0","0","0","0","1"
"18405603","日月乾坤-受击结算","4","1","1600","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","1800","200","0","0","0","0","1"
"18405700","三花聚顶1-施法动作","0","1","0","9","1100","0","0","0","8","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"18405701","三花聚顶1-受击特效上","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mh_fzbuff/huilanshifa","0","mt3-ms-zhiliaodaoyan-sj","0","0","200","0","0","0","0","1"
"18405702","三花聚顶1-受击结算","4","1","1100","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","1300","200","0","0","0","0","1"
"18405800","三花聚顶2-受击特效上","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mh_fzbuff/huilanshifa","0","mt3-ms-zhiliaodaoyan-sj","0","0","200","0","0","0","0","1"
"18405801","三花聚顶2-受击结算","4","1","1100","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","1300","200","0","0","0","0","1"
"18405900","三花聚顶3-受击特效上","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mh_fzbuff/huilanshifa","0","mt3-ms-zhiliaodaoyan-sj","0","0","200","0","0","0","0","1"
"18405901","三花聚顶3-受击结算","4","1","1100","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","1300","200","0","0","0","0","1"
"18405902","三花聚顶3-扣血","1","0","0","0","0","2","0","0","0","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"18406000","四象同归1-施法动作","0","1","0","9","1100","0","0","0","8","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"18406001","四象同归1-受击特效上","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mh_fzbuff/fxdd","0","mt3-ms-shenshengjiushu-sj","0","0","200","0","0","0","0","1"
"18406002","四象同归1-受击特效下","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","","-2","","0","0","200","0","0","0","0","1"
"18406003","四象同归1-受击结算","4","1","1100","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","1300","200","0","0","0","0","1"
"18407000","天地同寿1-施法动作","0","1","0","9","1100","0","0","0","8","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"18407001","天地同寿1-受击特效上","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt3_ms_da/mt3_ms_da","0","mt3-ms-shenshengjiushu-sj","0","0","200","0","0","0","0","1"
"18407002","天地同寿1-受击特效下","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","","-2","","0","0","200","0","0","0","0","1"
"18407003","天地同寿1-受击结算","4","1","1100","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","1300","200","0","0","0","0","1"
"18408000","审判-施法动作","0","1","0","9","1100","0","0","0","0","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"18408001","审判-受击特效上","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mh_fzbuff/fxdd","0","feilongzaitian","0","0","200","0","0","0","0","1"
"18408002","审判-受击结算","4","1","1000","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","1200","200","0","0","0","0","1"
"18409000","一笑倾城-施法动作","0","1","0","9","1100","0","0","0","0","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
