ID,提示对话框类型,提示内容,备注
196666,"4,15","<T t=""恭喜"" c=""ff261407""></T><T t=""$parameter1$"" c=""ff00c6ff""></T><T t=""在三界宝库中获得了"" c=""ff261407""></T><T t=""$parameter2$"" c=""ff261407""></T><T t=""$parameter3$"" c=""ff261407""></T><T t=""$parameter4$，"" c=""$parameter5$""></T><T t=""$parameter6$"" c=""ff261407""></T><T t=""$parameter7$"" c=""ff261407""></T><T t=""$parameter8$，"" c=""$parameter9$""></T><T t=""$parameter10$"" c=""ff261407""></T><T t=""$parameter11$"" c=""ff261407""></T><T t=""$parameter12$，"" c=""$parameter13$""></T><T t=""$parameter14$"" c=""ff261407""></T><T t=""$parameter15$"" c=""ff261407""></T><T t=""$parameter16$，"" c=""$parameter17$""></T><T t=""$parameter18$"" c=""ff261407""></T><T t=""$parameter19$"" c=""ff261407""></T><T t=""$parameter20$，"" c=""$parameter21$""></T><T t=""$parameter22$"" c=""ff261407""></T><T t=""$parameter23$"" c=""ff261407""></T><T t=""$parameter24$，"" c=""$parameter25$""></T><T t=""$parameter26$"" c=""ff261407""></T><T t=""$parameter27$"" c=""ff261407""></T><T t=""$parameter28$，"" c=""$parameter29$""></T><T t=""$parameter30$"" c=""ff261407""></T><T t=""$parameter31$"" c=""ff261407""></T><T t=""$parameter32$，"" c=""$parameter33$""></T><T t=""$parameter34$"" c=""ff261407""></T><T t=""$parameter35$"" c=""ff261407""></T><T t=""$parameter36$，"" c=""$parameter37$""></T><T t=""$parameter38$"" c=""ff261407""></T><T t=""$parameter39$"" c=""ff261407""></T><T t=""$parameter40$，"" c=""$parameter41$""></T>",宝箱十连抽提示
191225,1,VIP等级不足20级，无法摆摊交易~！,点化材料提示
191226,1,$parameter1$,
191227,1,等级不足160级，无法兑换！,转职相关提示
1912281,"4,15,18",<T t='大佬' c='ff261407'></T><T t='$parameter1$' c='FF0caf08'></T><T t='给$parameter2$开启了：' c='ff261407'></T><T t='$parameter3$附加属性！' c='FF0caf08'></T>,转职相关提示
191229,1,"<T t=""当前装备已开孔完成~"" c=""fffff2df"" f=""simhei-12""></T><E e=""144""></E>",转职相关提示
191230,1,"<T t=""使用10个银斧子，开启一件装备的第三第四附加属性。（武器装备法宝灵饰。全身11件都可以开通）"" c=""ff261407""/>",转职相关提示
1912311,"4,15,18",<T t='大佬' c='ff261407'></T><T t='$parameter1$' c='FF0caf08'></T><T t='给$parameter2$指定技能：' c='ff261407'></T><T t='$parameter3$' c='FF0caf08'></T>,地图传送
191232,1,"<T t=""使用1个金斧子，给装备指定一个技能。多选消耗增加，最少指定一个。当开启了附加属性，将可以指定附加属性！"" c=""ff261407""/>",转职相关提示
191233,5,$parameter1$,
191234,5,[colour='FF78491F']请问是否为[colour='FF0caf08']$parameter1$[colour='FF78491F']（[colour='FF0caf08']$parameter2$级[colour='FF78491F']）领悟“[colour='FF0caf08']$parameter3$[colour='FF78491F']”这个技能？,宠物提示
191235,5,[colour='FF78491F']请问是否为[colour='FF0caf08']$parameter1$[colour='FF78491F']（[colour='FF0caf08']$parameter2$级[colour='FF78491F']）领悟“[colour='FF0caf08']$parameter3$[colour='FF78491F']”这个技能？,宠物提示
191236,5,[colour='FF78491F']请问是否为[colour='FF0caf08']$parameter1$[colour='FF78491F']（[colour='FF0caf08']$parameter2$级[colour='FF78491F']）遗忘“[colour='FF0caf08']$parameter3$[colour='FF78491F']”这个技能？,宠物提示
191237,1,需求道具不足！请检查道具是否充足~！,转职相关提示
191238,1,领悟成功,转职相关提示
191239,1,宠物没有此技能，无法遗忘,转职相关提示
191240,1,遗忘技能成功,转职相关提示
191241,1,"<T t=""魔尊降临"" c=""ffff0000""></T><T t=""降临在"" c=""fffff2df""></T><T t=""$parameter1$"" c=""fffff2df""></T>，<T t=""请各位少侠前去挑战。"" c=""fffff2df""></T>",大雁塔妖物
191242,1,你解开了魔尊大帝的封印，快去降服吧,藏宝图提示
191243,"4,15",<T t='$parameter1$' c='ff00c6ff'/><T t='不得了，使用召唤令召唤了魔尊大帝，'c='fffff2df'/><T t='魔尊大帝' c='FF0caf08'/><T t='出现在'c='fffff2df'/><T t='$parameter2$' c='fffff2df'/><T t='少侠快去好击败呀！'c='fffff2df'/>,藏宝图提示
191244,"4,15,18","<T t=""<奖励公告>恭喜"" c=""ff00c6ff""></T><T t=""$parameter1$"" c=""ffff0000""></T><T t=""击杀玄法·上古获得"" c=""ff00c6ff""></T><T t=""$parameter2$"" c=""ff00c6ff""></T><T t=""$parameter3$"" c=""ff00c6ff""></T><T t=""$parameter4$"" c=""ffff8c00""></T>",大雁塔妖物
191245,1,无法合成，缺少→$parameter1$,合成失败提示
191246,1,获得:$parameter1$,合成成功提示
191247,,"<T t=""<奖励公告>恭喜"" c=""ff00c6ff""></T><T t=""$parameter1$"" c=""ffff0000""></T><T t=""击杀玄法·烈火获得"" c=""ff00c6ff""></T><T t=""$parameter2$"" c=""ff00c6ff""></T><T t=""$parameter3$"" c=""ff00c6ff""></T><T t=""$parameter4$"" c=""ffff8c00""></T>",
191248,,"<T t=""<奖励公告>恭喜"" c=""ff00c6ff""></T><T t=""$parameter1$"" c=""ffff0000""></T><T t=""击杀玄法·神封获得"" c=""ff00c6ff""></T><T t=""$parameter2$"" c=""ff00c6ff""></T><T t=""$parameter3$"" c=""ff00c6ff""></T><T t=""$parameter4$"" c=""ffff8c00""></T>",
191249,"15,18","<T t=""$parameter1$"" c=""ffff0000""></T><T t=""在"" c=""ff261407""></T><T t=""$parameter2$"" c=""fffff2df""></T><T t=""随机召唤了一只"" c=""ff261407""></T><T t=""魔尊大帝"" c=""ffff0000""></T><T t="",有实力的玩家可以前往挑战获取丰厚奖励"" c=""ff261407""></T>",召唤令
191250,"4,15","<T t=""在"" c=""fffff2df""></T><T t=""$parameter1$"" c=""fffff2df""></T><T t=""泛起了宝箱浪潮，各种勇士，快去抢夺！！！"" c=""fffff2df""></T>",刷小贩宝箱提示
1912511,1,"<T t=""成功兑换""></T><T t=""$parameter1$"" c=""FF0caf08""></T><T t=""$parameter2$$parameter3$。""></T></T><T t="""">",
1912512,1,"<T t=""成功兑换""></T><T t=""$parameter1$"" c=""FF0caf08""></T><T t=""$parameter2$$parameter3$。""></T></T><T t="""">",
1912513,1,"<T t=""成功兑换""></T><T t=""$parameter1$"" c=""FF0caf08""></T><T t=""$parameter2$$parameter3$。""></T></T><T t="""">",
1912514,1,"<T t=""成功兑换""></T><T t=""$parameter1$"" c=""FF0caf08""></T><T t=""$parameter2$$parameter3$。""></T></T><T t="""">",
1912515,1,仙玉不足50W,
1912516,1,是否消耗50W仙玉刷新每日好礼？,
191257,1,当前礼包码，你已经使用过了,
191258,1,礼包使用成功！,
191259,1,"<T t=""恭喜您转生了！"" c=""fffff2df""></T>",
191260,1,拒绝了你的结婚请求~！,结婚提示
191261,1,请勿与空气交朋友~！,结婚提示
191262,1,"<T t=""玩家"" c=""ff00c6ff""></T><T t=""$parameter1$"" c=""ffff0000""></T><T t=""已经拥有伴侣了！"" c=""ff00c6ff""></T>",结婚提示
191263,1,非常抱歉，申请与你结婚的玩家，跑路了！,结婚提示
191264,1,队伍人数错误~！只可以2个人进行结婚申请！,结婚提示
191265,"4,15,18","<T t=""恭喜玩家"" c=""ff00c6ff""></T><T t=""$parameter1$"" c=""ffff0000""></T><T t=""和"" c=""ff00c6ff""></T><T t=""$parameter2$"" c=""ffff0000""></T><T t=""喜结连理,永结同心！结成夫妻关系！"" c=""ff00c6ff""></T>",结婚提示
191266,1,结婚前，请确认是否拥有好友关系~！,结婚提示
191267,1,空气拒绝了你的离婚请求~！,离婚提示
191268,1,队伍人数错误~！只可以2个人进行离婚申请！,离婚提示
191269,1,互相不是夫妻关系~！,离婚提示
191270,"4,15,18","<T t=""玩家"" c=""ff00c6ff""></T><T t=""$parameter1$"" c=""ffff0000""></T><T t=""和"" c=""ff00c6ff""></T><T t=""$parameter2$"" c=""ffff0000""></T><T t=""离婚，从此相忘于江湖~！"" c=""ff00c6ff""></T>",结婚提示
191271,1,你没有结婚~！,离婚提示
191272,"4,15,18","<T t=""玩家"" c=""ff00c6ff""></T><T t=""$parameter1$"" c=""ffff0000""></T><T t=""发起了与"" c=""ff00c6ff""></T><T t=""$parameter2$"" c=""ffff0000""></T><T t=""婚姻关系的强制解除，从此相忘于江湖~！"" c=""ff00c6ff""></T>",结婚提示
191273,13,"<T t=""玩家"" c=""ff00c6ff""></T><T t=""$parameter1$"" c=""ffff0000""></T><T t=""发起了与"" c=""ff00c6ff""></T><T t=""$parameter2$"" c=""ffff0000""></T><T t=""婚姻关系的强制解除，从此相忘于江湖~！"" c=""ff00c6ff""></T>",结婚提示
191274,1,有玩家未携带有结婚道具！,结婚提示
191275,1,有玩家未携带有离婚道具！,离婚提示
191276,1,你未携带强制离婚道具！,离婚提示
191277,"1,13",当前场景不允许组队进入！,
191278,"1,13",当前场景禁止创建队伍操作！,
191279,"1,13",队长所在场景禁止归队！,
191280,1,当前场景是安全区！,
191281,"4,15","<T t=""在"" c=""fffff2df""></T><T t=""$parameter1$"" c=""fffff2df""></T><T t=""来了一只不速之客，各位勇士速速降伏！掉落之物可开启神秘地图"" c=""fffff2df""></T>",刷小贩宝箱提示
191282,"4,15","<T t=""在"" c=""fffff2df""></T><T t=""$parameter1$"" c=""fffff2df""></T><T t=""来了一只体型庞大的不速之客，各位勇士速速降伏！"" c=""fffff2df""></T>",刷小贩宝箱提示
191283,,"<T t=""恭喜"" c=""ff00c6ff""></T><T t=""$parameter1$"" c=""ffff0000""></T><T t=""单笔奖励获得"" c=""ff00c6ff""></T><T t=""$parameter2$"" c=""ff00c6ff""></T><T t=""$parameter3$"" c=""ff00c6ff""></T><T t=""$parameter4$"" c=""ffff8c00""></T>",单笔提示
191284,1,"<T t=""包裹内无可分解装备。"" c=""fffff2df"" f=""simhei-13""></T>",
191285,1,包里一颗宝石都没有，你分解个what?,
191286,5,请确定是否分解可分解的装备？,一键分解装备
191287,5,"操作不可逆,你确定要分解背包里的所有可分解的宝石么？",一键分解宝石
191288,5,无法合成，缺少→$parameter1$,一键分解宝石
191289,5,获得:$parameter1$,一键分解宝石
191290,1,"<T t=""你召唤了1阶世界大战，使用飞行棋传送过去"" c=""fffff2df""></T>",召唤灵
191291,1,"<T t=""你召唤了2阶世界大战，使用飞行棋传送过去"" c=""fffff2df""></T>",召唤灵
191292,1,"<T t=""你召唤了3阶世界大战，使用飞行棋传送过去"" c=""fffff2df""></T>",召唤灵
191293,1,"<T t=""你召唤了4阶世界大战，使用飞行棋传送过去"" c=""fffff2df""></T>",召唤灵
191294,1,"<T t=""你召唤了5阶世界大战，使用飞行棋传送过去"" c=""fffff2df""></T>",召唤灵
191295,"4,15","<T t=""$parameter1$"" c=""ffff0000""></T><T t=""在"" c=""ff261407""></T><T t=""$parameter2$"" c=""fffff2df""></T><T t=""召唤了"" c=""ff261407""></T><T t=""一阶世界大战"" c=""ffff0000""></T><T t="",有实力的玩家可以前往挑战获取丰厚奖励"" c=""ff261407""></T>",召唤令
191296,"4,15","<T t=""$parameter1$"" c=""ffff0000""></T><T t=""在"" c=""ff261407""></T><T t=""$parameter2$"" c=""fffff2df""></T><T t=""召唤了"" c=""ff261407""></T><T t=""二阶世界大战"" c=""ffff0000""></T><T t="",有实力的玩家可以前往挑战获取丰厚奖励"" c=""ff261407""></T>",召唤令
191297,"4,15","<T t=""$parameter1$"" c=""ffff0000""></T><T t=""在"" c=""ff261407""></T><T t=""$parameter2$"" c=""fffff2df""></T><T t=""召唤了"" c=""ff261407""></T><T t=""三阶世界大战"" c=""ffff0000""></T><T t="",有实力的玩家可以前往挑战获取丰厚奖励"" c=""ff261407""></T>",召唤令
191298,"4,15","<T t=""$parameter1$"" c=""ffff0000""></T><T t=""在"" c=""ff261407""></T><T t=""$parameter2$"" c=""fffff2df""></T><T t=""召唤了"" c=""ff261407""></T><T t=""四阶世界大战"" c=""ffff0000""></T><T t="",有实力的玩家可以前往挑战获取丰厚奖励"" c=""ff261407""></T>",召唤令
191299,"4,15","<T t=""$parameter1$"" c=""ffff0000""></T><T t=""在"" c=""ff261407""></T><T t=""$parameter2$"" c=""fffff2df""></T><T t=""召唤了"" c=""ff261407""></T><T t=""五阶世界大战"" c=""ffff0000""></T><T t="",有实力的玩家可以前往挑战获取丰厚奖励"" c=""ff261407""></T>",召唤令
192216,1,今日膜拜任务已完成，请明日再来。,膜拜任务次数用尽提示
192230,15,"<T t=""大雁塔妖魔"" c=""ffff0000""></T><T t=""刷在"" c=""fffff2df""></T><T t=""$parameter1$"" c=""fffff2df""></T>，<T t=""请各位少侠前去挑战。"" c=""fffff2df""></T>",大雁塔妖魔
192231,15,"<T t=""元辰"" c=""ffff0000""></T><T t=""刷在"" c=""fffff2df""></T><T t=""$parameter1$"" c=""fffff2df""></T>，<T t=""请各位少侠前去挑战。"" c=""fffff2df""></T>",元辰
192232,15,"<T t=""一星天罡星"" c=""ffff0000""></T><T t=""刷在"" c=""fffff2df""></T><T t=""$parameter1$"" c=""fffff2df""></T>，<T t=""请各位少侠前去挑战。"" c=""fffff2df""></T>",一星天罡星
192233,15,"<T t=""一星地煞星"" c=""ffff0000""></T><T t=""刷在"" c=""fffff2df""></T><T t=""$parameter1$"" c=""fffff2df""></T>，<T t=""请各位少侠前去挑战。"" c=""fffff2df""></T>",一星地煞星
192234,15,"<T t=""二星天罡星"" c=""ffff0000""></T><T t=""刷在"" c=""fffff2df""></T><T t=""$parameter1$"" c=""fffff2df""></T>，<T t=""请各位少侠前去挑战。"" c=""fffff2df""></T>",二星天罡星
192235,15,"<T t=""二星地煞星"" c=""ffff0000""></T><T t=""刷在"" c=""fffff2df""></T><T t=""$parameter1$"" c=""fffff2df""></T>，<T t=""请各位少侠前去挑战。"" c=""fffff2df""></T>",二星地煞星
192236,15,"<T t=""三星天罡星"" c=""ffff0000""></T><T t=""刷在"" c=""fffff2df""></T><T t=""$parameter1$"" c=""fffff2df""></T>，<T t=""请各位少侠前去挑战。"" c=""fffff2df""></T>",三星天罡星
192237,15,"<T t=""三星地煞星"" c=""ffff0000""></T><T t=""刷在"" c=""fffff2df""></T><T t=""$parameter1$"" c=""fffff2df""></T>，<T t=""请各位少侠前去挑战。"" c=""fffff2df""></T>",三星地煞星
192238,15,"<T t=""四星天罡星"" c=""ffff0000""></T><T t=""刷在"" c=""fffff2df""></T><T t=""$parameter1$"" c=""fffff2df""></T>，<T t=""请各位少侠前去挑战。"" c=""fffff2df""></T>",四星天罡星
192239,15,"<T t=""四星地煞星"" c=""ffff0000""></T><T t=""刷在"" c=""fffff2df""></T><T t=""$parameter1$"" c=""fffff2df""></T>，<T t=""请各位少侠前去挑战。"" c=""fffff2df""></T>",四星地煞星
192240,15,"<T t=""五星天罡星"" c=""ffff0000""></T><T t=""刷在"" c=""fffff2df""></T><T t=""$parameter1$"" c=""fffff2df""></T>，<T t=""请各位少侠前去挑战。"" c=""fffff2df""></T>",五星天罡星
192241,15,"<T t=""五星地煞星"" c=""ffff0000""></T><T t=""刷在"" c=""fffff2df""></T><T t=""$parameter1$"" c=""fffff2df""></T>，<T t=""请各位少侠前去挑战。"" c=""fffff2df""></T>",五星地煞星
192242,15,"<T t=""九曜星官"" c=""ffff0000""></T><T t=""刷在"" c=""fffff2df""></T><T t=""$parameter1$"" c=""fffff2df""></T>，<T t=""请各位少侠前去挑战。"" c=""fffff2df""></T>",九曜星官
192243,15,"<T t=""一阶蚩尤"" c=""ffff0000""></T><T t=""刷在"" c=""fffff2df""></T><T t=""$parameter1$"" c=""fffff2df""></T>，<T t=""请各位少侠前去挑战。"" c=""fffff2df""></T>",一阶蚩尤
192244,15,"<T t=""三星*九曜星官"" c=""ffff0000""></T><T t=""刷在"" c=""fffff2df""></T><T t=""$parameter1$"" c=""fffff2df""></T>，<T t=""请各位少侠前去挑战。"" c=""fffff2df""></T>",三星*九曜星官
192245,15,"<T t=""二阶蚩尤"" c=""ffff0000""></T><T t=""刷在"" c=""fffff2df""></T><T t=""$parameter1$"" c=""fffff2df""></T>，<T t=""请各位少侠前去挑战。"" c=""fffff2df""></T>",二阶蚩尤
192246,15,"<T t=""六星*九曜星官"" c=""ffff0000""></T><T t=""刷在"" c=""fffff2df""></T><T t=""$parameter1$"" c=""fffff2df""></T>，<T t=""请各位少侠前去挑战。"" c=""fffff2df""></T>",六星*九曜星官
192247,15,"<T t=""三阶蚩尤"" c=""ffff0000""></T><T t=""刷在"" c=""fffff2df""></T><T t=""$parameter1$"" c=""fffff2df""></T>，<T t=""请各位少侠前去挑战。"" c=""fffff2df""></T>",三阶蚩尤
192248,15,"<T t=""九星*九曜星官"" c=""ffff0000""></T><T t=""刷在"" c=""fffff2df""></T><T t=""$parameter1$"" c=""fffff2df""></T>，<T t=""请各位少侠前去挑战。"" c=""fffff2df""></T>",九星*九曜星官
192249,15,"<T t=""四阶蚩尤"" c=""ffff0000""></T><T t=""刷在"" c=""fffff2df""></T><T t=""$parameter1$"" c=""fffff2df""></T>，<T t=""请各位少侠前去挑战。"" c=""fffff2df""></T>",四阶蚩尤
192250,15,"<T t=""魔化*九曜星官"" c=""ffff0000""></T><T t=""刷在"" c=""fffff2df""></T><T t=""$parameter1$"" c=""fffff2df""></T>，<T t=""请各位少侠前去挑战。"" c=""fffff2df""></T>",魔化*九曜星官
192251,15,"<T t=""五阶蚩尤"" c=""ffff0000""></T><T t=""刷在"" c=""fffff2df""></T><T t=""$parameter1$"" c=""fffff2df""></T>，<T t=""请各位少侠前去挑战。"" c=""fffff2df""></T>",五阶蚩尤
192252,15,"<T t=""泡泡王"" c=""ffff0000""></T><T t=""刷在"" c=""fffff2df""></T><T t=""$parameter1$"" c=""fffff2df""></T>，<T t=""请各位少侠前去挑战。"" c=""fffff2df""></T>",泡泡王
192253,"4,15","<T t=""<奖励公告>恭喜"" c=""ff00c6ff""></T><T t=""$parameter1$"" c=""ffff0000""></T><T t=""成功击杀大雁塔妖魔获得"" c=""ff00c6ff""></T><T t=""$parameter2$"" c=""ff00c6ff""></T><T t=""$parameter3$"" c=""ff00c6ff""></T><T t=""$parameter4$"" c=""ffff8c00""></T>",大雁塔妖魔
192254,1,"<T t=""<奖励公告>恭啊喜"" c=""ff00c6ff""></T><T t=""$parameter1$"" c=""ffff0000""></T><T t=""成功击杀元辰获得"" c=""ff00c6ff""></T><T t=""$parameter2$"" c=""ff00c6ff""></T><T t=""$parameter3$"" c=""ff00c6ff""></T><T t=""$parameter4$"" c=""ffff8c00""></T>",元辰
192255,"4,15","<T t=""<奖励公告>恭喜"" c=""ff00c6ff""></T><T t=""$parameter1$"" c=""ffff0000""></T><T t=""成功击杀一星天罡星获得"" c=""ff00c6ff""></T><T t=""$parameter2$"" c=""ff00c6ff""></T><T t=""$parameter3$"" c=""ff00c6ff""></T><T t=""$parameter4$"" c=""ffff8c00""></T>",一星天罡星
192256,"4,15","<T t=""<奖励公告>恭喜"" c=""ff00c6ff""></T><T t=""$parameter1$"" c=""ffff0000""></T><T t=""成功击杀一星地煞星获得"" c=""ff00c6ff""></T><T t=""$parameter2$"" c=""ff00c6ff""></T><T t=""$parameter3$"" c=""ff00c6ff""></T><T t=""$parameter4$"" c=""ffff8c00""></T>",一星地煞星
192257,"4,15","<T t=""<奖励公告>恭喜"" c=""ff00c6ff""></T><T t=""$parameter1$"" c=""ffff0000""></T><T t=""成功击杀二星天罡星获得"" c=""ff00c6ff""></T><T t=""$parameter2$"" c=""ff00c6ff""></T><T t=""$parameter3$"" c=""ff00c6ff""></T><T t=""$parameter4$"" c=""ffff8c00""></T>",二星天罡星
192258,"4,15","<T t=""<奖励公告>恭喜"" c=""ff00c6ff""></T><T t=""$parameter1$"" c=""ffff0000""></T><T t=""成功击杀二星地煞星获得"" c=""ff00c6ff""></T><T t=""$parameter2$"" c=""ff00c6ff""></T><T t=""$parameter3$"" c=""ff00c6ff""></T><T t=""$parameter4$"" c=""ffff8c00""></T>",二星地煞星
192259,"4,15","<T t=""<奖励公告>恭喜"" c=""ff00c6ff""></T><T t=""$parameter1$"" c=""ffff0000""></T><T t=""成功击杀三星天罡星获得"" c=""ff00c6ff""></T><T t=""$parameter2$"" c=""ff00c6ff""></T><T t=""$parameter3$"" c=""ff00c6ff""></T><T t=""$parameter4$"" c=""ffff8c00""></T>",三星天罡星
192260,"4,15","<T t=""<奖励公告>恭喜"" c=""ff00c6ff""></T><T t=""$parameter1$"" c=""ffff0000""></T><T t=""成功击杀三星地煞星获得"" c=""ff00c6ff""></T><T t=""$parameter2$"" c=""ff00c6ff""></T><T t=""$parameter3$"" c=""ff00c6ff""></T><T t=""$parameter4$"" c=""ffff8c00""></T>",三星地煞星
192261,"4,15","<T t=""<奖励公告>恭喜"" c=""ff00c6ff""></T><T t=""$parameter1$"" c=""ffff0000""></T><T t=""成功击杀四星天罡星获得"" c=""ff00c6ff""></T><T t=""$parameter2$"" c=""ff00c6ff""></T><T t=""$parameter3$"" c=""ff00c6ff""></T><T t=""$parameter4$"" c=""ffff8c00""></T>",四星天罡星
192262,"4,15","<T t=""<奖励公告>恭喜"" c=""ff00c6ff""></T><T t=""$parameter1$"" c=""ffff0000""></T><T t=""成功击杀四星地煞星获得"" c=""ff00c6ff""></T><T t=""$parameter2$"" c=""ff00c6ff""></T><T t=""$parameter3$"" c=""ff00c6ff""></T><T t=""$parameter4$"" c=""ffff8c00""></T>",四星地煞星
192263,"4,15","<T t=""<奖励公告>恭喜"" c=""ff00c6ff""></T><T t=""$parameter1$"" c=""ffff0000""></T><T t=""成功击杀五星天罡星获得"" c=""ff00c6ff""></T><T t=""$parameter2$"" c=""ff00c6ff""></T><T t=""$parameter3$"" c=""ff00c6ff""></T><T t=""$parameter4$"" c=""ffff8c00""></T>",五星天罡星
192264,"4,15","<T t=""<奖励公告>恭喜"" c=""ff00c6ff""></T><T t=""$parameter1$"" c=""ffff0000""></T><T t=""成功击杀五星地煞星获得"" c=""ff00c6ff""></T><T t=""$parameter2$"" c=""ff00c6ff""></T><T t=""$parameter3$"" c=""ff00c6ff""></T><T t=""$parameter4$"" c=""ffff8c00""></T>",五星地煞星
