id,名称,物品id1,物品id1权重,物品id2,物品id2权重,物品id3,物品id3权重,物品id4,物品id4权重,物品id5,物品id5权重,物品id6,物品id6权重,物品id7,物品id7权重,物品id8,物品id8权重,物品id9,物品id9权重,物品id10,物品id10权重,物品id11,物品id11权重,物品id12,物品id12权重,物品id13,物品id13权重,物品id14,物品id14权重,物品id15,物品id15权重,物品id16,物品id16权重,物品id17,物品id17权重,物品id18,物品id18权重,物品id19,物品id19权重,物品id20,物品id20权重,物品id21,物品id21权重,物品id22,物品id22权重,物品id23,物品id23权重,物品id24,物品id24权重,物品id25,物品id25权重,物品id26,物品id26权重,物品id27,物品id27权重,物品id28,物品id28权重,物品id29,物品id29权重,物品id30,物品id30权重,物品id31,物品id31权重,物品id32,物品id32权重,物品id33,物品id33权重,物品id34,物品id34权重,物品id35,物品id35权重,物品id36,物品id36权重,物品id37,物品id37权重,物品id38,物品id38权重,物品id39,物品id39权重,物品id40,物品id40权重,物品id41,物品id41权重,物品id42,物品id42权重,物品id43,物品id43权重,物品id44,物品id44权重,物品id45,物品id45权重,物品id46,物品id46权重,物品id47,物品id47权重,物品id48,物品id48权重,物品id49,物品id49权重,物品id50,物品id50权重,物品id51,物品id51权重,物品id52,物品id52权重,物品id53,物品id53权重,物品id54,物品id54权重,物品id55,物品id55权重,物品id56,物品id56权重,物品id57,物品id57权重,物品id58,物品id58权重,物品id59,物品id59权重,物品id60,物品id60权重,物品id61,物品id61权重,物品id62,物品id62权重,物品id63,物品id63权重,物品id64,物品id64权重,物品id65,物品id65权重,物品id66,物品id66权重,物品id67,物品id67权重,物品id68,物品id68权重,物品id69,物品id69权重,物品id70,物品id70权重,物品id71,物品id71权重,物品id72,物品id72权重,物品id73,物品id73权重,物品id74,物品id74权重,物品id75,物品id75权重,物品id76,物品id76权重,物品id77,物品id77权重,物品id78,物品id78权重
200423,140静脉,8590646,100,8590647,100,8590648,100,8590649,100,8590654,100,8590655,100,8590656,100,8590657,100,8590658,100,8590659,100,8590660,100,8590661,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200424,160静脉,8590662,100,8590663,100,8590664,100,8590665,100,8590670,100,8590671,100,8590672,100,8590673,100,8590674,100,8590675,100,8590676,100,8590677,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200425,16级宝石箱子,35136,100,35137,100,35138,100,35139,100,35140,100,35141,100,35142,100,35143,100,35144,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200426,17级宝石箱子,35145,100,35146,100,35147,100,35148,100,35149,100,35150,100,35151,100,35152,100,35153,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200427,18级宝石箱子,35154,100,35155,100,35156,100,35157,100,35158,100,35159,100,35160,100,35161,100,35162,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200428,19级宝石箱子,35163,100,35164,100,35165,100,35166,100,35167,100,35168,100,35169,100,35170,100,35171,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200429,20级宝石箱子,35172,100,35173,100,35174,100,35175,100,35176,100,35177,100,35178,100,35179,100,35180,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200430,21级宝石箱子,35181,100,35182,100,35183,100,35184,100,35185,100,35186,100,35187,100,35188,100,35189,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200431,22级宝石箱子,35190,100,35191,100,35192,100,35193,100,35194,100,35195,100,35196,100,35197,100,35198,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200432,23级宝石箱子,35199,100,35200,100,35201,100,35202,100,35203,100,35204,100,35205,100,35206,100,35207,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200433,24级宝石箱子,35208,100,35209,100,35210,100,35211,100,35212,100,35213,100,35214,100,35215,100,35216,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200434,25级宝石箱子,35217,100,35218,100,35219,100,35220,100,35221,100,35222,100,35223,100,35224,100,35225,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200435,26级宝石箱子,35226,100,35227,100,35228,100,35229,100,35230,100,35231,100,35232,100,35233,100,35234,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200436,27级宝石箱子,35235,100,35236,100,35237,100,35238,100,35239,100,35240,100,35241,100,35242,100,35243,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200437,28级宝石箱子,35244,100,35245,100,35246,100,35247,100,35248,100,35249,100,35250,100,35251,100,35252,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200438,29级宝石箱子,35253,100,35254,100,35255,100,35256,100,35257,100,35258,100,35259,100,35260,100,35261,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200439,30级宝石箱子,35262,100,35263,100,35264,100,35265,100,35266,100,35267,100,35268,100,35269,100,35270,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200440,16-30,35163,100,35164,100,35165,100,35166,100,35167,100,35168,100,35169,100,35170,100,35171,100,35235,100,35236,100,35237,100,35238,100,35239,100,35240,100,35241,100,35242,100,35243,100,35136,100,35137,100,35138,100,35139,100,35140,100,35141,100,35142,100,35143,100,35144,100,35208,100,35209,100,35210,100,35211,100,35212,100,35213,100,35214,100,35215,100,35216,100,35181,100,35182,100,35183,100,35184,100,35185,100,35186,100,35187,100,35188,100,35189,100,35253,100,35254,100,35255,100,35256,100,35257,100,35258,100,35259,100,35260,100,35261,100,35154,100,35155,100,35156,100,35157,100,35158,100,35159,100,35160,100,35161,100,35162,100,35226,100,35227,100,35228,100,35229,100,35230,100,35231,100,35232,100,35233,100,35234,100,,,,,,,,,,,,
200441,16-30,35172,100,35173,100,35174,100,35175,100,35176,100,35177,100,35178,100,35179,100,35180,100,35244,100,35245,100,35246,100,35247,100,35248,100,35249,100,35250,100,35251,100,35252,100,35145,100,35146,100,35147,100,35148,100,35149,100,35150,100,35151,100,35152,100,35153,100,35217,100,35218,100,35219,100,35220,100,35221,100,35222,100,35223,100,35224,100,35225,100,35190,100,35191,100,35192,100,35193,100,35194,100,35195,100,35196,100,35197,100,35198,100,35262,100,35263,100,35264,100,35265,100,35266,100,35267,100,35268,100,35269,100,35270,100,35199,100,35200,100,35201,100,35202,100,35203,100,35204,100,35205,100,35206,100,35207,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200442,千叶,310300,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200443,神兜兜588,340101,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200444,超级技能新的,311177,20,311182,20,311224,100,311226,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200445,6级8级宝石箱子铁,337926,100,337927,100,341111,100,341112,100,341113,100,341114,100,341115,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200446,10-1000金币,340731,100,340732,90,340733,80,340734,70,340735,60,340736,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200447,1300-2800金币,340737,100,340738,90,340739,80,340740,70,340741,60,340742,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200448,3100-4600金币,340743,100,340744,90,340745,80,340746,70,340747,60,340748,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200449,4900-6400金币,340749,100,340750,90,340751,80,340752,70,340753,60,340754,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200450,6700-8200金币,340755,100,340756,90,340757,80,340758,70,340759,60,340760,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200451,8500-10000金币,340761,100,340762,90,340763,80,340764,70,340765,60,340766,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200452,英雄值20-120,340781,100,340782,80,340783,60,340784,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200453,装备130-150,340218,100,340219,80,340220,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200419,坐骑大礼包1,331403,0,331404,0,331417,0,331418,0,331419,0,331425,0,331426,0,331428,0,331429,0,331430,0,331431,0,331434,0,331435,0,331436,0,331437,0,331438,0,331440,0,331441,0,331442,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200454,坐骑大礼包2,331445,0,331448,0,331449,0,331450,0,331453,0,331455,0,331459,0,331460,0,331462,0,331464,0,331468,0,331471,0,331499,0,331510,0,331511,0,331513,0,777701,0,331523,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200455,深渊少量9-199,340811,100,340812,100,340813,100,340814,100,340815,50,340816,30,340817,20,340818,20,340819,20,340820,20,340821,20,340822,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200456,深渊少量9-37,340811,100,340812,50,340813,40,340814,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200457,圣诞袜子,340824,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200458,随机物品,340809,100,340810,100,340808,100,340774,100,340767,100,340732,100,340733,100,340734,100,340735,100,340221,100,340222,100,340223,100,340224,100,340217,100,340218,100,340219,100,340220,100,340161,100,340162,100,340163,100,331011,5,331403,100,331404,100,331405,100,331406,100,331407,100,331408,100,331409,100,331410,100,331411,100,331412,100,331413,100,331414,100,331415,100,331416,100,331417,100,331418,100,331419,100,331420,100,333093,1000,333094,1000,333095,1000,333096,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200459,金币随机100-10万,340731,100,340732,100,340733,100,340734,100,340735,100,340736,100,340737,100,340738,100,340739,100,340740,100,340741,100,340742,100,340743,100,340744,100,340745,100,340746,100,340747,100,340748,100,340749,100,340750,100,340751,100,340752,100,340753,100,340754,100,340755,30,340756,30,340757,30,340758,30,340759,30,340760,30,340761,30,340762,30,340763,30,340764,30,340765,30,340766,30,340172,100,340173,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200416,PK道具,40014,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200417,神兜兜,339102,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200418,洗炼石,340160,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200460,100金币,340731,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200461,飞行棋,331302,100,331303,80,331304,70,331305,60,331306,30,331307,10,331308,10,331309,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200462,110-130级百炼精铁,341111,100,341112,100,341113,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200463,110-150级百炼精铁,341111,100,341112,100,341113,100,341114,100,341115,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200464,130-150级百炼精铁,341113,100,341114,100,341115,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200465,110级装备,9110101,100,9110102,100,9110103,100,9110104,100,9110105,100,9110106,100,9110107,100,9110108,100,9110109,100,9110110,100,9110207,100,9110208,100,9110309,100,9110310,100,9110411,100,9110512,100,9110613,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200466,120级装备,9120101,100,9120102,100,9120103,100,9120104,100,9120105,100,9120106,100,9120107,100,9120108,100,9120109,100,9120110,100,9120207,100,9120208,100,9120309,100,9120310,100,9120411,100,9120512,100,9120613,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200467,130级装备,9130101,100,9130102,100,9130103,100,9130104,100,9130105,100,9130106,100,9130107,100,9130108,100,9130109,100,9130110,100,9130207,100,9130208,100,9130309,100,9130310,100,9130411,100,9130512,100,9130613,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200468,140级装备,9140101,100,9140102,100,9140103,100,9140104,100,9140105,100,9140106,100,9140107,100,9140108,100,9140109,100,9140110,100,9140207,100,9140208,100,9140309,100,9140310,100,9140411,100,9140512,100,9140613,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200469,150级装备,9150101,100,9150102,100,9150103,100,9150104,100,9150105,100,9150106,100,9150107,100,9150108,100,9150109,100,9150110,100,9150207,100,9150208,100,9150309,100,9150310,100,9150411,100,9150512,100,9150613,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200470,160级装备,9160101,100,9160102,100,9160103,100,9160104,100,9160105,100,9160106,100,9160107,100,9160108,100,9160109,50,9160110,50,9160207,50,9160208,50,9160309,50,9160310,50,9160411,50,9160512,50,9160613,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200471,8级宝石,35064,100,35065,100,35066,100,35067,100,35068,100,35069,100,35070,100,35071,100,35072,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200472,9级宝石,35073,100,35074,100,35075,100,35076,100,35077,100,35078,100,35079,100,35080,100,35081,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200473,10级宝石,35082,100,35083,100,35084,100,35085,100,35086,100,35087,100,35088,100,35089,100,35090,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200474,11级宝石,35091,100,35092,100,35093,100,35094,100,35095,100,35096,100,35097,100,35098,100,35099,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200475,12级宝石,35100,100,35101,100,35102,100,35103,100,35104,100,35105,100,35106,100,35107,100,35108,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200476,13级宝石,35109,100,35110,100,35111,100,35112,100,35113,100,35114,100,35115,100,35116,100,35117,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200477,14级宝石,35118,100,35119,100,35120,100,35121,100,35122,100,35123,100,35124,100,35125,100,35126,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200478,15级宝石,35127,100,35128,100,35129,100,35130,100,35131,100,35132,100,35133,100,35134,100,35135,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200479,16级宝石,35136,100,35137,100,35138,100,35139,100,35140,100,35141,100,35142,100,35143,100,35144,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200480,17级宝石,35145,100,35146,100,35147,100,35148,100,35149,100,35150,100,35151,100,35152,100,35153,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200481,18级宝石,35154,100,35155,100,35156,100,35157,100,35158,100,35159,100,35160,100,35161,100,35162,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200482,19级宝石,35163,100,35164,100,35165,100,35166,100,35167,100,35168,100,35169,100,35170,100,35171,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
