ID,备注,战斗AI类型,底图,背景音乐,战斗录像类型,战斗等级,战场环境,战场AI,奖励ID,战斗胜利判定,战斗失败不掉耐久,助战,怪物数量,站位配置ID,点1,点2,点3,点4,点5,点6,点7,点8,点9,点10,点11,点12,点13,点14,点15,点16,点17,点18,点19,点20,点21,点22,点23,点24,点25,点26,点27,点28,站位随机,pve自动取消战斗,死亡提醒显示,
3245,鸟阵-月宫1星,2,0,8,,TeamLv,0,,0,1,,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34011@100,0,0,34020@50;34021@50,34024@50;34021@50,34031@100,34032@100,34026@11;34027@11;34028@11;34033@11;34034@11;34035@11;34036@11;34037@11;34038@12,34026@34;34027@33;34028@33,34033@17;34034@17;34035@17;34036@17;34037@16;34038@16,0,34018@100,34022@100,0,,,,
3246,虎阵-魔王1星,2,0,8,,TeamLv,0,,0,1,,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34020@50;34021@50,34024@50;34021@50,34031@100,34032@100,34026@11;34027@11;34028@11;34033@11;34034@11;34035@11;34036@11;34037@11;34038@12,34026@34;34027@33;34028@33,34033@17;34034@17;34035@17;34036@17;34037@16;34038@16,0,34018@100,34022@100,34012@100,,,,
3247,风阵-魔王1星,2,0,8,,TeamLv,0,,0,1,,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34018@100,34022@100,0,0,34031@100,34032@100,34026@11;34027@11;34028@11;34033@11;34034@11;34035@11;34036@11;34037@11;34038@12,34026@34;34027@33;34028@33,34033@17;34034@17;34035@17;34036@17;34037@16;34038@16,34013@100,34020@50;34021@50,34024@50;34021@50,0,,,,
3248,鸟阵-魔王1星,2,0,8,,TeamLv,0,,0,1,,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34014@100,0,0,34020@50;34021@50,34024@50;34021@50,34031@100,34032@100,34026@11;34027@11;34028@11;34033@11;34034@11;34035@11;34036@11;34037@11;34038@12,34026@34;34027@33;34028@33,34033@17;34034@17;34035@17;34036@17;34037@16;34038@16,0,34018@100,34022@100,0,,,,
3249,虎阵-狮驼1星,2,0,8,,TeamLv,0,,0,1,,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34020@50;34021@50,34024@50;34021@50,34031@100,34032@100,34026@11;34027@11;34028@11;34033@11;34034@11;34035@11;34036@11;34037@11;34038@12,34026@34;34027@33;34028@33,34033@17;34034@17;34035@17;34036@17;34037@16;34038@16,0,34018@100,34022@100,34015@100,,,,
3250,风阵-狮驼1星,2,0,8,,TeamLv,0,,0,1,,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34018@100,34022@100,0,0,34031@100,34032@100,34026@11;34027@11;34028@11;34033@11;34034@11;34035@11;34036@11;34037@11;34038@12,34026@34;34027@33;34028@33,34033@17;34034@17;34035@17;34036@17;34037@16;34038@16,34016@100,34020@50;34021@50,34024@50;34021@50,0,,,,
3251,地煞2星-剑侠客,2,0,8,,TeamLv,0,,0,1,,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34120@50;34121@50,34124@50;34121@50,34131@100,34132@100,34126@11;34127@11;34128@11;34133@11;34134@11;34135@11;34136@11;34137@11;34138@12,34126@34;34127@33;34128@33,34133@17;34134@17;34135@17;34136@17;34137@16;34138@16,0,34118@100,34122@100,34100@100,,,,
3252,地煞2星-逍遥生,2,0,8,,TeamLv,0,,0,1,,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34118@100,34122@100,0,0,34131@100,34132@100,34126@11;34127@11;34128@11;34133@11;34134@11;34135@11;34136@11;34137@11;34138@12,34126@34;34127@33;34128@33,34133@17;34134@17;34135@17;34136@17;34137@16;34138@16,34101@100,34120@50;34121@50,34124@50;34121@50,0,,,,
3253,地煞2星-漠少君,2,0,8,,TeamLv,0,,0,1,,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34102@100,0,0,34120@50;34121@50,34124@50;34121@50,34131@100,34132@100,34126@11;34127@11;34128@11;34133@11;34134@11;34135@11;34136@11;34137@11;34138@12,34126@34;34127@33;34128@33,34133@17;34134@17;34135@17;34136@17;34137@16;34138@16,0,34118@100,34122@100,0,,,,
3254,地煞2星-飞燕女,2,0,8,,TeamLv,0,,0,1,,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34120@50;34121@50,34124@50;34121@50,34131@100,34132@100,34126@11;34127@11;34128@11;34133@11;34134@11;34135@11;34136@11;34137@11;34138@12,34126@34;34127@33;34128@33,34133@17;34134@17;34135@17;34136@17;34137@16;34138@16,0,34118@100,34122@100,34103@100,,,,
3255,地煞2星-英女侠,2,0,8,,TeamLv,0,,0,1,,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34118@100,34122@100,0,0,34131@100,34132@100,34126@11;34127@11;34128@11;34133@11;34134@11;34135@11;34136@11;34137@11;34138@12,34126@34;34127@33;34128@33,34133@17;34134@17;34135@17;34136@17;34137@16;34138@16,34104@100,34120@50;34121@50,34124@50;34121@50,0,,,,
3256,地煞2星-巫蛮儿,2,0,8,,TeamLv,0,,0,1,,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34105@100,0,0,34120@50;34121@50,34124@50;34121@50,34131@100,34132@100,34126@11;34127@11;34128@11;34133@11;34134@11;34135@11;34136@11;34137@11;34138@12,34126@34;34127@33;34128@33,34133@17;34134@17;34135@17;34136@17;34137@16;34138@16,0,34118@100,34122@100,0,,,,
3257,地煞2星-龙太子,2,0,8,,TeamLv,0,,0,1,,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34120@50;34121@50,34124@50;34121@50,34131@100,34132@100,34126@11;34127@11;34128@11;34133@11;34134@11;34135@11;34136@11;34137@11;34138@12,34126@34;34127@33;34128@33,34133@17;34134@17;34135@17;34136@17;34137@16;34138@16,0,34118@100,34122@100,34106@100,,,,
3258,地煞2星-神天兵,2,0,8,,TeamLv,0,,0,1,,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34118@100,34122@100,0,0,34131@100,34132@100,34126@11;34127@11;34128@11;34133@11;34134@11;34135@11;34136@11;34137@11;34138@12,34126@34;34127@33;34128@33,34133@17;34134@17;34135@17;34136@17;34137@16;34138@16,34107@100,34120@50;34121@50,34124@50;34121@50,0,,,,
3259,地煞2星-羽灵神,2,0,8,,TeamLv,0,,0,1,,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34108@100,0,0,34120@50;34121@50,34124@50;34121@50,34131@100,34132@100,34126@11;34127@11;34128@11;34133@11;34134@11;34135@11;34136@11;34137@11;34138@12,34126@34;34127@33;34128@33,34133@17;34134@17;34135@17;34136@17;34137@16;34138@16,0,34118@100,34122@100,0,,,,
3260,地煞2星-舞天姬,2,0,8,,TeamLv,0,,0,1,,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34120@50;34121@50,34124@50;34121@50,34131@100,34132@100,34126@11;34127@11;34128@11;34133@11;34134@11;34135@11;34136@11;34137@11;34138@12,34126@34;34127@33;34128@33,34133@17;34134@17;34135@17;34136@17;34137@16;34138@16,0,34118@100,34122@100,34109@100,,,,
3261,地煞2星-梦玲珑,2,0,8,,TeamLv,0,,0,1,,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34118@100,34122@100,0,0,34131@100,34132@100,34126@11;34127@11;34128@11;34133@11;34134@11;34135@11;34136@11;34137@11;34138@12,34126@34;34127@33;34128@33,34133@17;34134@17;34135@17;34136@17;34137@16;34138@16,34110@100,34120@50;34121@50,34124@50;34121@50,0,,,,
3262,地煞2星-玄彩娥,2,0,8,,TeamLv,0,,0,1,,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34111@100,0,0,34120@50;34121@50,34124@50;34121@50,34131@100,34132@100,34126@11;34127@11;34128@11;34133@11;34134@11;34135@11;34136@11;34137@11;34138@12,34126@34;34127@33;34128@33,34133@17;34134@17;34135@17;34136@17;34137@16;34138@16,0,34118@100,34122@100,0,,,,
3263,地煞2星-杀破狼,2,0,8,,TeamLv,0,,0,1,,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34120@50;34121@50,34124@50;34121@50,34131@100,34132@100,34126@11;34127@11;34128@11;34133@11;34134@11;34135@11;34136@11;34137@11;34138@12,34126@34;34127@33;34128@33,34133@17;34134@17;34135@17;34136@17;34137@16;34138@16,0,34118@100,34122@100,34112@100,,,,
3264,地煞2星-虎头怪,2,0,8,,TeamLv,0,,0,1,,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34118@100,34122@100,0,0,34131@100,34132@100,34126@11;34127@11;34128@11;34133@11;34134@11;34135@11;34136@11;34137@11;34138@12,34126@34;34127@33;34128@33,34133@17;34134@17;34135@17;34136@17;34137@16;34138@16,34113@100,34120@50;34121@50,34124@50;34121@50,0,,,,
3265,地煞2星-巨魔王,2,0,8,,TeamLv,0,,0,1,,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34114@100,0,0,34120@50;34121@50,34124@50;34121@50,34131@100,34132@100,34126@11;34127@11;34128@11;34133@11;34134@11;34135@11;34136@11;34137@11;34138@12,34126@34;34127@33;34128@33,34133@17;34134@17;34135@17;34136@17;34137@16;34138@16,0,34118@100,34122@100,0,,,,
3266,地煞2星-骨精灵,2,0,8,,TeamLv,0,,0,1,,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34120@50;34121@50,34124@50;34121@50,34131@100,34132@100,34126@11;34127@11;34128@11;34133@11;34134@11;34135@11;34136@11;34137@11;34138@12,34126@34;34127@33;34128@33,34133@17;34134@17;34135@17;34136@17;34137@16;34138@16,0,34118@100,34122@100,34115@100,,,,
3267,地煞2星-狐美人,2,0,8,,TeamLv,0,,0,1,,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34118@100,34122@100,0,0,34131@100,34132@100,34126@11;34127@11;34128@11;34133@11;34134@11;34135@11;34136@11;34137@11;34138@12,34126@34;34127@33;34128@33,34133@17;34134@17;34135@17;34136@17;34137@16;34138@16,34116@100,34120@50;34121@50,34124@50;34121@50,0,,,,
3268,地煞3星-剑侠客,2,0,8,,TeamLv,0,,0,1,,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34220@50;34221@50,34224@50;34221@50,34231@100,34232@100,34226@11;34227@11;34228@11;34233@11;34234@11;34235@11;34236@11;34237@11;34238@12,34226@34;34227@33;34228@33,34233@17;34234@17;34235@17;34236@17;34237@16;34238@16,0,34218@100,34222@100,34200@100,,,,
3269,地煞3星-逍遥生,2,0,8,,TeamLv,0,,0,1,,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34218@100,34222@100,0,0,34231@100,34232@100,34226@11;34227@11;34228@11;34233@11;34234@11;34235@11;34236@11;34237@11;34238@12,34226@34;34227@33;34228@33,34233@17;34234@17;34235@17;34236@17;34237@16;34238@16,34201@100,34220@50;34221@50,34224@50;34221@50,0,,,,
3270,地煞3星-漠少君,2,0,8,,TeamLv,0,,0,1,,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34202@100,0,0,34220@50;34221@50,34224@50;34221@50,34231@100,34232@100,34226@11;34227@11;34228@11;34233@11;34234@11;34235@11;34236@11;34237@11;34238@12,34226@34;34227@33;34228@33,34233@17;34234@17;34235@17;34236@17;34237@16;34238@16,0,34218@100,34222@100,0,,,,
3271,地煞3星-飞燕女,2,0,8,,TeamLv,0,,0,1,,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34220@50;34221@50,34224@50;34221@50,34231@100,34232@100,34226@11;34227@11;34228@11;34233@11;34234@11;34235@11;34236@11;34237@11;34238@12,34226@34;34227@33;34228@33,34233@17;34234@17;34235@17;34236@17;34237@16;34238@16,0,34218@100,34222@100,34203@100,,,,
3272,地煞3星-英女侠,2,0,8,,TeamLv,0,,0,1,,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34218@100,34222@100,0,0,34231@100,34232@100,34226@11;34227@11;34228@11;34233@11;34234@11;34235@11;34236@11;34237@11;34238@12,34226@34;34227@33;34228@33,34233@17;34234@17;34235@17;34236@17;34237@16;34238@16,34204@100,34220@50;34221@50,34224@50;34221@50,0,,,,
3273,地煞3星-巫蛮儿,2,0,8,,TeamLv,0,,0,1,,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34205@100,0,0,34220@50;34221@50,34224@50;34221@50,34231@100,34232@100,34226@11;34227@11;34228@11;34233@11;34234@11;34235@11;34236@11;34237@11;34238@12,34226@34;34227@33;34228@33,34233@17;34234@17;34235@17;34236@17;34237@16;34238@16,0,34218@100,34222@100,0,,,,
3274,地煞3星-龙太子,2,0,3,,TeamLv,0,,0,1,,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34220@50;34221@50,34224@50;34221@50,34231@100,34232@100,34226@11;34227@11;34228@11;34233@11;34234@11;34235@11;34236@11;34237@11;34238@12,34226@34;34227@33;34228@33,34233@17;34234@17;34235@17;34236@17;34237@16;34238@16,0,34218@100,34222@100,34206@100,,,,
3275,地煞3星-神天兵,2,0,3,,TeamLv,0,,0,1,,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34218@100,34222@100,0,0,34231@100,34232@100,34226@11;34227@11;34228@11;34233@11;34234@11;34235@11;34236@11;34237@11;34238@12,34226@34;34227@33;34228@33,34233@17;34234@17;34235@17;34236@17;34237@16;34238@16,34207@100,34220@50;34221@50,34224@50;34221@50,0,,,,
3276,地煞3星-羽灵神,2,0,3,,TeamLv,0,,0,1,,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34208@100,0,0,34220@50;34221@50,34224@50;34221@50,34231@100,34232@100,34226@11;34227@11;34228@11;34233@11;34234@11;34235@11;34236@11;34237@11;34238@12,34226@34;34227@33;34228@33,34233@17;34234@17;34235@17;34236@17;34237@16;34238@16,0,34218@100,34222@100,0,,,,
3277,地煞3星-舞天姬,2,0,3,,TeamLv,0,,0,1,,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34220@50;34221@50,34224@50;34221@50,34231@100,34232@100,34226@11;34227@11;34228@11;34233@11;34234@11;34235@11;34236@11;34237@11;34238@12,34226@34;34227@33;34228@33,34233@17;34234@17;34235@17;34236@17;34237@16;34238@16,0,34218@100,34222@100,34209@100,16;17;18;19;20;21;22;23;24,,,
3278,地煞3星-梦玲珑,2,0,3,,TeamLv,0,,0,1,,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34218@100,34222@100,0,0,34231@100,34232@100,34226@11;34227@11;34228@11;34233@11;34234@11;34235@11;34236@11;34237@11;34238@12,34226@34;34227@33;34228@33,34233@17;34234@17;34235@17;34236@17;34237@16;34238@16,34210@100,34220@50;34221@50,34224@50;34221@50,0,,,,
3279,地煞3星-玄彩娥,2,0,3,,TeamLv,0,,0,1,,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34211@100,0,0,34220@50;34221@50,34224@50;34221@50,34231@100,34232@100,34226@11;34227@11;34228@11;34233@11;34234@11;34235@11;34236@11;34237@11;34238@12,34226@34;34227@33;34228@33,34233@17;34234@17;34235@17;34236@17;34237@16;34238@16,0,34218@100,34222@100,0,,,,
3280,地煞3星-杀破狼,2,0,3,,TeamLv,0,,0,1,,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34220@50;34221@50,34224@50;34221@50,34231@100,34232@100,34226@11;34227@11;34228@11;34233@11;34234@11;34235@11;34236@11;34237@11;34238@12,34226@34;34227@33;34228@33,34233@17;34234@17;34235@17;34236@17;34237@16;34238@16,0,34218@100,34222@100,34212@100,,,,
3281,地煞3星-虎头怪,2,0,3,,TeamLv,0,,0,1,,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34218@100,34222@100,0,0,34231@100,34232@100,34226@11;34227@11;34228@11;34233@11;34234@11;34235@11;34236@11;34237@11;34238@12,34226@34;34227@33;34228@33,34233@17;34234@17;34235@17;34236@17;34237@16;34238@16,34213@100,34220@50;34221@50,34224@50;34221@50,0,,,,
3282,地煞3星-巨魔王,2,0,3,,TeamLv,0,,0,1,,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34214@100,0,0,34220@50;34221@50,34224@50;34221@50,34231@100,34232@100,34226@11;34227@11;34228@11;34233@11;34234@11;34235@11;34236@11;34237@11;34238@12,34226@34;34227@33;34228@33,34233@17;34234@17;34235@17;34236@17;34237@16;34238@16,0,34218@100,34222@100,0,,,,
3283,地煞3星-骨精灵,2,0,3,,TeamLv,0,,0,1,,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34220@50;34221@50,34224@50;34221@50,34231@100,34232@100,34226@11;34227@11;34228@11;34233@11;34234@11;34235@11;34236@11;34237@11;34238@12,34226@34;34227@33;34228@33,34233@17;34234@17;34235@17;34236@17;34237@16;34238@16,0,34218@100,34222@100,34215@100,,,,
3284,地煞3星-狐美人,2,0,1,,TeamLv,0,,0,1,,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34218@100,34222@100,0,0,34231@100,34232@100,34226@11;34227@11;34228@11;34233@11;34234@11;34235@11;34236@11;34237@11;34238@12,34226@34;34227@33;34228@33,34233@17;34234@17;34235@17;34236@17;34237@16;34238@16,34216@100,34220@50;34221@50,34224@50;34221@50,0,,,,
3285,地煞4星-剑侠客,2,0,1,,TeamLv,0,,0,1,,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34320@50;34321@50,34324@50;34321@50,34331@100,34332@100,34326@11;34327@11;34328@11;34333@11;34334@11;34335@11;34336@11;34337@11;34338@12,34326@34;34327@33;34328@33,34333@17;34334@17;34335@17;34336@17;34337@16;34338@16,0,34318@100,34322@100,34300@100,,,,
3286,地煞4星-逍遥生,2,0,1,,TeamLv,0,,0,1,,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34318@100,34322@100,0,0,34331@100,34332@100,34326@11;34327@11;34328@11;34333@11;34334@11;34335@11;34336@11;34337@11;34338@12,34326@34;34327@33;34328@33,34333@17;34334@17;34335@17;34336@17;34337@16;34338@16,34301@100,34320@50;34321@50,34324@50;34321@50,0,,,,
3289,地煞4星-漠少君,2,0,1,,TeamLv,0,,0,1,,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34302@100,0,0,34320@50;34321@50,34324@50;34321@50,34331@100,34332@100,34326@11;34327@11;34328@11;34333@11;34334@11;34335@11;34336@11;34337@11;34338@12,34326@34;34327@33;34328@33,34333@17;34334@17;34335@17;34336@17;34337@16;34338@16,0,34318@100,34322@100,0,,,,
3290,地煞4星-飞燕女,2,0,1,,TeamLv,0,,0,1,,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34320@50;34321@50,34324@50;34321@50,34331@100,34332@100,34326@11;34327@11;34328@11;34333@11;34334@11;34335@11;34336@11;34337@11;34338@12,34326@34;34327@33;34328@33,34333@17;34334@17;34335@17;34336@17;34337@16;34338@16,0,34318@100,34322@100,34303@100,,,,
3291,地煞4星-英女侠,2,0,1,,TeamLv,0,,0,1,,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34318@100,34322@100,0,0,34331@100,34332@100,34326@11;34327@11;34328@11;34333@11;34334@11;34335@11;34336@11;34337@11;34338@12,34326@34;34327@33;34328@33,34333@17;34334@17;34335@17;34336@17;34337@16;34338@16,34304@100,34320@50;34321@50,34324@50;34321@50,0,,,,
3292,地煞4星-巫蛮儿,2,0,1,,TeamLv,0,,0,1,,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34305@100,0,0,34320@50;34321@50,34324@50;34321@50,34331@100,34332@100,34326@11;34327@11;34328@11;34333@11;34334@11;34335@11;34336@11;34337@11;34338@12,34326@34;34327@33;34328@33,34333@17;34334@17;34335@17;34336@17;34337@16;34338@16,0,34318@100,34322@100,0,,,,
3293,地煞4星-龙太子,2,0,1,,TeamLv,0,,0,1,,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34320@50;34321@50,34324@50;34321@50,34331@100,34332@100,34326@11;34327@11;34328@11;34333@11;34334@11;34335@11;34336@11;34337@11;34338@12,34326@34;34327@33;34328@33,34333@17;34334@17;34335@17;34336@17;34337@16;34338@16,0,34318@100,34322@100,34306@100,,,,
3294,地煞4星-神天兵,2,0,1,,TeamLv,0,,0,1,,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34318@100,34322@100,0,0,34331@100,34332@100,34326@11;34327@11;34328@11;34333@11;34334@11;34335@11;34336@11;34337@11;34338@12,34326@34;34327@33;34328@33,34333@17;34334@17;34335@17;34336@17;34337@16;34338@16,34307@100,34320@50;34321@50,34324@50;34321@50,0,,,,
3287,地煞4星-羽灵神,2,0,3,,TeamLv,0,,0,1,,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34308@100,0,0,34320@50;34321@50,34324@50;34321@50,34331@100,34332@100,34326@11;34327@11;34328@11;34333@11;34334@11;34335@11;34336@11;34337@11;34338@12,34326@34;34327@33;34328@33,34333@17;34334@17;34335@17;34336@17;34337@16;34338@16,0,34318@100,34322@100,0,20;21;22;23,,,
3288,地煞4星-舞天姬,2,0,3,,TeamLv,0,,0,1,,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34320@50;34321@50,34324@50;34321@50,34331@100,34332@100,34326@11;34327@11;34328@11;34333@11;34334@11;34335@11;34336@11;34337@11;34338@12,34326@34;34327@33;34328@33,34333@17;34334@17;34335@17;34336@17;34337@16;34338@16,0,34318@100,34322@100,34309@100,,,,
3300,地煞4星-梦玲珑,2,0,3,,TeamLv,0,,0,1,,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34318@100,34322@100,0,0,34331@100,34332@100,34326@11;34327@11;34328@11;34333@11;34334@11;34335@11;34336@11;34337@11;34338@12,34326@34;34327@33;34328@33,34333@17;34334@17;34335@17;34336@17;34337@16;34338@16,34310@100,34320@50;34321@50,34324@50;34321@50,0,16;17;18;19;20;21;22;23;24,,,
3301,地煞4星-玄彩娥,2,0,3,,TeamLv,0,,0,1,,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34311@100,0,0,34320@50;34321@50,34324@50;34321@50,34331@100,34332@100,34326@11;34327@11;34328@11;34333@11;34334@11;34335@11;34336@11;34337@11;34338@12,34326@34;34327@33;34328@33,34333@17;34334@17;34335@17;34336@17;34337@16;34338@16,0,34318@100,34322@100,0,,,,
3302,地煞4星-杀破狼,2,0,4,,TeamLv,0,,0,1,,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34320@50;34321@50,34324@50;34321@50,34331@100,34332@100,34326@11;34327@11;34328@11;34333@11;34334@11;34335@11;34336@11;34337@11;34338@12,34326@34;34327@33;34328@33,34333@17;34334@17;34335@17;34336@17;34337@16;34338@16,0,34318@100,34322@100,34312@100,,,,
3303,地煞4星-虎头怪,2,0,5,,TeamLv,0,,0,1,,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34318@100,34322@100,0,0,34331@100,34332@100,34326@11;34327@11;34328@11;34333@11;34334@11;34335@11;34336@11;34337@11;34338@12,34326@34;34327@33;34328@33,34333@17;34334@17;34335@17;34336@17;34337@16;34338@16,34313@100,34320@50;34321@50,34324@50;34321@50,0,,,,
3304,地煞4星-巨魔王,2,0,6,,TeamLv,0,,0,1,,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34314@100,0,0,34320@50;34321@50,34324@50;34321@50,34331@100,34332@100,34326@11;34327@11;34328@11;34333@11;34334@11;34335@11;34336@11;34337@11;34338@12,34326@34;34327@33;34328@33,34333@17;34334@17;34335@17;34336@17;34337@16;34338@16,0,34318@100,34322@100,0,,,,
3310,地煞4星-骨精灵,2,0,2,,TeamLv,0,,0,1,,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34320@50;34321@50,34324@50;34321@50,34331@100,34332@100,34326@11;34327@11;34328@11;34333@11;34334@11;34335@11;34336@11;34337@11;34338@12,34326@34;34327@33;34328@33,34333@17;34334@17;34335@17;34336@17;34337@16;34338@16,0,34318@100,34322@100,34315@100,,,,
3311,地煞4星-狐美人,2,0,3,,TeamLv,0,,0,1,,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34318@100,34322@100,0,0,34331@100,34332@100,34326@11;34327@11;34328@11;34333@11;34334@11;34335@11;34336@11;34337@11;34338@12,34326@34;34327@33;34328@33,34333@17;34334@17;34335@17;34336@17;34337@16;34338@16,34316@100,34320@50;34321@50,34324@50;34321@50,0,,,,
3312,地煞5星-剑侠客,2,0,4,,TeamLv,0,,0,1,,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34420@50;34421@50,34424@50;34421@50,34431@100,34432@100,34426@11;34427@11;34428@11;34433@11;34434@11;34435@11;34436@11;34437@11;34438@12,34426@34;34427@33;34428@33,34433@17;34434@17;34435@17;34436@17;34437@16;34438@16,0,34418@100,34422@100,34400@100,,,,
3313,地煞5星-逍遥生,2,0,5,,TeamLv,0,,0,1,,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34418@100,34422@100,0,0,34431@100,34432@100,34426@11;34427@11;34428@11;34433@11;34434@11;34435@11;34436@11;34437@11;34438@12,34426@34;34427@33;34428@33,34433@17;34434@17;34435@17;34436@17;34437@16;34438@16,34401@100,34420@50;34421@50,34424@50;34421@50,0,,,,
3319,地煞5星-漠少君,2,0,1,,TeamLv,0,,0,1,,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34402@100,0,0,34420@50;34421@50,34424@50;34421@50,34431@100,34432@100,34426@11;34427@11;34428@11;34433@11;34434@11;34435@11;34436@11;34437@11;34438@12,34426@34;34427@33;34428@33,34433@17;34434@17;34435@17;34436@17;34437@16;34438@16,0,34418@100,34422@100,0,,,,
3320,地煞5星-飞燕女,2,0,2,,TeamLv,0,,0,1,,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34420@50;34421@50,34424@50;34421@50,34431@100,34432@100,34426@11;34427@11;34428@11;34433@11;34434@11;34435@11;34436@11;34437@11;34438@12,34426@34;34427@33;34428@33,34433@17;34434@17;34435@17;34436@17;34437@16;34438@16,0,34418@100,34422@100,34403@100,,,,
3321,地煞5星-英女侠,2,0,3,,TeamLv,0,,0,1,,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34418@100,34422@100,0,0,34431@100,34432@100,34426@11;34427@11;34428@11;34433@11;34434@11;34435@11;34436@11;34437@11;34438@12,34426@34;34427@33;34428@33,34433@17;34434@17;34435@17;34436@17;34437@16;34438@16,34404@100,34420@50;34421@50,34424@50;34421@50,0,,,,
3322,地煞5星-巫蛮儿,2,0,4,,TeamLv,0,,0,1,,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34405@100,0,0,34420@50;34421@50,34424@50;34421@50,34431@100,34432@100,34426@11;34427@11;34428@11;34433@11;34434@11;34435@11;34436@11;34437@11;34438@12,34426@34;34427@33;34428@33,34433@17;34434@17;34435@17;34436@17;34437@16;34438@16,0,34418@100,34422@100,0,,,,
