编号,名称,备注,称谓,造型id,随机造型id,显示血量,显示大血条,显示等级,战斗单位类型,怪物类型,特殊类型,职业,类型,大小比例,area1colour,area2colour,是否倒地,对应宠物,颜色几率id,是否绑定,等级模式,NPC等级,怪物匹配最小等级,怪物匹配最大等级,能否捕捉,能否捕捉2,捕捉几率,逃跑几率,免疫状态id,控制几率修正,被控制几率修正,进战斗默认连击点,怒气上限,进战斗默认怒气,命中系数,命中常数,最大生命队伍中最大攻击力系数,最大生命系数,最大魔法系数,物攻系数,物防系数,法攻系数,法防系数,速度系数,治疗强度系数,控制命中系数,控制抗性系数,最大生命常数,最大魔法常数,物攻常数,物防常数,法攻常数,法防常数,速度常数,治疗强度常数,控制命中常数,控制抗性常数,物理暴击系数,物理抗暴系数,物理暴伤系数,法术暴击系数,法术抗暴系数,法术暴伤系数,治疗暴击系数,治疗暴击量系数,物理穿透系数,物理抵抗系数,法术穿透系数,法术抵抗系数,治疗加深系数,被治疗加深系数,控制加成系数,控制免疫系数,物理暴击常数,物理抗暴常数,物理暴伤常数,法术暴击常数,法术抗暴常数,法术暴伤常数,治疗暴击常数,治疗暴击量常数,物理穿透常数,物理抵抗常数,法术穿透常数,法术抵抗常数,治疗加深常数,被治疗加深常数,控制加成常数,控制免疫常数,额外属性1ID,额外属性1数值,额外属性2ID,额外属性2数值,额外属性3ID,额外属性3数值,额外属性4ID,额外属性4数值,额外属性5ID,额外属性5数值,额外属性6ID,额外属性6数值,额外属性7ID,额外属性7数值,额外属性8ID,额外属性8数值,额外属性9ID,额外属性9数值,额外属性10ID,额外属性10数值,反击几率,反击伤害系数,AI编号,技能1编号,技能1出现几率,技能1施放几率,技能1系数,技能1常数,技能2编号,技能2出现几率,技能2施放几率,技能2系数,技能2常数,技能3编号,技能3出现几率,技能3施放几率,技能3系数,技能3常数,技能4编号,技能4出现几率,技能4施放几率,技能4系数,技能4常数,技能5编号,技能5出现几率,技能5施放几率,技能5系数,技能5常数,技能6编号,技能6出现几率,技能6施放几率,技能6系数,技能6常数,技能7编号,技能7出现几率,技能7施放几率,技能7系数,技能7常数,技能8编号,技能8出现几率,技能8施放几率,技能8系数,技能8常数,技能9编号,技能9出现几率,技能9施放几率,技能9系数,技能9常数,技能10编号,技能10出现几率,技能10施放几率,技能10系数,技能10常数,技能11编号,技能11出现几率,技能11施放几率,技能11系数,技能11常数,种族,当前生命队伍中最大攻击力系数,当前生命系数,当前生命常数,当前魔法系数,当前魔法常数
31536,六星*九曜星官-金乌,六星*九耀氏族,,1010101,,1,,0,5,1,,,1,1.1,0,0,0,0,1,0,3,0,0,150,0,false,0,0,0,0,0,1,90000,150,1000,100,0,0,0,2,0,0,0,0,0,0,0,2810808,2006411,11076,7574,6334.4,7574,4688,18762,864,749,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,110001,1000,600,1,0.0,130001,1000,600,1,0.0,150001,1000,600,1,0.0,150002,1000,600,1,0.0,166003,1000,600,1,0.0,207293,1000,300,1,0.0,206014,1000,1000,1,0.0,206014,1000,1000,1,0.0,206014,1000,1000,1,0.0,206014,1000,1000,1,0.0,206014,1000,1000,1,0.0,0,0,0,0,0,0
31537,六星*九曜星官-玲珑,六星*九耀氏族,,1010101,,1,,0,5,1,,,1,1.1,0,0,0,0,1,0,3,0,0,150,0,false,0,0,0,0,0,1,90000,150,1000,100,0,0,0,2,0,0,0,0,0,0,0,2810808,2006411,11076,7574,6334.4,7574,4688,18762,864,749,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,110001,1000,600,1,0.0,130001,1000,600,1,0.0,150001,1000,600,1,0.0,150002,1000,600,1,0.0,166003,1000,600,1,0.0,207293,1000,300,1,0.0,206014,1000,1000,1,0.0,206014,1000,1000,1,0.0,206014,1000,1000,1,0.0,206014,1000,1000,1,0.0,206014,1000,1000,1,0.0,0,0,0,0,0,0
31538,六星*九曜星官-倾城,六星*九耀氏族,,1010101,,1,,0,5,1,,,1,1.1,0,0,0,0,1,0,3,0,0,150,0,false,0,0,0,0,0,1,90000,150,1000,100,0,0,0,2,0,0,0,0,0,0,0,2810808,2006411,11076,7574,6334.4,7574,4688,18762,864,749,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,110001,1000,600,1,0.0,130001,1000,600,1,0.0,150001,1000,600,1,0.0,150002,1000,600,1,0.0,166003,1000,600,1,0.0,207293,1000,300,1,0.0,206014,1000,1000,1,0.0,206014,1000,1000,1,0.0,206014,1000,1000,1,0.0,206014,1000,1000,1,0.0,206014,1000,1000,1,0.0,0,0,0,0,0,0
31539,九耀×跟随者,封,,1010101,,1,,0,5,1,,,1,1,0,0,0,0,1,0,2,0,0,150,0,false,0,0,0,0,0,1,90000,150,1000,100,0,0,0,2,0,0,0,0,0,0,0,2248646,2006412,8300,6061,4747.2,6061,3751,14070,864,749,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,810,0,820,0,760,0,780,0,,,,,,,,,,,,,0,0,19600,164001,1000,500,1,0.0,120003,1000,500,1,0.0,165002,1000,500,1,0.0,120004,1000,500,1,0.0,206069,1000,1000,1,0.0,206014,1000,400,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
31540,九耀×保卫者,封,,1010101,,1,,0,5,1,,,1,1,0,0,0,0,1,0,2,0,0,150,0,false,0,0,0,0,0,1,90000,150,1000,100,0,0,0,2,0,0,0,0,0,0,0,2248646,2006412,8300,6061,4747.2,6061,3751,14070,864,749,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,810,0,820,0,760,0,780,0,,,,,,,,,,,,,0,0,19600,164001,1000,500,1,0.0,120003,1000,500,1,0.0,165002,1000,500,1,0.0,120004,1000,500,1,0.0,206069,1000,1000,1,0.0,206014,1000,400,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
31541,九耀×督查者,辅助,,1010101,,1,,0,5,1,,,1,1,0,0,0,0,1,0,2,0,0,150,0,false,0,0,0,0,0,1,90000,150,1000,100,0,0,0,2,0,0,0,0,0,0,0,2248646,2006412,8300,6061,4747.2,6061,3751,14070,864,749,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,810,0,820,0,760,0,780,0,,,,,,,,,,,,,0,0,19603,160002,1000,800,1,0.0,160004,1000,800,1,0.0,163003,1000,800,1,0.0,163004,1000,800,1,0.0,160007,1000,300,1,0.0,140002,1000,800,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
31542,九耀×督查者,辅助,,1010101,,1,,0,5,1,,,1,1,0,0,0,0,1,0,2,0,0,150,0,false,0,0,0,0,0,1,90000,150,1000,100,0,0,0,2,0,0,0,0,0,0,0,2248646,2006412,8300,6061,4747.2,6061,3751,14070,864,749,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,810,0,820,0,760,0,780,0,,,,,,,,,,,,,0,0,19603,160002,1000,800,1,0.0,160004,1000,800,1,0.0,163003,1000,800,1,0.0,163004,1000,800,1,0.0,160007,1000,300,1,0.0,140002,1000,800,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
31543,九耀√护卫,法,,1010101,,1,,0,5,1,,,1,1,0,0,0,0,1,0,2,0,0,150,0,false,0,0,0,0,0,1,90000,150,1000,100,0,0,0,2,0,0,0,0,0,0,0,2248646,2006412,8300,6061,4747.2,6061,3751,14070,864,749,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,810,0,820,0,760,0,780,0,,,,,,,,,,,,,0,0,19599,150001,1000,500,1,0.0,150002,1000,500,1,0.0,161003,1000,500,1,0.0,161001,1000,500,1,0.0,206069,1000,1000,1,0.0,206014,1000,400,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
31544,九耀√护卫,法,,1010101,,1,,0,5,1,,,1,1,0,0,0,0,1,0,2,0,0,150,0,false,0,0,0,0,0,1,90000,150,1000,100,0,0,0,2,0,0,0,0,0,0,0,2248646,2006412,8300,6061,4747.2,6061,3751,14070,864,749,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,810,0,820,0,760,0,780,0,,,,,,,,,,,,,0,0,19599,150001,1000,500,1,0.0,150002,1000,500,1,0.0,161003,1000,500,1,0.0,161001,1000,500,1,0.0,206069,1000,1000,1,0.0,206014,1000,400,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
31545,九耀√护卫,法,,1010101,,1,,0,5,1,,,1,1,0,0,0,0,1,0,2,0,0,150,0,false,0,0,0,0,0,1,90000,150,1000,100,0,0,0,2,0,0,0,0,0,0,0,2248646,2006412,8300,6061,4747.2,6061,3751,14070,864,749,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,810,0,820,0,760,0,780,0,,,,,,,,,,,,,0,0,19599,150001,1000,500,1,0.0,150002,1000,500,1,0.0,161003,1000,500,1,0.0,161001,1000,500,1,0.0,206069,1000,1000,1,0.0,206014,1000,400,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
31546,九耀√护卫,物理,,1010101,,1,,0,5,1,,,1,1,0,0,0,0,1,0,2,0,0,150,0,false,0,0,0,0,0,1,90000,150,1000,100,0,0,0,2,0,0,0,0,0,0,0,2248646,2006412,8300,6061,4747.2,6061,3751,14070,864,749,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,810,0,820,0,760,0,780,0,,,,,,,,,,,,,0,0,19598,162001,1000,500,1,0.0,130001,1000,500,1,0.0,130002,1000,600,1,0.0,110003,1000,500,1,0.0,206069,1000,1000,1,0.0,206014,1000,400,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
31547,九耀√护卫,物理,,1010101,,1,,0,5,1,,,1,1,0,0,0,0,1,0,2,0,0,150,0,false,0,0,0,0,0,1,90000,150,1000,100,0,0,0,2,0,0,0,0,0,0,0,2248646,2006412,8300,6061,4747.2,6061,3751,14070,864,749,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,810,0,820,0,760,0,780,0,,,,,,,,,,,,,0,0,19598,162001,1000,500,1,0.0,130001,1000,500,1,0.0,130002,1000,600,1,0.0,110003,1000,500,1,0.0,206069,1000,1000,1,0.0,206014,1000,400,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
31548,九星*东曜星官,九星*九耀氏族,,1010101,,1,,0,5,1,,,1,1.1,0,0,0,0,1,0,2,0,0,150,0,false,0,0,0,0,0,1,90000,150,1000,100,0,0,0,2,0,0,0,0,0,0,0,3654050,2006422,13292,9089,7602.4,9089,5626,22515,1037,898,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,12222,110001,1000,600,1,0.0,130001,1000,600,1,0.0,150001,1000,600,1,0.0,150002,1000,600,1,0.0,166003,1000,600,1,0.0,207293,1000,300,1,0.0,206014,1000,1000,1,0.0,206014,1000,1000,1,0.0,206014,1000,1000,1,0.0,206014,1000,1000,1,0.0,206014,1000,1000,1,0.0,0,0,0,0,0,0
31549,九星*西曜星官,九星*九耀氏族,,1010101,,1,,0,5,1,,,1,1.1,0,0,0,0,1,0,2,0,0,150,0,false,0,0,0,0,0,1,90000,150,1000,100,0,0,0,2,0,0,0,0,0,0,0,3654050,2006422,13292,9089,7602.4,9089,5626,22515,1037,898,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,12222,110001,1000,600,1,0.0,130001,1000,600,1,0.0,150001,1000,600,1,0.0,150002,1000,600,1,0.0,166003,1000,600,1,0.0,207293,1000,300,1,0.0,206014,1000,1000,1,0.0,206014,1000,1000,1,0.0,206014,1000,1000,1,0.0,206014,1000,1000,1,0.0,206014,1000,1000,1,0.0,0,0,0,0,0,0
31550,九星*南曜星官,九星*九耀氏族,,1010101,,1,,0,5,1,,,1,1.1,0,0,0,0,1,0,3,0,0,150,0,false,0,0,0,0,0,1,90000,150,1000,100,0,0,0,2,0,0,0,0,0,0,0,3654050,2006422,13292,9089,7602.4,9089,5626,22515,1037,898,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,12222,110001,1000,600,1,0.0,130001,1000,600,1,0.0,150001,1000,600,1,0.0,150002,1000,600,1,0.0,166003,1000,600,1,0.0,207293,1000,300,1,0.0,206014,1000,1000,1,0.0,206014,1000,1000,1,0.0,206014,1000,1000,1,0.0,206014,1000,1000,1,0.0,206014,1000,1000,1,0.0,0,0,0,0,0,0
31551,九星*北曜星官,九星*九耀氏族,,1010101,,1,,0,5,1,,,1,1.1,0,0,0,0,1,0,3,0,0,150,0,false,0,0,0,0,0,1,90000,150,1000,100,0,0,0,2,0,0,0,0,0,0,0,3654050,2006422,13292,9089,7602.4,9089,5626,22515,1037,898,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,12222,110001,1000,600,1,0.0,130001,1000,600,1,0.0,150001,1000,600,1,0.0,150002,1000,600,1,0.0,166003,1000,600,1,0.0,207293,1000,300,1,0.0,206014,1000,1000,1,0.0,206014,1000,1000,1,0.0,206014,1000,1000,1,0.0,206014,1000,1000,1,0.0,206014,1000,1000,1,0.0,0,0,0,0,0,0
31552,九星*九曜星官-计都,九星*九耀氏族,,1010101,,1,,0,5,1,,,1,1.1,0,0,0,0,1,0,3,0,0,150,0,false,0,0,0,0,0,1,90000,150,1000,100,0,0,0,2,0,0,0,0,0,0,0,3654050,2006422,13292,9089,7602.4,9089,5626,22515,1037,898,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,12222,110001,1000,600,1,0.0,130001,1000,600,1,0.0,150001,1000,600,1,0.0,150002,1000,600,1,0.0,166003,1000,600,1,0.0,207293,1000,300,1,0.0,206014,1000,1000,1,0.0,206014,1000,1000,1,0.0,206014,1000,1000,1,0.0,206014,1000,1000,1,0.0,206014,1000,1000,1,0.0,0,0,0,0,0,0
31553,九星*九曜星官-罗睺,九星*九耀氏族,,1010101,,1,,0,5,1,,,1,1.1,0,0,0,0,1,0,3,0,0,150,0,false,0,0,0,0,0,1,90000,150,1000,100,0,0,0,2,0,0,0,0,0,0,0,3654050,2006422,13292,9089,7602.4,9089,5626,22515,1037,898,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,12222,110001,1000,600,1,0.0,130001,1000,600,1,0.0,150001,1000,600,1,0.0,150002,1000,600,1,0.0,166003,1000,600,1,0.0,207293,1000,300,1,0.0,206014,1000,1000,1,0.0,206014,1000,1000,1,0.0,206014,1000,1000,1,0.0,206014,1000,1000,1,0.0,206014,1000,1000,1,0.0,0,0,0,0,0,0
31554,九星*九曜星官-金乌,九星*九耀氏族,,1010101,,1,,0,5,1,,,1,1.1,0,0,0,0,1,0,3,0,0,150,0,false,0,0,0,0,0,1,90000,150,1000,100,0,0,0,2,0,0,0,0,0,0,0,3654050,2006422,13292,9089,7602.4,9089,5626,22515,1037,898,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,12222,110001,1000,600,1,0.0,130001,1000,600,1,0.0,150001,1000,600,1,0.0,150002,1000,600,1,0.0,166003,1000,600,1,0.0,207293,1000,300,1,0.0,206014,1000,1000,1,0.0,206014,1000,1000,1,0.0,206014,1000,1000,1,0.0,206014,1000,1000,1,0.0,206014,1000,1000,1,0.0,0,0,0,0,0,0
31555,九星*九曜星官-玲珑,九星*九耀氏族,,1010101,,1,,0,5,1,,,1,1.1,0,0,0,0,1,0,3,0,0,150,0,false,0,0,0,0,0,1,90000,150,1000,100,0,0,0,2,0,0,0,0,0,0,0,3654050,2006422,13292,9089,7602.4,9089,5626,22515,1037,898,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,12222,110001,1000,600,1,0.0,130001,1000,600,1,0.0,150001,1000,600,1,0.0,150002,1000,600,1,0.0,166003,1000,600,1,0.0,207293,1000,300,1,0.0,206014,1000,1000,1,0.0,206014,1000,1000,1,0.0,206014,1000,1000,1,0.0,206014,1000,1000,1,0.0,206014,1000,1000,1,0.0,0,0,0,0,0,0
31556,九星*九曜星官-倾城,九星*九耀氏族,,1010101,,1,,0,5,1,,,1,1.1,0,0,0,0,1,0,3,0,0,150,0,false,0,0,0,0,0,1,90000,150,1000,100,0,0,0,2,0,0,0,0,0,0,0,3654050,2006422,13292,9089,7602.4,9089,5626,22515,1037,898,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,12222,110001,1000,600,1,0.0,130001,1000,600,1,0.0,150001,1000,600,1,0.0,150002,1000,600,1,0.0,166003,1000,600,1,0.0,207293,1000,300,1,0.0,206014,1000,1000,1,0.0,206014,1000,1000,1,0.0,206014,1000,1000,1,0.0,206014,1000,1000,1,0.0,206014,1000,1000,1,0.0,0,0,0,0,0,0
31557,九耀×跟随者,封,,1010101,,1,,0,5,1,,,1,1,0,0,0,0,1,0,2,0,0,150,0,false,0,0,0,0,0,1,90000,150,1000,100,0,0,0,2,0,0,0,0,0,0,0,2923240,2006423,9960,7273,5696.8,7273,4501,16883,1037,898,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,810,0,820,0,760,0,780,0,,,,,,,,,,,,,0,0,19600,164001,1000,500,1,0.0,120003,1000,500,1,0.0,165002,1000,500,1,0.0,120004,1000,500,1,0.0,206069,1000,1000,1,0.0,206014,1000,400,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
31558,九耀×保卫者,封,,1010101,,1,,0,5,1,,,1,1,0,0,0,0,1,0,2,0,0,150,0,false,0,0,0,0,0,1,90000,150,1000,100,0,0,0,2,0,0,0,0,0,0,0,2923240,2006423,9960,7273,5696.8,7273,4501,16883,1037,898,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,810,0,820,0,760,0,780,0,,,,,,,,,,,,,0,0,19600,164001,1000,500,1,0.0,120003,1000,500,1,0.0,165002,1000,500,1,0.0,120004,1000,500,1,0.0,206069,1000,1000,1,0.0,206014,1000,400,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
31559,九耀×督查者,辅助,,1010101,,1,,0,5,1,,,1,1,0,0,0,0,1,0,2,0,0,150,0,false,0,0,0,0,0,1,90000,150,1000,100,0,0,0,2,0,0,0,0,0,0,0,2923240,2006423,9960,7273,5696.8,7273,4501,16883,1037,898,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,810,0,820,0,760,0,780,0,,,,,,,,,,,,,0,0,19603,160002,1000,800,1,0.0,160004,1000,800,1,0.0,163003,1000,800,1,0.0,163004,1000,800,1,0.0,160007,1000,300,1,0.0,140002,1000,800,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
31560,九耀×督查者,辅助,,1010101,,1,,0,5,1,,,1,1,0,0,0,0,1,0,2,0,0,150,0,false,0,0,0,0,0,1,90000,150,1000,100,0,0,0,2,0,0,0,0,0,0,0,2923240,2006423,9960,7273,5696.8,7273,4501,16883,1037,898,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,810,0,820,0,760,0,780,0,,,,,,,,,,,,,0,0,19603,160002,1000,800,1,0.0,160004,1000,800,1,0.0,163003,1000,800,1,0.0,163004,1000,800,1,0.0,160007,1000,300,1,0.0,140002,1000,800,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
31561,九耀√护卫,法,,1010101,,1,,0,5,1,,,1,1,0,0,0,0,1,0,2,0,0,150,0,false,0,0,0,0,0,1,90000,150,1000,100,0,0,0,2,0,0,0,0,0,0,0,2923240,2006423,9960,7273,5696.8,7273,4501,16883,1037,898,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,810,0,820,0,760,0,780,0,,,,,,,,,,,,,0,0,19599,150001,1000,500,1,0.0,150002,1000,500,1,0.0,161003,1000,500,1,0.0,161001,1000,500,1,0.0,206069,1000,1000,1,0.0,206014,1000,400,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
31562,九耀√护卫,法,,1010101,,1,,0,5,1,,,1,1,0,0,0,0,1,0,2,0,0,150,0,false,0,0,0,0,0,1,90000,150,1000,100,0,0,0,2,0,0,0,0,0,0,0,2923240,2006423,9960,7273,5696.8,7273,4501,16883,1037,898,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,810,0,820,0,760,0,780,0,,,,,,,,,,,,,0,0,19599,150001,1000,500,1,0.0,150002,1000,500,1,0.0,161003,1000,500,1,0.0,161001,1000,500,1,0.0,206069,1000,1000,1,0.0,206014,1000,400,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
31563,九耀√护卫,法,,1010101,,1,,0,5,1,,,1,1,0,0,0,0,1,0,2,0,0,150,0,false,0,0,0,0,0,1,90000,150,1000,100,0,0,0,2,0,0,0,0,0,0,0,2923240,2006423,9960,7273,5696.8,7273,4501,16883,1037,898,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,810,0,820,0,760,0,780,0,,,,,,,,,,,,,0,0,19599,150001,1000,500,1,0.0,150002,1000,500,1,0.0,161003,1000,500,1,0.0,161001,1000,500,1,0.0,206069,1000,1000,1,0.0,206014,1000,400,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
31564,九耀√护卫,物理,,1010101,,1,,0,5,1,,,1,1,0,0,0,0,1,0,2,0,0,150,0,false,0,0,0,0,0,1,90000,150,1000,100,0,0,0,2,0,0,0,0,0,0,0,2923240,2006423,9960,7273,5696.8,7273,4501,16883,1037,898,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,810,0,820,0,760,0,780,0,,,,,,,,,,,,,0,0,19598,162001,1000,500,1,0.0,130001,1000,500,1,0.0,130002,1000,600,1,0.0,110003,1000,500,1,0.0,206069,1000,1000,1,0.0,206014,1000,400,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
31565,九耀√护卫,物理,,1010101,,1,,0,5,1,,,1,1,0,0,0,0,1,0,2,0,0,150,0,false,0,0,0,0,0,1,90000,150,1000,100,0,0,0,2,0,0,0,0,0,0,0,4750265,2006433,15950,10906,9122.4,10906,6751,27019,1245,1079,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,810,0,820,0,760,0,780,0,,,,,,,,,,,,,0,0,19598,162001,1000,500,1,0.0,130001,1000,500,1,0.0,130002,1000,600,1,0.0,110003,1000,500,1,0.0,206069,1000,1000,1,0.0,206014,1000,400,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
31566,魔化*东曜星官,魔化*九耀氏族,,1010101,,1,,0,5,1,,,1,1.1,0,0,0,0,1,0,2,0,0,150,0,false,0,0,0,0,0,1,90000,150,1000,100,0,0,0,2,0,0,0,0,0,0,0,4750265,2006433,15950,10906,9122.4,10906,6751,27019,1245,1079,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,110001,1000,600,1,0.0,130001,1000,600,1,0.0,150001,1000,600,1,0.0,150002,1000,600,1,0.0,166003,1000,600,1,0.0,207293,1000,300,1,0.0,206014,1000,1000,1,0.0,206014,1000,1000,1,0.0,206014,1000,1000,1,0.0,206014,1000,1000,1,0.0,206014,1000,1000,1,0.0,0,0,0,0,0,0
31567,魔化*西曜星官,魔化*九耀氏族,,1010101,,1,,0,5,1,,,1,1.1,0,0,0,0,1,0,2,0,0,150,0,false,0,0,0,0,0,1,90000,150,1000,100,0,0,0,2,0,0,0,0,0,0,0,4750265,2006433,15950,10906,9122.4,10906,6751,27019,1245,1079,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,110001,1000,600,1,0.0,130001,1000,600,1,0.0,150001,1000,600,1,0.0,150002,1000,600,1,0.0,166003,1000,600,1,0.0,207293,1000,300,1,0.0,206014,1000,1000,1,0.0,206014,1000,1000,1,0.0,206014,1000,1000,1,0.0,206014,1000,1000,1,0.0,206014,1000,1000,1,0.0,0,0,0,0,0,0
31568,魔化*南曜星官,魔化*九耀氏族,,1010101,,1,,0,5,1,,,1,1.1,0,0,0,0,1,0,3,0,0,150,0,false,0,0,0,0,0,1,90000,150,1000,100,0,0,0,2,0,0,0,0,0,0,0,4750265,2006433,15950,10906,9122.4,10906,6751,27019,1245,1079,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,110001,1000,600,1,0.0,130001,1000,600,1,0.0,150001,1000,600,1,0.0,150002,1000,600,1,0.0,166003,1000,600,1,0.0,207293,1000,300,1,0.0,206014,1000,1000,1,0.0,206014,1000,1000,1,0.0,206014,1000,1000,1,0.0,206014,1000,1000,1,0.0,206014,1000,1000,1,0.0,0,0,0,0,0,0
