"编号","名称","随机名称库","前缀1","前缀2","area1colour","area2colour","大小比例","npctype","小地图显示","npccolour","share","modelID","可否被多人战斗","杂学id","map","编辑器X坐标（策划用）","编辑器Y坐标（策划用）","xPos","yPox","朝向","状态","所在地图层","小地图查询拼音","小地图查询","脚下称谓","头顶特效","脚下称谓策划看","chitchat1","chitchat2","chitchat3","chitchat4","chitchat5","leave","hideable","声音1","声音2","声音3","声音4","是否显示在周围列表","战斗ID","小地图npc颜色","时间","是否点卡服显示"
"210305","魔王","","","","0","0","1","1","0","ff00ff0d","0","1010101","0","-1","2103","268","346","16","21","3","","0","","魔王","恐惧魔王","","魔王","2580","2581","2582","","","告辞","1","","","","","0","","ff003303","0",""
"210306","魔物","","","","0","0","1","1","0","ff00ff0d","0","1010101","0","-1","2103","268","346","16","21","3","","0","","魔物","恶魔猎手","","魔物","2621","2622","2623","2624","","告辞","1","","","","","0","","ff003303","0",""
"210401","女弟子","","","","0","0","1","1","0","ff00ff0d","0","1010101","0","-1","2104","931","1370","58","85","5","","0","","女弟子","月女弟子","","女弟子","2585","2586","2587","2588","","告辞","1","","","","","0","","ff003303","0",""
"210402","地藏王","","","","0","0","1","1","0","ff00ff0d","0","1010101","0","-1","2104","364","242","22","15","5","","0","","地藏王","大德鲁伊","","地藏王","2103","2106","2462","","","告辞","1","","","","","0","","ff003303","0",""
"210403","索尔","","","","0","0","1","1","0","ff00ff0d","0","1010101","0","-1","2104","834","1357","52","84","3","","0","","索尔","","","索尔","2188","2189","2190","2191","","告辞","1","","","","","0","","ff003303","0",""
"210404","土地","","","","0","0","1","1","0","ff00ff0d","0","1010101","0","-1","2104","746","1403","46","87","3","","0","","土地","","","土地","2590","2591","2592","2593","","告辞","1","","","","","0","","ff003303","0",""
"210405","魔物","","","","0","0","1","1","0","ff00ff0d","0","1010101","0","-1","2104","741","827","46","51","3","","0","","恐惧魔王","","","恐惧魔王","2575","","","","","告辞","1","","","","","0","","ff003303","0",""
"210406","艾凯门德","","","","2","0","1","1","0","ff00ff0d","0","1010101","0","-1","2104","234","232","14","14","3","","0","","艾凯门德","","","艾凯门德","2629","2630","","","","告辞","1","","","","","0","","ff003303","0",""
"210407","洛斯","","","","0","0","1","1","0","ff00ff0d","0","1010101","0","-1","2104","204","287","12","17","3","","0","","洛斯","","","洛斯","2560","2561","2562","2563","","告辞","1","","","","","0","","ff003303","0",""
"210408","索尔","","","","0","0","1","1","0","ff00ff0d","0","1010101","0","-1","2104","660","532","41","33","5","","0","","索尔","","","索尔","2188","2189","2190","2191","","告辞","1","","","","","0","","ff003303","0",""
"210409","土地","","","","0","0","1","1","0","ff00ff0d","0","1010101","0","-1","2104","836","795","52","49","5","","0","","土地","","","土地","2590","2591","2592","2593","","告辞","1","","","","","0","","ff003303","0",""
"210410","恐惧魔王","","","","0","0","1","1","0","ff00ff0d","0","1010101","0","-1","2104","513","575","32","35","3","","0","","恐惧魔王","","","恐惧魔王","2575","","","","","告辞","1","","","","","0","","ff003303","0",""
"210411","地藏王","","","","0","0","1","1","0","ff00ff0d","0","1010101","0","-1","2104","364","242","22","15","5","","0","","地藏王","大德鲁伊","","地藏王","2103","2106","2462","","","告辞","1","","","","","0","","ff003303","0",""
"210801","弟子","","","","0","0","1","1","0","ff00ff0d","0","1010101","0","-1","2108","1146","625","71","39","7","","0","","弟子","守望者","","弟子","2625","2626","2627","2628","","告辞","1","","","","","0","","ff003303","0",""
"210802","魔物","","","","0","0","1","1","0","ff00ff0d","0","1010101","0","-1","2108","951","434","59","27","5","","0","","魔物","恶魔猎手","","魔物","2621","2622","2623","2624","","告辞","1","","","","","0","","ff003303","0",""
"210803","村民","","","","0","0","1","1","0","ff00ff0d","0","1010101","0","-1","2108","850","409","53","25","3","","0","","村民","娜迦女妖","","村民","2631","2632","2633","","","告辞","1","","","","","0","","ff003303","0",""
"210901","忘川童子","","","","0","0","1","1","0","ff00ff0d","0","1010101","0","-1","2109","450","466","28","29","3","","0","","死亡骑士","","","死亡骑士","2575","","","","","告辞","1","","","","","0","","ff003303","0",""
"210902","魔物","","","","0","0","1","1","0","ff00ff0d","0","1010101","0","-1","2109","980","351","61","21","5","","0","","魔物","恶魔猎手","","魔物","2621","2622","2623","2624","","告辞","1","","","","","0","","ff003303","0",""
"210903","魔物","","","","0","0","1","1","0","ff00ff0d","0","1010101","0","-1","2109","827","366","51","22","5","","0","","魔物","死亡骑士","","魔物","2123","2125","2126","","","告辞","1","","","","","0","","ff003303","0",""
"210904","地藏王","","","","0","0","1","1","0","ff00ff0d","0","1010101","0","-1","2109","856","363","53","22","5","","0","","地藏王","","","地藏王","2103","2106","2462","","","告辞","1","","","","","0","","ff003303","0",""
"210905","袁守城","","","","0","0","1","1","0","ff00ff0d","0","1010101","0","-1","2109","1040","508","65","31","7","","0","","莫迪伦","","","星界法师","2166","2167","2168","2169","","告辞","1","","","","","0","","ff003303","0",""
"210906","魔王侍卫","","","","0","0","1","1","0","ff00ff0d","0","1010101","0","-1","2109","793","755","49","47","5","","0","","魔王侍卫","","","魔王侍卫","2141","","","","","告辞","1","","","","","0","","ff003303","0",""
"210907","德罗塞克","","","","1","1","1","1","0","ff00ff0d","0","1010101","0","-1","2109","922","386","57","24","5","","0","","德罗塞克","魔王头领","","德罗塞克","2141","","","","","告辞","1","","","","","0","","ff003303","0",""
"210908","巴纳扎尔","","","","2","2","1","1","0","ff00ff0d","0","1010101","0","-1","2109","348","494","21","30","3","","0","","巴纳扎尔","魔王头领","","巴纳扎尔","2141","","","","","告辞","1","","","","","0","","ff003303","0",""
"210909","女王希尔","","","","0","0","1","1","0","ff00ff0d","0","1010101","0","-1","2109","278","673","17","42","3","","0","","女王希尔","女妖之王","","女王希尔","2467","","","","","告辞","1","","","","","0","","ff003303","0",""
"211001","魔物","","","","0","0","1","1","0","ff00ff0d","0","1010101","0","-1","2110","516","861","32","53","5","","0","","魔物","死亡骑士","","魔物","2123","2125","2126","","","告辞","1","","","","","0","","ff003303","0",""
"211002","魔物","","","","0","0","1","1","0","ff00ff0d","0","1010101","0","-1","2110","798","440","49","27","5","","0","","魔物","恶魔猎手","","魔物","2621","2622","2623","2624","","告辞","1","","","","","0","","ff003303","0",""
"211003","地藏王","","","","0","0","1","1","0","ff00ff0d","0","1010101","0","-1","2110","690","460","43","28","3","","0","","地藏王","大德鲁伊","","地藏王","2103","2106","2462","","","告辞","1","","","","","0","","ff003303","0",""
"211004","野猪精","","","","0","0","1","1","0","ff00ff0d","0","1010101","0","-1","2110","564","736","35","46","5","","0","","野猪精","","","野猪精","2634","2635","2636","","","告辞","1","","","","","0","","ff003303","0",""
"211005","女王希尔","","","","0","0","1","1","0","ff00ff0d","0","1010101","0","-1","2110","370","1038","23","64","5","","0","","女王希尔","女妖之王","","女王希尔","2467","","","","","告辞","1","","","","","0","","ff003303","0",""
"211006","温雷莎","","","","1","1","1","1","0","ff00ff0d","0","1010101","0","-1","2110","500","606","31","37","3","14","0","","温雷莎","游侠女妖","","游侠女妖温雷莎","2467","","","","","告辞","1","","","","","0","","ff003303","0",""
"211007","奥莉娅","","","","2","2","1","1","0","ff00ff0d","0","1010101","0","-1","2110","947","453","59","28","5","14","0","","奥莉娅","游侠女妖","","游侠女妖奥莉娅","2467","","","","","告辞","1","","","","","0","","ff003303","0",""
"211008","魔物士兵","","","","0","0","1","1","0","ff00ff0d","0","1010101","0","-1","2110","388","935","24","58","5","","0","","魔物士兵","","","魔物士兵（追兵）","2141","","","","","告辞","1","","","","","0","","ff003303","0",""
"211009","魔物士兵","","","","0","0","1","1","0","ff00ff0d","0","1010101","0","-1","2110","434","1013","27","63","5","","0","","魔物士兵","","","魔物士兵（追兵）","2141","","","","","告辞","1","","","","","0","","ff003303","0",""
"211010","霜寒守卫","","","","0","0","1","1","0","ff00ff0d","0","1010101","0","-1","2110","625","649","39","40","5","","0","","霜寒守卫","","","霜寒守卫（截杀）","2141","","","","","告辞","1","","","","","0","","ff003303","0",""
"211011","魔物精英","","","","0","0","1","1","0","ff00ff0d","0","1010101","0","-1","2110","830","562","51","35","1","","0","","魔物精英","","","魔物精英（陷阱）","2141","","","","","告辞","1","","","","","0","","ff003303","0",""
"211012","霜寒守卫","","","","0","0","1","1","0","ff00ff0d","0","1010101","0","-1","2110","871","438","54","27","3","","0","","霜寒守卫","","","霜寒守卫（陷阱）","2141","","","","","告辞","1","","","","","0","","ff003303","0",""
"211013","霜寒守卫","","","","0","0","1","1","0","ff00ff0d","0","1010101","0","-1","2110","996","616","62","38","7","","0","","霜寒守卫","","","霜寒守卫（陷阱）","2141","","","","","告辞","1","","","","","0","","ff003303","0",""
"211101","娇花","","","","0","0","1","1","0","ff00ff0d","0","1010101","0","-1","2111","780","1278","48","79","3","","0","","娇花","","","娇花","2072","2073","2074","2075","","告辞","1","","","","","0","","ff003303","0",""
"211102","法丝","","","","0","0","1","1","0","ff00ff0d","0","1010101","0","-1","2111","888","1270","55","79","5","","0","","法丝","","","法丝","2060","2061","2062","2063","","告辞","1","","","","","0","","ff003303","0",""
"211103","幽莹娃娃","","","","0","0","1","1","0","ff00ff0d","0","1010101","0","-1","2111","1634","880","102","55","5","","0","","半人马","","","半人马","2382","","","","","告辞","1","","","","","0","","ff003303","0",""
"211104","娇花","","","","0","0","1","1","0","ff00ff0d","0","1010101","0","-1","2111","1490","857","93","53","3","","0","","娇花","","","娇花","2072","2073","2074","2075","","告辞","1","","","","","0","","ff003303","0",""
"211105","幽莹娃娃","","","","0","0","1","1","0","ff00ff0d","0","1010101","0","-1","2111","846","391","52","24","3","","0","","半人马","","","半人马","2382","","","","","告辞","1","","","","","0","","ff003303","0",""
"211106","袁天罡","","","","0","0","1","1","0","ff00ff0d","0","1010101","0","-1","2111","956","392","59","24","5","","0","","袁天罡","","","袁天罡","2040","2041","2042","2043","","告辞","1","","","","","0","","ff003303","0",""
"211134","疯狂的海毛虫","","","","3","0","1.1","6","0","ff00ff0d","0","1010101","0","-1","0","","","0","0","","","0","","","必掉心魔宝珠","zhandou","","2141","","","","","告辞","0","","","","","0","3138","ff003303","0",""
"211135","愤怒的羊头怪","","","","2","0","1.1","6","0","ff00ff0d","0","1010101","0","-1","0","","","0","0","","","0","","","必掉心魔宝珠","zhandou","","2141","","","","","告辞","0","","","","","0","3139","ff003303","0",""
"211136","愤怒的花妖","","","","1","0","1.1","6","0","ff00ff0d","0","1010101","0","-1","0","","","0","0","","","0","","","必掉心魔宝珠","zhandou","","2141","","","","","告辞","0","","","","","0","3140","ff003303","0",""
"211149","愤怒的老虎","","","","0","0","1","6","0","ff00ff0d","0","1010101","0","-1","0","","","0","0","","","0","","","必掉心魔宝珠","zhandou","","2141","","","","","告辞","0","","","","","0","3153","ff003303","0",""
"211150","愤怒的牛头","","","","0","0","1","6","0","ff00ff0d","0","1010101","0","-1","0","","","0","0","","","0","","","必掉心魔宝珠","zhandou","","2141","","","","","告辞","0","","","","","0","3154","ff003303","0",""
"211151","愤怒的马面","","","","0","0","1","6","0","ff00ff0d","0","1010101","0","-1","0","","","0","0","","","0","","","必掉心魔宝珠","zhandou","","2141","","","","","告辞","0","","","","","0","3155","ff003303","0",""
"211152","愤怒的龟丞相","","","","0","0","1","6","0","ff00ff0d","0","1010101","0","-1","0","","","0","0","","","0","","","必掉心魔宝珠","zhandou","","2141","","","","","告辞","0","","","","","0","3156","ff003303","0",""
"211153","愤怒的孤魂野鬼","","","","0","0","1","6","0","ff00ff0d","0","1010101","0","-1","0","","","0","0","","","0","","","必掉心魔宝珠","zhandou","","2141","","","","","告辞","0","","","","","0","3157","ff003303","0",""
"211154","远古狮王","","","","0","0","1","7","0","ff00ff0d","0","1010101","0","-1","0","","","0","0","","","0","","","爆顶级宝石装备","zhandou","","2192","","","","","告辞","0","","","","","0","3158","ff003303","0",""
"211155","远古妖王","","","","0","0","1","7","0","ff00ff0d","0","1010101","0","-1","0","","","0","0","","","0","","","妖王","zhandou","","2193","","","","","告辞","0","","","","","0","3159","ff003303","0",""
"211156","远古妖王","","","","1","0","1","7","0","ff00ff0d","0","1010101","0","-1","0","","","0","0","","","0","","","妖王","zhandou","","2193","","","","","告辞","0","","","","","0","3160","ff003303","0",""
"211157","远古妖王","","","","2","0","1","7","0","ff00ff0d","0","1010101","0","-1","0","","","0","0","","","0","","","妖王","zhandou","","2193","","","","","告辞","0","","","","","0","3161","ff003303","0",""
"211158","远古妖王","","","","3","0","1","7","0","ff00ff0d","0","1010101","0","-1","0","","","0","0","","","0","","","妖王","zhandou","","2193","","","","","告辞","0","","","","","0","3162","ff003303","0",""
"211159","远古妖王","","","","2","0","1","7","0","ff00ff0d","0","1010101","0","-1","0","","","0","0","","","0","","","妖王","zhandou","","2193","","","","","告辞","0","","","","","0","3163","ff003303","0",""
"211160","远古妖王","","","","0","0","1","7","0","ff00ff0d","0","1010101","0","-1","0","","","0","0","","","0","","","妖王","zhandou","","2193","","","","","告辞","0","","","","","0","3164","ff003303","0",""
"199902","恶魔","","1","2","0","0","1","7","0","ff00ff0d","0","1010101","0","-1","1999","944","528","59","33","3","","0","ceshinpc2","测试NPC2","","","测试NPC2","2243","2243","2248","2248","","告辞","0","tongyong_nan_dazhaohu.ogg","","tongyong_nan_daxiao.ogg","tongyong_nan_tanqi.ogg","0","","ff003303","0",""
"199903","冤魂","","1","2","0","0","1","7","0","ff00ff0d","0","1010101","0","-1","1999","576","544","36","34","3","","0","ceshinpc3","测试NPC3","","","测试NPC3","2244","2244","2248","2248","","告辞","0","tongyong_nan_dazhaohu.ogg","","tongyong_nan_daxiao.ogg","tongyong_nan_tanqi.ogg","0","","ff003303","0",""
"199904","僵尸","","1","2","0","0","1","7","0","ff00ff0d","0","1010101","0","-1","1999","592","1040","37","65","3","","0","ceshinpc4","测试NPC4","","","测试NPC4","2245","2245","2248","2248","","告辞","0","tongyong_nan_dazhaohu.ogg","","tongyong_nan_daxiao.ogg","tongyong_nan_tanqi.ogg","0","","ff003303","0",""
"199905","妖皇","","1","2","0","0","1","7","0","ff00ff0d","0","1010101","0","-1","1999","960","1280","60","80","3","","0","ceshinpc5","测试NPC5","","","测试NPC5","2246","2246","2248","2248","","告辞","0","tongyong_nan_dazhaohu.ogg","","tongyong_nan_daxiao.ogg","tongyong_nan_tanqi.ogg","0","","ff003303","0",""
