"编号","显示名","类型","宝石类型","道具名颜色","颜色品质","造型编号","单位","等级","需求等级","排序ID","可否摧毁","可否摆摊上架","点卡服可否摆摊上架","镶嵌效果","镶嵌部位","合成宝石ID","合成成功率","tips特效表情","tips图标","默认有效时间","可否卖店","是否绑定","是否拾取绑定","是否下线消失","战斗内使用对象","战斗内使用者对象","战斗外使用对象","使用后是否消耗","最大堆叠数量","最大拥有数量","删除后服务器保留天数","珍品找回消耗","描述","功能说明","售卖商店类型","售卖NPCID","道具使用方法","道具类名","道具类名1","使用按钮功能类型","使用按钮功能参数1","使用按钮功能参数2","使用按钮功能参数3","属性名1","属性值1","属性名2","属性值2","属性名3","属性值3","属性名4","属性值4","属性名5","属性值5","属性名6","属性值6","增加躲闪","增加火系法术吸收几率","增加金系法术吸收几率","增加命中","增加木系法术吸收几率","增加内功防御","增加内功伤害","增加水系法术吸收几率","增加速度","增加土系法术吸收几率","增加外功防御","增加外功伤害","增加真气上限","增加最大生命上限","属性1ID","属性1数值","属性2ID","属性2数值","属性3ID","属性3数值","属性4ID","属性4数值","属性6ID","属性6数值","对应装备类型1","对应装备类型2","对应装备类型3","对应装备类型4","获取途径1","获取途径2","获取途径3","获取途径4","获取途径5","获取途径6","获取途径7","获取途径8","获取途径9","是否珍品","可否分解","分解成道具","分解数量","是否稀有","摆摊冻结时间","寻路特殊处理","是否可以一键分解","特殊用途1","特殊用途2","特殊用途3","特殊用途4","特殊用途5"
"37023","3级咒印石","5","26","FF6DDCF6","5","3638","颗","3","10","4000","true","0","0","效果：","治疗暴击量+9","37031","100","","stone3","0","0","false","false","false","0","0","1","1","99999","0","0","5000000","<T t=""镶嵌：星印•极"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""该宝石聚天地灵气汇聚而成，带有不可思议的力量。"" c=""FFFFF2DF"" f=""simhei-11""></T>","治疗暴击量+9","2","161506","使用方法:打开强化界面进行宝石镶嵌","灵石","3级咒印石","3","9","","","300","9","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","300","9","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","37015","2","1","","","1","","","","",""
"37024","4级红宝石","5","19","FF6DDCF6","5","3631","颗","4","10","4000","true","0","0","效果：","物理穿透+12","37032","100","","stone3","0","0","false","false","false","0","0","1","1","99999","0","0","5000000","<T t=""镶嵌：星印•极"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""该宝石聚天地灵气汇聚而成，带有不可思议的力量。"" c=""FFFFF2DF"" f=""simhei-11""></T>","物理穿透+12","2","161506","使用方法:打开强化界面进行宝石镶嵌","灵石","4级红宝石","3","9","","","950","12","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","950","12","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","37016","2","1","","","1","","","","",""
"37025","4级蓝宝石","5","20","FF6DDCF6","5","3625","颗","4","10","4000","true","0","0","效果：","法术穿透+12","37033","100","","stone3","0","0","false","false","false","0","0","1","1","99999","0","0","5000000","<T t=""镶嵌：星印•极"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""该宝石聚天地灵气汇聚而成，带有不可思议的力量。"" c=""FFFFF2DF"" f=""simhei-11""></T>","法术穿透+12","2","161506","使用方法:打开强化界面进行宝石镶嵌","灵石","4级蓝宝石","3","9","","","970","12","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","970","12","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","37017","2","1","","","1","","","","",""
"37026","4级天珠石","5","21","FF6DDCF6","5","3634","颗","4","10","4000","true","0","0","效果：","物理抵抗+12","37034","100","","stone3","0","0","false","false","false","0","0","1","1","99999","0","0","5000000","<T t=""镶嵌：星印•极"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""该宝石聚天地灵气汇聚而成，带有不可思议的力量。"" c=""FFFFF2DF"" f=""simhei-11""></T>","物理抵抗+12","2","161506","使用方法:打开强化界面进行宝石镶嵌","灵石","4级天珠石","3","9","","","960","12","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","960","12","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","37018","2","1","","","1","","","","",""
"37027","4级天空石","5","22","FF6DDCF6","5","3635","颗","4","10","4000","true","0","0","效果：","法术抵抗+12","37035","100","","stone3","0","0","false","false","false","0","0","1","1","99999","0","0","5000000","<T t=""镶嵌：星印•极"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""该宝石聚天地灵气汇聚而成，带有不可思议的力量。"" c=""FFFFF2DF"" f=""simhei-11""></T>","法术抵抗+12","2","161506","使用方法:打开强化界面进行宝石镶嵌","灵石","4级天空石","3","9","","","980","12","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","980","12","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","37019","2","1","","","1","","","","",""
"37028","4级木纹石","5","23","FF6DDCF6","5","3626","颗","4","10","4000","true","0","0","效果：","物理抗暴+12","37036","100","","stone3","0","0","false","false","false","0","0","1","1","99999","0","0","5000000","<T t=""镶嵌：星印•极"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""该宝石聚天地灵气汇聚而成，带有不可思议的力量。"" c=""FFFFF2DF"" f=""simhei-11""></T>","物理抗暴+12","2","161506","使用方法:打开强化界面进行宝石镶嵌","灵石","4级木纹石","3","9","","","250","12","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","250","12","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","37020","2","1","","","1","","","","",""
"37029","4级绿宝石","5","24","FF6DDCF6","5","3632","颗","4","10","4000","true","0","0","效果：","法术抗暴+12","37037","100","","stone3","0","0","false","false","false","0","0","1","1","99999","0","0","5000000","<T t=""镶嵌：星印•极"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""该宝石聚天地灵气汇聚而成，带有不可思议的力量。"" c=""FFFFF2DF"" f=""simhei-11""></T>","法术抗暴+12","2","161506","使用方法:打开强化界面进行宝石镶嵌","灵石","4级绿宝石","3","9","","","280","12","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","280","12","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","37021","2","1","","","1","","","","",""
"37030","4级水晶石","5","25","FF6DDCF6","5","3636","颗","4","10","4000","true","0","0","效果：","治疗暴击+12","37038","100","","stone3","0","0","false","false","false","0","0","1","1","99999","0","0","5000000","<T t=""镶嵌：星印•极"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""该宝石聚天地灵气汇聚而成，带有不可思议的力量。"" c=""FFFFF2DF"" f=""simhei-11""></T>","治疗暴击+12","2","161506","使用方法:打开强化界面进行宝石镶嵌","灵石","4级水晶石","3","9","","","290","12","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","290","12","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","37022","2","1","","","1","","","","",""
"37031","4级咒印石","5","26","FF6DDCF6","5","3638","颗","4","10","4000","true","0","0","效果：","治疗暴击量+12","37039","100","","stone3","0","0","false","false","false","0","0","1","1","99999","0","0","5000000","<T t=""镶嵌：星印•极"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""该宝石聚天地灵气汇聚而成，带有不可思议的力量。"" c=""FFFFF2DF"" f=""simhei-11""></T>","治疗暴击量+12","2","161506","使用方法:打开强化界面进行宝石镶嵌","灵石","4级咒印石","3","9","","","300","12","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","300","12","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","37023","2","1","","","1","","","","",""
"37032","5级红宝石","5","19","FF6DDCF6","5","3631","颗","5","10","4000","true","0","0","效果：","物理穿透+15","37040","100","","stone3","0","0","false","false","false","0","0","1","1","99999","0","0","5000000","<T t=""镶嵌：星印•极"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""该宝石聚天地灵气汇聚而成，带有不可思议的力量。"" c=""FFFFF2DF"" f=""simhei-11""></T>","物理穿透+15","2","161506","使用方法:打开强化界面进行宝石镶嵌","灵石","5级红宝石","3","9","","","950","15","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","950","15","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","37024","2","1","","","1","","","","",""
"37033","5级蓝宝石","5","20","FF6DDCF6","5","3625","颗","5","10","4000","true","0","0","效果：","法术穿透+15","37041","100","","stone3","0","0","false","false","false","0","0","1","1","99999","0","0","5000000","<T t=""镶嵌：星印•极"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""该宝石聚天地灵气汇聚而成，带有不可思议的力量。"" c=""FFFFF2DF"" f=""simhei-11""></T>","法术穿透+15","2","161506","使用方法:打开强化界面进行宝石镶嵌","灵石","5级蓝宝石","3","9","","","970","15","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","970","15","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","37025","2","1","","","1","","","","",""
"37034","5级天珠石","5","21","FF6DDCF6","5","3634","颗","5","10","4000","true","0","0","效果：","物理抵抗+15","37042","100","","stone3","0","0","false","false","false","0","0","1","1","99999","0","0","5000000","<T t=""镶嵌：星印•极"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""该宝石聚天地灵气汇聚而成，带有不可思议的力量。"" c=""FFFFF2DF"" f=""simhei-11""></T>","物理抵抗+15","2","161506","使用方法:打开强化界面进行宝石镶嵌","灵石","5级天珠石","3","9","","","960","15","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","960","15","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","37026","2","1","","","1","","","","",""
"37035","5级天空石","5","22","FF6DDCF6","5","3635","颗","5","10","4000","true","0","0","效果：","法术抵抗+15","37043","100","","stone3","0","0","false","false","false","0","0","1","1","99999","0","0","5000000","<T t=""镶嵌：星印•极"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""该宝石聚天地灵气汇聚而成，带有不可思议的力量。"" c=""FFFFF2DF"" f=""simhei-11""></T>","法术抵抗+15","2","161506","使用方法:打开强化界面进行宝石镶嵌","灵石","5级天空石","3","9","","","980","15","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","980","15","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","37027","2","1","","","1","","","","",""
"37036","5级木纹石","5","23","FF6DDCF6","5","3626","颗","5","10","4000","true","0","0","效果：","物理抗暴+15","37044","100","","stone3","0","0","false","false","false","0","0","1","1","99999","0","0","5000000","<T t=""镶嵌：星印•极"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""该宝石聚天地灵气汇聚而成，带有不可思议的力量。"" c=""FFFFF2DF"" f=""simhei-11""></T>","物理抗暴+15","2","161506","使用方法:打开强化界面进行宝石镶嵌","灵石","5级木纹石","3","9","","","250","15","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","250","15","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","37028","2","1","","","1","","","","",""
"37037","5级绿宝石","5","24","FF6DDCF6","5","3632","颗","5","10","4000","true","0","0","效果：","法术抗暴+15","37045","100","","stone3","0","0","false","false","false","0","0","1","1","99999","0","0","5000000","<T t=""镶嵌：星印•极"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""该宝石聚天地灵气汇聚而成，带有不可思议的力量。"" c=""FFFFF2DF"" f=""simhei-11""></T>","法术抗暴+15","2","161506","使用方法:打开强化界面进行宝石镶嵌","灵石","5级绿宝石","3","9","","","280","15","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","280","15","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","37029","2","1","","","1","","","","",""
"37038","5级水晶石","5","25","FF6DDCF6","5","3636","颗","5","10","4000","true","0","0","效果：","治疗暴击+15","37046","100","","stone3","0","0","false","false","false","0","0","1","1","99999","0","0","5000000","<T t=""镶嵌：星印•极"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""该宝石聚天地灵气汇聚而成，带有不可思议的力量。"" c=""FFFFF2DF"" f=""simhei-11""></T>","治疗暴击+15","2","161506","使用方法:打开强化界面进行宝石镶嵌","灵石","5级水晶石","3","9","","","290","15","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","290","15","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","37030","2","1","","","1","","","","",""
"37039","5级咒印石","5","26","FF6DDCF6","5","3638","颗","5","10","4000","true","0","0","效果：","治疗暴击量+15","37047","100","","stone3","0","0","false","false","false","0","0","1","1","99999","0","0","5000000","<T t=""镶嵌：星印•极"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""该宝石聚天地灵气汇聚而成，带有不可思议的力量。"" c=""FFFFF2DF"" f=""simhei-11""></T>","治疗暴击量+15","2","161506","使用方法:打开强化界面进行宝石镶嵌","灵石","5级咒印石","3","9","","","300","15","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","300","15","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","37031","2","1","","","1","","","","",""
"37040","6级红宝石","5","19","FF6DDCF6","5","3631","颗","6","10","4000","true","0","0","效果：","物理穿透+18","37048","100","","stone3","0","0","false","false","false","0","0","1","1","99999","0","0","5000000","<T t=""镶嵌：星印•极"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""该宝石聚天地灵气汇聚而成，带有不可思议的力量。"" c=""FFFFF2DF"" f=""simhei-11""></T>","物理穿透+18","2","161506","使用方法:打开强化界面进行宝石镶嵌","灵石","6级红宝石","3","9","","","950","18","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","950","18","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","37032","2","1","","","1","","","","",""
"37041","6级蓝宝石","5","20","FF6DDCF6","5","3625","颗","6","10","4000","true","0","0","效果：","法术穿透+18","37049","100","","stone3","0","0","false","false","false","0","0","1","1","99999","0","0","5000000","<T t=""镶嵌：星印•极"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""该宝石聚天地灵气汇聚而成，带有不可思议的力量。"" c=""FFFFF2DF"" f=""simhei-11""></T>","法术穿透+18","2","161506","使用方法:打开强化界面进行宝石镶嵌","灵石","6级蓝宝石","3","9","","","970","18","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","970","18","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","37033","2","1","","","1","","","","",""
"37042","6级天珠石","5","21","FF6DDCF6","5","3634","颗","6","10","4000","true","0","0","效果：","物理抵抗+18","37050","100","","stone3","0","0","false","false","false","0","0","1","1","99999","0","0","5000000","<T t=""镶嵌：星印•极"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""该宝石聚天地灵气汇聚而成，带有不可思议的力量。"" c=""FFFFF2DF"" f=""simhei-11""></T>","物理抵抗+18","2","161506","使用方法:打开强化界面进行宝石镶嵌","灵石","6级天珠石","3","9","","","960","18","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","960","18","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","37034","2","1","","","1","","","","",""
"37043","6级天空石","5","22","FF6DDCF6","5","3635","颗","6","10","4000","true","0","0","效果：","法术抵抗+18","37051","100","","stone3","0","0","false","false","false","0","0","1","1","99999","0","0","5000000","<T t=""镶嵌：星印•极"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""该宝石聚天地灵气汇聚而成，带有不可思议的力量。"" c=""FFFFF2DF"" f=""simhei-11""></T>","法术抵抗+18","2","161506","使用方法:打开强化界面进行宝石镶嵌","灵石","6级天空石","3","9","","","980","18","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","980","18","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","37035","2","1","","","1","","","","",""
"37044","6级木纹石","5","23","FF6DDCF6","5","3626","颗","6","10","4000","true","0","0","效果：","物理抗暴+18","37052","100","","stone3","0","0","false","false","false","0","0","1","1","99999","0","0","5000000","<T t=""镶嵌：星印•极"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""该宝石聚天地灵气汇聚而成，带有不可思议的力量。"" c=""FFFFF2DF"" f=""simhei-11""></T>","物理抗暴+18","2","161506","使用方法:打开强化界面进行宝石镶嵌","灵石","6级木纹石","3","9","","","250","18","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","250","18","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","37036","2","1","","","1","","","","",""
