"编号","类型","显示名","道具名颜色","颜色品质","造型编号","单位","等级","需求等级","排序ID","可否摧毁","可否摆摊上架","点卡服可否摆摊上架","道具生效时间","道具过期时间","使用后持续时间（s）","默认有效时间","可否卖店","是否绑定","是否拾取绑定","是否下线消失","战斗内使用对象","战斗内使用者对象","战斗外使用对象","使用后是否消耗","最大堆叠数量","最大拥有数量","删除后服务器保留天数","珍品找回消耗","描述","功能说明","售卖商店类型","售卖NPCID","道具使用方法","道具类名","道具类名1","使用按钮功能类型","使用按钮功能参数1","使用按钮功能参数2","使用按钮功能参数3","加锁时能否消耗","需求锻造等级","需求裁缝等级","需求炼金等级","临时类型","获取途径1","获取途径2","获取途径3","获取途径4","获取途径5","获取途径6","获取途径7","获取途径8","获取途径9","是否珍品","是否稀有","摆摊冻结时间","寻路特殊处理","特殊用途1","特殊用途2","特殊用途3","特殊用途4","特殊用途5","是否可回收","回收道具ID","回收道具数量","可否分解","分解成道具","分解数量"
"254137","4262","门派贡献x2","ff6ddcf6","4","1167","个","0","1","7100","true","0","0","0","0","0","0","0","false","false","false","0","0","1","1","999","0","0","5000000","打开可获得门派贡献x2","打开获得帮贡","","","","帮贡","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0"
"254138","4262","门派贡献x3","ff6ddcf6","4","1167","个","0","1","7100","true","0","0","0","0","0","0","0","false","false","false","0","0","1","1","999","0","0","5000000","打开可获得门派贡献x3","打开获得帮贡","","","","帮贡","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0"
"254139","4262","门派贡献x4","ff6ddcf6","4","1167","个","0","1","7100","true","0","0","0","0","0","0","0","false","false","false","0","0","1","1","999","0","0","5000000","打开可获得门派贡献x4","打开获得帮贡","","","","帮贡","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0"
"254140","4262","门派贡献x5","ff6ddcf6","4","1167","个","0","1","7100","true","0","0","0","0","0","0","0","false","false","false","0","0","1","1","999","0","0","5000000","打开可获得门派贡献x5","打开获得帮贡","","","","帮贡","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0"
"254141","4262","100帮派贡献","ff6ddcf6","4","1167","个","0","1","7100","true","0","0","0","0","0","0","0","false","false","false","0","0","1","1","999","0","0","5000000","打开可获得100帮派贡献","打开获得帮贡","","","","帮贡","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0"
"254142","4262","200帮派贡献","ff6ddcf6","4","1167","个","0","1","7100","true","0","0","0","0","0","0","0","false","false","false","0","0","1","1","999","0","0","5000000","打开可获得200帮派贡献","打开获得帮贡","","","","帮贡","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0"
"254143","4262","500帮派贡献","ff6ddcf6","4","1167","个","0","1","7100","true","0","0","0","0","0","0","0","false","false","false","0","0","1","1","999","0","0","5000000","打开可获得500帮派贡献","打开获得帮贡","","","","帮贡","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0"
"254144","4262","800帮派贡献","ff6ddcf6","4","1167","个","0","1","7100","true","0","0","0","0","0","0","0","false","false","false","0","0","1","1","999","0","0","5000000","打开可获得800帮派贡献","打开获得帮贡","","","","帮贡","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0"
"254145","4262","1000帮派贡献","ff6ddcf6","4","1167","个","0","1","7100","true","0","0","0","0","0","0","0","false","false","false","0","0","1","1","999","0","0","5000000","打开可获得1000帮派贡献","打开获得帮贡","","","","帮贡","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0"
"254146","4262","2000帮派贡献","ff6ddcf6","4","1167","个","0","1","7100","true","0","0","0","0","0","0","0","false","false","false","0","0","1","1","999","0","0","5000000","打开可获得2000帮派贡献","打开获得帮贡","","","","帮贡","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0"
"254147","4262","3000帮派贡献","ff6ddcf6","4","1167","个","0","1","7100","true","0","0","0","0","0","0","0","false","false","false","0","0","1","1","999","0","0","5000000","打开可获得3000帮派贡献","打开获得帮贡","","","","帮贡","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0"
"254148","4262","4000帮派贡献","ff6ddcf6","4","1167","个","0","1","7100","true","0","0","0","0","0","0","0","false","false","false","0","0","1","1","999","0","0","5000000","打开可获得4000帮派贡献","打开获得帮贡","","","","帮贡","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0"
"254149","4262","5000帮派贡献","ff6ddcf6","4","1167","个","0","1","7100","true","0","0","0","0","0","0","0","false","false","false","0","0","1","1","999","0","0","5000000","打开可获得5000帮派贡献","打开获得帮贡","","","","帮贡","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0"
"254150","4262","10000帮派贡献","ff6ddcf6","4","1167","个","0","1","7100","true","0","0","0","0","0","0","0","false","false","false","0","0","1","1","999","0","0","5000000","打开可获得10000帮派贡献","打开获得帮贡","","","","帮贡","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0"
"254151","4262","100000银币","ff6ddcf6","4","1185","个","0","1","7100","true","0","0","0","0","0","0","0","false","false","false","0","0","1","1","20","0","0","5000000","可以获得100000银币。","获得银币","","","","货币","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","",""
"254152","4262","200000银币","ff6ddcf6","4","1185","个","0","1","7100","true","0","0","0","0","0","0","0","false","false","false","0","0","1","1","20","0","0","5000000","可以获得200000银币。","获得银币","","","","货币","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","",""
"254153","4262","300000银币","ff6ddcf6","4","1185","个","0","1","7100","true","0","0","0","0","0","0","0","false","false","false","0","0","1","1","20","0","0","5000000","可以获得300000银币。","获得银币","","","","货币","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","",""
"254154","4262","400000银币","ff6ddcf6","4","1185","个","0","1","7100","true","0","0","0","0","0","0","0","false","false","false","0","0","1","1","20","0","0","5000000","可以获得400000银币。","获得银币","","","","货币","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","",""
"254155","4262","500000银币","ff6ddcf6","4","1185","个","0","1","7100","true","0","0","0","0","0","0","0","false","false","false","0","0","1","1","20","0","0","5000000","可以获得500000银币。","获得银币","","","","货币","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","",""
"254156","4262","600000银币","ff6ddcf6","4","1185","个","0","1","7100","true","0","0","0","0","0","0","0","false","false","false","0","0","1","1","20","0","0","5000000","可以获得600000银币。","获得银币","","","","货币","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","",""
"254157","4262","700000银币","ff6ddcf6","4","1185","个","0","1","7100","true","0","0","0","0","0","0","0","false","false","false","0","0","1","1","20","0","0","5000000","可以获得700000银币。","获得银币","","","","货币","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","",""
"254158","4262","800000银币","ff6ddcf6","4","1185","个","0","1","7100","true","0","0","0","0","0","0","0","false","false","false","0","0","1","1","20","0","0","5000000","可以获得800000银币。","获得银币","","","","货币","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","",""
"254159","4262","900000银币","ff6ddcf6","4","1185","个","0","1","7100","true","0","0","0","0","0","0","0","false","false","false","0","0","1","1","20","0","0","5000000","可以获得900000银币。","获得银币","","","","货币","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","",""
"254160","4262","1000000银币","ff6ddcf6","4","1185","个","0","1","7100","true","0","0","0","0","0","0","0","false","false","false","0","0","1","1","20","0","0","5000000","可以获得1000000银币。","获得银币","","","","货币","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","",""
"254161","4262","1000金币","ff6ddcf6","4","1186","个","0","1","7100","true","0","0","0","0","0","0","0","false","false","false","0","0","1","1","20","0","0","5000000","可以获得1000金币。","获得金币","","","","货币","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","",""
"254162","4262","2000金币","ff6ddcf6","4","1186","个","0","1","7100","true","0","0","0","0","0","0","0","false","false","false","0","0","1","1","20","0","0","5000000","可以获得2000金币。","获得金币","","","","货币","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","",""
"254163","4262","3000金币","ff6ddcf6","4","1186","个","0","1","7100","true","0","0","0","0","0","0","0","false","false","false","0","0","1","1","20","0","0","5000000","可以获得3000金币。","获得金币","","","","货币","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","",""
"254164","4262","4000金币","ff6ddcf6","4","1186","个","0","1","7100","true","0","0","0","0","0","0","0","false","false","false","0","0","1","1","20","0","0","5000000","可以获得4000金币。","获得金币","","","","货币","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","",""
"254165","4262","5000金币","ff6ddcf6","4","1186","个","0","1","7100","true","0","0","0","0","0","0","0","false","false","false","0","0","1","1","20","0","0","5000000","可以获得5000金币。","获得金币","","","","货币","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","",""
"254166","4262","6000金币","ff6ddcf6","4","1186","个","0","1","7100","true","0","0","0","0","0","0","0","false","false","false","0","0","1","1","20","0","0","5000000","可以获得6000金币。","获得金币","","","","货币","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","",""
"254167","4262","7000金币","ff6ddcf6","4","1186","个","0","1","7100","true","0","0","0","0","0","0","0","false","false","false","0","0","1","1","20","0","0","5000000","可以获得7000金币。","获得金币","","","","货币","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","",""
"254168","4262","8000金币","ff6ddcf6","4","1186","个","0","1","7100","true","0","0","0","0","0","0","0","false","false","false","0","0","1","1","20","0","0","5000000","可以获得8000金币。","获得金币","","","","货币","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","",""
"254169","4262","9000金币","ff6ddcf6","4","1186","个","0","1","7100","true","0","0","0","0","0","0","0","false","false","false","0","0","1","1","20","0","0","5000000","可以获得9000金币。","获得金币","","","","货币","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","",""
"254170","4262","10000金币","ff6ddcf6","4","1186","个","0","1","7100","true","0","0","0","0","0","0","0","false","false","false","0","0","1","1","20","0","0","5000000","可以获得10000金币。","获得金币","","","","货币","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","",""
"111436","96","以下用于金/银箱子-不可发送","ff6ddcf6","4","1158","个","0","90","5500","true","0","0","0","0","0","0","0","false","false","false","0","0","1","1","999","0","0","5000000","每个品类需要控制在100以内，序号顺序要整洁","金钱","","0","使用方法：直接获得金钱","","","0","","","","0","","","","","","","","","","","","","","","1","","","","","","","","0","0","0","0","0","0"
"254201","4262","60万银币","ff6ddcf6","4","1185","个","0","1","7100","true","0","0","0","0","0","0","0","false","false","false","0","0","1","1","999","0","0","5000000","三界中通行的货币，可以购买商会中的物品。","使用获得银币","","","","银币","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0"
"254202","4262","120万银币","ff6ddcf6","4","1185","个","0","1","7100","true","0","0","0","0","0","0","0","false","false","false","0","0","1","1","999","0","0","5000000","三界中通行的货币，可以购买商会中的物品。","使用获得银币","","","","银币","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0"
"254203","4262","180万银币","ff6ddcf6","4","1185","个","0","1","7100","true","0","0","0","0","0","0","0","false","false","false","0","0","1","1","999","0","0","5000000","三界中通行的货币，可以购买商会中的物品。","使用获得银币","","","","银币","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0"
