"序号","物品类型","id","备注名","逻辑类型","珍品","值1","显示1","区间1","区间2","区间3","区间4","区间5","区间6","区间7","区间8","区间9","区间10","区间11","区间12","2级菜单ID","1级菜单ID","默认货币类型","默认价格1","默认价格2","默认价格3","默认价格4","默认价格5","默认价格6","默认价格7","默认价格8","默认价格9","默认价格10","默认价格11","基准成交量","基准挂单量","可见等级","可购买等级下限","可购买等级上限","价格上限","价格下限","浮动价格系数","是否可以摆摊上架",""
"7218","1","312093","4级•摧心浪","2","1","312093","4级","","","","","","","","","","","","","903","12","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"7219","1","312094","5级•摧心浪","2","1","312094","5级","","","","","","","","","","","","","903","12","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"7220","1","312095","1级•双星爆","2","1","312095","1级","","","","","","","","","","","","","904","12","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"7221","1","312096","2级•双星爆","2","1","312096","2级","","","","","","","","","","","","","904","12","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"7222","1","312097","3级•双星爆","2","1","312097","3级","","","","","","","","","","","","","904","12","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"7223","1","312098","4级•双星爆","2","1","312098","4级","","","","","","","","","","","","","904","12","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"7224","1","312099","5级•双星爆","2","1","312099","5级","","","","","","","","","","","","","904","12","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"7225","1","312100","1级•通灵法","2","1","312100","1级","","","","","","","","","","","","","905","12","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"7226","1","312101","2级•通灵法","2","1","312101","2级","","","","","","","","","","","","","905","12","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"7227","1","312102","3级•通灵法","2","1","312102","3级","","","","","","","","","","","","","905","12","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"7228","1","312103","4级•通灵法","2","1","312103","4级","","","","","","","","","","","","","905","12","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"7229","1","312104","5级•通灵法","2","1","312104","5级","","","","","","","","","","","","","905","12","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"7230","1","312105","1级•玄武驱","2","1","312105","1级","","","","","","","","","","","","","906","12","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"7231","1","312106","2级•玄武驱","2","1","312106","2级","","","","","","","","","","","","","906","12","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"7232","1","312107","3级•玄武驱","2","1","312107","3级","","","","","","","","","","","","","906","12","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"7233","1","312108","4级•玄武驱","2","1","312108","4级","","","","","","","","","","","","","906","12","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"7234","1","312109","5级•玄武驱","2","1","312109","5级","","","","","","","","","","","","","906","12","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"7235","1","312110","1级•腾挪劲","2","1","312110","1级","","","","","","","","","","","","","907","12","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"7236","1","312111","2级•腾挪劲","2","1","312111","2级","","","","","","","","","","","","","907","12","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"7237","1","312112","3级•腾挪劲","2","1","312112","3级","","","","","","","","","","","","","907","12","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"7238","1","312113","4级•腾挪劲","2","1","312113","4级","","","","","","","","","","","","","907","12","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"7239","1","312114","5级•腾挪劲","2","1","312114","5级","","","","","","","","","","","","","907","12","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"7240","1","312115","1级•龙魂玉","2","1","312115","1级","","","","","","","","","","","","","908","12","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"7241","1","312116","2级•龙魂玉","2","1","312116","2级","","","","","","","","","","","","","908","12","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"7242","1","312117","3级•龙魂玉","2","1","312117","3级","","","","","","","","","","","","","908","12","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"7243","1","312118","4级•龙魂玉","2","1","312118","4级","","","","","","","","","","","","","908","12","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"7244","1","312119","5级•龙魂玉","2","1","312119","5级","","","","","","","","","","","","","908","12","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"7300","1","312000","1级•迅敏","2","1","312000","1级","","","","","","","","","","","","","920","8","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"7301","1","312001","2级•迅敏","2","1","312001","2级","","","","","","","","","","","","","920","8","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"7302","1","312002","3级•迅敏","2","1","312002","3级","","","","","","","","","","","","","920","8","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"7303","1","312003","4级•迅敏","2","1","312003","4级","","","","","","","","","","","","","920","8","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"7304","1","312004","5级•迅敏","2","1","312004","5级","","","","","","","","","","","","","920","8","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"7305","1","312005","1级•狂怒","2","1","312005","1级","","","","","","","","","","","","","921","8","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"7306","1","312006","2级•狂怒","2","1","312006","2级","","","","","","","","","","","","","921","8","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"7307","1","312007","3级•狂怒","2","1","312007","3级","","","","","","","","","","","","","921","8","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"7308","1","312008","4级•狂怒","2","1","312008","4级","","","","","","","","","","","","","921","8","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"7309","1","312009","5级•狂怒","2","1","312009","5级","","","","","","","","","","","","","921","8","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"7310","1","312010","1级•阴伤","2","1","312010","1级","","","","","","","","","","","","","922","8","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"7311","1","312011","2级•阴伤","2","1","312011","2级","","","","","","","","","","","","","922","8","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"7312","1","312012","3级•阴伤","2","1","312012","3级","","","","","","","","","","","","","922","8","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"7313","1","312013","4级•阴伤","2","1","312013","4级","","","","","","","","","","","","","922","8","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"7314","1","312014","5级•阴伤","2","1","312014","5级","","","","","","","","","","","","","922","8","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"7315","1","312015","1级•连环","2","1","312015","1级","","","","","","","","","","","","","923","8","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"7316","1","312016","2级•连环","2","1","312016","2级","","","","","","","","","","","","","923","8","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"7317","1","312017","3级•连环","2","1","312017","3级","","","","","","","","","","","","","923","8","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"7318","1","312018","4级•连环","2","1","312018","4级","","","","","","","","","","","","","923","8","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"7319","1","312019","5级•连环","2","1","312019","5级","","","","","","","","","","","","","923","8","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"7320","1","312020","1级•奇袭","2","1","312020","1级","","","","","","","","","","","","","924","8","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"7321","1","312021","2级•奇袭","2","1","312021","2级","","","","","","","","","","","","","924","8","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"7322","1","312022","3级•奇袭","2","1","312022","3级","","","","","","","","","","","","","924","8","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"7323","1","312023","4级•奇袭","2","1","312023","4级","","","","","","","","","","","","","924","8","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"7324","1","312024","5级•奇袭","2","1","312024","5级","","","","","","","","","","","","","924","8","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"7325","1","312025","1级•静岳","2","1","312025","1级","","","","","","","","","","","","","925","8","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"7326","1","312026","2级•静岳","2","1","312026","2级","","","","","","","","","","","","","925","8","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"7327","1","312027","3级•静岳","2","1","312027","3级","","","","","","","","","","","","","925","8","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"7328","1","312028","4级•静岳","2","1","312028","4级","","","","","","","","","","","","","925","8","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"7329","1","312029","5级•静岳","2","1","312029","5级","","","","","","","","","","","","","925","8","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"7330","1","312030","1级•灵光","2","1","312030","1级","","","","","","","","","","","","","926","8","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"7331","1","312031","2级•灵光","2","1","312031","2级","","","","","","","","","","","","","926","8","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"7332","1","312032","3级•灵光","2","1","312032","3级","","","","","","","","","","","","","926","8","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"7333","1","312033","4级•灵光","2","1","312033","4级","","","","","","","","","","","","","926","8","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"7334","1","312034","5级•灵光","2","1","312034","5级","","","","","","","","","","","","","926","8","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"7335","1","312035","1级•灵身","2","1","312035","1级","","","","","","","","","","","","","927","8","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"7336","1","312036","2级•灵身","2","1","312036","2级","","","","","","","","","","","","","927","8","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"7337","1","312037","3级•灵身","2","1","312037","3级","","","","","","","","","","","","","927","8","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
