"id","改变形象","触发隐藏剧情","改变战场地图","改变场景时的渐变特效","有无客户端动作","播放战场特效","播放音乐","动作类型","技能ID","调用伙伴几号槽里技能","技能等级系数","技能等级常数","逃跑几率","召唤","召唤数量","","","","目标","场景AI是否指定主角","策划备注","说话信息","说话信息是否显示到聊天框","语音资源名","语音信息是否显示到聊天框","语音信息时长","提示框信息"
"61041","0","","0","1","TRUE","","0","12","","","","","","{34009@200;34010@200;34011@200;34012@200;34013@200;34014@200;34015@200;34016@200;34017@200}$23","","","","","","","BOSS死亡召唤","进入第二关","1","","","",""
"61051","0","","0","1","TRUE","","0","12","","","","","","{34109@200;34110@200;34111@200;34112@200;34113@200;34114@200;34115@200;34116@200;34117@200}$15","","","","","","","BOSS死亡召唤","进入第二关","1","","","",""
"61052","0","","0","1","TRUE","","0","12","","","","","","{34109@200;34110@200;34111@200;34112@200;34113@200;34114@200;34115@200;34116@200;34117@200}$16","","","","","","","BOSS死亡召唤","进入第二关","1","","","",""
"61053","0","","0","1","TRUE","","0","12","","","","","","{34109@200;34110@200;34111@200;34112@200;34113@200;34114@200;34115@200;34116@200;34117@200}$17","","","","","","","BOSS死亡召唤","进入第二关","1","","","",""
"61054","0","","0","1","TRUE","","0","12","","","","","","{34109@200;34110@200;34111@200;34112@200;34113@200;34114@200;34115@200;34116@200;34117@200}$18","","","","","","","BOSS死亡召唤","进入第二关","1","","","",""
"61055","0","","0","1","TRUE","","0","12","","","","","","{34109@200;34110@200;34111@200;34112@200;34113@200;34114@200;34115@200;34116@200;34117@200}$19","","","","","","","BOSS死亡召唤","进入第二关","1","","","",""
"61056","0","","0","1","TRUE","","0","12","","","","","","{34109@200;34110@200;34111@200;34112@200;34113@200;34114@200;34115@200;34116@200;34117@200}$20","","","","","","","BOSS死亡召唤","进入第二关","1","","","",""
"61057","0","","0","1","TRUE","","0","12","","","","","","{34109@200;34110@200;34111@200;34112@200;34113@200;34114@200;34115@200;34116@200;34117@200}$21","","","","","","","BOSS死亡召唤","进入第二关","1","","","",""
"61058","0","","0","1","TRUE","","0","12","","","","","","{34109@200;34110@200;34111@200;34112@200;34113@200;34114@200;34115@200;34116@200;34117@200}$22","","","","","","","BOSS死亡召唤","进入第二关","1","","","",""
"61059","0","","0","1","TRUE","","0","12","","","","","","{34109@200;34110@200;34111@200;34112@200;34113@200;34114@200;34115@200;34116@200;34117@200}$23","","","","","","","BOSS死亡召唤","进入第二关","1","","","",""
"61060","0","","0","1","TRUE","","0","12","","","","","","{34118@200;34119@200;34120@200;34121@200;34122@200;34123@200;34124@200;34125@200;34126@200}$15","","","","","","","BOSS死亡召唤","进入第三关","1","","","",""
"61061","0","","0","1","TRUE","","0","12","","","","","","{34118@200;34119@200;34120@200;34121@200;34122@200;34123@200;34124@200;34125@200;34126@200}$16","","","","","","","BOSS死亡召唤","进入第三关","1","","","",""
"61062","0","","0","1","TRUE","","0","12","","","","","","{34118@200;34119@200;34120@200;34121@200;34122@200;34123@200;34124@200;34125@200;34126@200}$17","","","","","","","BOSS死亡召唤","进入第三关","1","","","",""
"61063","0","","0","1","TRUE","","0","12","","","","","","{34118@200;34119@200;34120@200;34121@200;34122@200;34123@200;34124@200;34125@200;34126@200}$18","","","","","","","BOSS死亡召唤","进入第三关","1","","","",""
"61064","0","","0","1","TRUE","","0","12","","","","","","{34118@200;34119@200;34120@200;34121@200;34122@200;34123@200;34124@200;34125@200;34126@200}$19","","","","","","","BOSS死亡召唤","进入第三关","1","","","",""
"61065","0","","0","1","TRUE","","0","12","","","","","","{34118@200;34119@200;34120@200;34121@200;34122@200;34123@200;34124@200;34125@200;34126@200}$20","","","","","","","BOSS死亡召唤","进入第三关","1","","","",""
"61066","0","","0","1","TRUE","","0","12","","","","","","{34118@200;34119@200;34120@200;34121@200;34122@200;34123@200;34124@200;34125@200;34126@200}$21","","","","","","","BOSS死亡召唤","进入第三关","1","","","",""
"61067","0","","0","1","TRUE","","0","12","","","","","","{34118@200;34119@200;34120@200;34121@200;34122@200;34123@200;34124@200;34125@200;34126@200}$22","","","","","","","BOSS死亡召唤","进入第三关","1","","","",""
"61068","0","","0","1","TRUE","","0","12","","","","","","{34118@200;34119@200;34120@200;34121@200;34122@200;34123@200;34124@200;34125@200;34126@200}$23","","","","","","","BOSS死亡召唤","进入第三关","1","","","",""
"61078","0","","0","1","TRUE","","0","12","","","","","","{34209@200;34210@200;34211@200;34212@200;34213@200;34214@200;34215@200;34216@200;34217@200}$15","","","","","","","BOSS死亡召唤","进入第二关","1","","","",""
"61079","0","","0","1","TRUE","","0","12","","","","","","{34209@200;34210@200;34211@200;34212@200;34213@200;34214@200;34215@200;34216@200;34217@200}$16","","","","","","","BOSS死亡召唤","进入第二关","1","","","",""
"61080","0","","0","1","TRUE","","0","12","","","","","","{34209@200;34210@200;34211@200;34212@200;34213@200;34214@200;34215@200;34216@200;34217@200}$17","","","","","","","BOSS死亡召唤","进入第二关","1","","","",""
"61081","0","","0","1","TRUE","","0","12","","","","","","{34209@200;34210@200;34211@200;34212@200;34213@200;34214@200;34215@200;34216@200;34217@200}$18","","","","","","","BOSS死亡召唤","进入第二关","1","","","",""
"61082","0","","0","1","TRUE","","0","12","","","","","","{34209@200;34210@200;34211@200;34212@200;34213@200;34214@200;34215@200;34216@200;34217@200}$19","","","","","","","BOSS死亡召唤","进入第二关","1","","","",""
"61083","0","","0","1","TRUE","","0","12","","","","","","{34209@200;34210@200;34211@200;34212@200;34213@200;34214@200;34215@200;34216@200;34217@200}$20","","","","","","","BOSS死亡召唤","进入第二关","1","","","",""
"61084","0","","0","1","TRUE","","0","12","","","","","","{34209@200;34210@200;34211@200;34212@200;34213@200;34214@200;34215@200;34216@200;34217@200}$21","","","","","","","BOSS死亡召唤","进入第二关","1","","","",""
"61085","0","","0","1","TRUE","","0","12","","","","","","{34209@200;34210@200;34211@200;34212@200;34213@200;34214@200;34215@200;34216@200;34217@200}$22","","","","","","","BOSS死亡召唤","进入第二关","1","","","",""
"61086","0","","0","1","TRUE","","0","12","","","","","","{34209@200;34210@200;34211@200;34212@200;34213@200;34214@200;34215@200;34216@200;34217@200}$23","","","","","","","BOSS死亡召唤","进入第二关","1","","","",""
"61087","0","","0","1","TRUE","","0","12","","","","","","{34218@200;34219@200;34220@200;34221@200;34222@200;34223@200;34224@200;34225@200;34226@200}$15","","","","","","","BOSS死亡召唤","进入第三关","1","","","",""
"61088","0","","0","1","TRUE","","0","12","","","","","","{34218@200;34219@200;34220@200;34221@200;34222@200;34223@200;34224@200;34225@200;34226@200}$16","","","","","","","BOSS死亡召唤","进入第三关","1","","","",""
"61089","0","","0","1","TRUE","","0","12","","","","","","{34218@200;34219@200;34220@200;34221@200;34222@200;34223@200;34224@200;34225@200;34226@200}$17","","","","","","","BOSS死亡召唤","进入第三关","1","","","",""
"61090","0","","0","1","TRUE","","0","12","","","","","","{34218@200;34219@200;34220@200;34221@200;34222@200;34223@200;34224@200;34225@200;34226@200}$18","","","","","","","BOSS死亡召唤","进入第三关","1","","","",""
"61091","0","","0","1","TRUE","","0","12","","","","","","{34218@200;34219@200;34220@200;34221@200;34222@200;34223@200;34224@200;34225@200;34226@200}$19","","","","","","","BOSS死亡召唤","进入第三关","1","","","",""
"61092","0","","0","1","TRUE","","0","12","","","","","","{34218@200;34219@200;34220@200;34221@200;34222@200;34223@200;34224@200;34225@200;34226@200}$20","","","","","","","BOSS死亡召唤","进入第三关","1","","","",""
"61093","0","","0","1","TRUE","","0","12","","","","","","{34218@200;34219@200;34220@200;34221@200;34222@200;34223@200;34224@200;34225@200;34226@200}$21","","","","","","","BOSS死亡召唤","进入第三关","1","","","",""
"61094","0","","0","1","TRUE","","0","12","","","","","","{34218@200;34219@200;34220@200;34221@200;34222@200;34223@200;34224@200;34225@200;34226@200}$22","","","","","","","BOSS死亡召唤","进入第三关","1","","","",""
"61095","0","","0","1","TRUE","","0","12","","","","","","{34218@200;34219@200;34220@200;34221@200;34222@200;34223@200;34224@200;34225@200;34226@200}$23","","","","","","","BOSS死亡召唤","进入第三关","1","","","",""
"61096","0","","0","1","TRUE","","0","12","","","","","","{34227@200;34228@200;34229@200;34230@200;34231@200;34232@200;34233@200;34234@200;34235@200}$15","","","","","","","BOSS死亡召唤","进入第四关","1","","","",""
"61097","0","","0","1","TRUE","","0","12","","","","","","{34227@200;34228@200;34229@200;34230@200;34231@200;34232@200;34233@200;34234@200;34235@200}$16","","","","","","","BOSS死亡召唤","进入第四关","1","","","",""
"61098","0","","0","1","TRUE","","0","12","","","","","","{34227@200;34228@200;34229@200;34230@200;34231@200;34232@200;34233@200;34234@200;34235@200}$17","","","","","","","BOSS死亡召唤","进入第四关","1","","","",""
"61099","0","","0","1","TRUE","","0","12","","","","","","{34227@200;34228@200;34229@200;34230@200;34231@200;34232@200;34233@200;34234@200;34235@200}$18","","","","","","","BOSS死亡召唤","进入第四关","1","","","",""
"61100","0","","0","1","TRUE","","0","12","","","","","","{34227@200;34228@200;34229@200;34230@200;34231@200;34232@200;34233@200;34234@200;34235@200}$19","","","","","","","BOSS死亡召唤","进入第四关","1","","","",""
"61101","0","","0","1","TRUE","","0","12","","","","","","{34227@200;34228@200;34229@200;34230@200;34231@200;34232@200;34233@200;34234@200;34235@200}$20","","","","","","","BOSS死亡召唤","进入第四关","1","","","",""
"61102","0","","0","1","TRUE","","0","12","","","","","","{34227@200;34228@200;34229@200;34230@200;34231@200;34232@200;34233@200;34234@200;34235@200}$21","","","","","","","BOSS死亡召唤","进入第四关","1","","","",""
"61103","0","","0","1","TRUE","","0","12","","","","","","{34227@200;34228@200;34229@200;34230@200;34231@200;34232@200;34233@200;34234@200;34235@200}$22","","","","","","","BOSS死亡召唤","进入第四关","1","","","",""
"61104","0","","0","1","TRUE","","0","12","","","","","","{34227@200;34228@200;34229@200;34230@200;34231@200;34232@200;34233@200;34234@200;34235@200}$23","","","","","","","BOSS死亡召唤","进入第四关","1","","","",""
"61105","0","","0","1","TRUE","","0","12","","","","","","{34309@200;34310@200;34311@200;34312@200;34313@200;34314@200;34315@200;34316@200;34317@200}$15","","","","","","","BOSS死亡召唤","进入第二关","1","","","",""
"61106","0","","0","1","TRUE","","0","12","","","","","","{34309@200;34310@200;34311@200;34312@200;34313@200;34314@200;34315@200;34316@200;34317@200}$16","","","","","","","BOSS死亡召唤","进入第二关","1","","","",""
"61107","0","","0","1","TRUE","","0","12","","","","","","{34309@200;34310@200;34311@200;34312@200;34313@200;34314@200;34315@200;34316@200;34317@200}$17","","","","","","","BOSS死亡召唤","进入第二关","1","","","",""
"61108","0","","0","1","TRUE","","0","12","","","","","","{34309@200;34310@200;34311@200;34312@200;34313@200;34314@200;34315@200;34316@200;34317@200}$18","","","","","","","BOSS死亡召唤","进入第二关","1","","","",""
"61109","0","","0","1","TRUE","","0","12","","","","","","{34309@200;34310@200;34311@200;34312@200;34313@200;34314@200;34315@200;34316@200;34317@200}$19","","","","","","","BOSS死亡召唤","进入第二关","1","","","",""
"61110","0","","0","1","TRUE","","0","12","","","","","","{34309@200;34310@200;34311@200;34312@200;34313@200;34314@200;34315@200;34316@200;34317@200}$20","","","","","","","BOSS死亡召唤","进入第二关","1","","","",""
"61111","0","","0","1","TRUE","","0","12","","","","","","{34309@200;34310@200;34311@200;34312@200;34313@200;34314@200;34315@200;34316@200;34317@200}$21","","","","","","","BOSS死亡召唤","进入第二关","1","","","",""
"61112","0","","0","1","TRUE","","0","12","","","","","","{34309@200;34310@200;34311@200;34312@200;34313@200;34314@200;34315@200;34316@200;34317@200}$22","","","","","","","BOSS死亡召唤","进入第二关","1","","","",""
"61113","0","","0","1","TRUE","","0","12","","","","","","{34309@200;34310@200;34311@200;34312@200;34313@200;34314@200;34315@200;34316@200;34317@200}$23","","","","","","","BOSS死亡召唤","进入第二关","1","","","",""
"61114","0","","0","1","TRUE","","0","12","","","","","","{34318@200;34319@200;34320@200;34321@200;34322@200;34323@200;34324@200;34325@200;34326@200}$15","","","","","","","BOSS死亡召唤","进入第三关","1","","","",""
"61115","0","","0","1","TRUE","","0","12","","","","","","{34318@200;34319@200;34320@200;34321@200;34322@200;34323@200;34324@200;34325@200;34326@200}$16","","","","","","","BOSS死亡召唤","进入第三关","1","","","",""
"61116","0","","0","1","TRUE","","0","12","","","","","","{34318@200;34319@200;34320@200;34321@200;34322@200;34323@200;34324@200;34325@200;34326@200}$17","","","","","","","BOSS死亡召唤","进入第三关","1","","","",""
"61117","0","","0","1","TRUE","","0","12","","","","","","{34318@200;34319@200;34320@200;34321@200;34322@200;34323@200;34324@200;34325@200;34326@200}$18","","","","","","","BOSS死亡召唤","进入第三关","1","","","",""
"61118","0","","0","1","TRUE","","0","12","","","","","","{34318@200;34319@200;34320@200;34321@200;34322@200;34323@200;34324@200;34325@200;34326@200}$19","","","","","","","BOSS死亡召唤","进入第三关","1","","","",""
