编号,名称,策划备注（战斗ID用途）,称谓,造型id,随机造型id,显示血量,显示大血条,显示等级,战斗单位类型,怪物类型,特殊类型,职业,类型,大小比例,area1colour,area2colour,是否倒地,对应宠物,颜色几率id,是否绑定,等级模式,NPC等级,怪物匹配最小等级,怪物匹配最大等级,能否捕捉,能否捕捉2,捕捉几率,逃跑几率,免疫状态id,控制几率修正,被控制几率修正,最大生命队伍中最大攻击力系数,进战斗默认连击点,怒气上限,进战斗默认怒气,命中系数,命中常数,最大生命系数,最大魔法系数,物攻系数,物防系数,法攻系数,法防系数,速度系数,治疗强度系数,控制命中系数,控制抗性系数,最大生命常数,最大魔法常数,物攻常数,物防常数,法攻常数,法防常数,速度常数,治疗强度常数,控制命中常数,控制抗性常数,物理暴击系数,物理抗暴系数,物理暴伤系数,法术暴击系数,法术抗暴系数,法术暴伤系数,治疗暴击系数,治疗暴击量系数,物理穿透系数,物理抵抗系数,法术穿透系数,法术抵抗系数,治疗加深系数,被治疗加深系数,控制加成系数,控制免疫系数,物理暴击常数,物理抗暴常数,物理暴伤常数,法术暴击常数,法术抗暴常数,法术暴伤常数,治疗暴击常数,治疗暴击量常数,物理穿透常数,物理抵抗常数,法术穿透常数,法术抵抗常数,治疗加深常数,被治疗加深常数,控制加成常数,控制免疫常数,额外属性1ID,额外属性1数值,额外属性2ID,额外属性2数值,额外属性3ID,额外属性3数值,额外属性4ID,额外属性4数值,额外属性5ID,额外属性5数值,额外属性6ID,额外属性6数值,额外属性7ID,额外属性7数值,额外属性8ID,额外属性8数值,额外属性9ID,额外属性9数值,额外属性10ID,额外属性10数值,反击几率,反击伤害系数,AI编号,技能1编号,技能1出现几率,技能1施放几率,技能1系数,技能1常数,技能2编号,技能2出现几率,技能2施放几率,技能2系数,技能2常数,技能3编号,技能3出现几率,技能3施放几率,技能3系数,技能3常数,技能4编号,技能4出现几率,技能4施放几率,技能4系数,技能4常数,技能5编号,技能5出现几率,技能5施放几率,技能5系数,技能5常数,技能6编号,技能6出现几率,技能6施放几率,技能6系数,技能6常数,技能7编号,技能7出现几率,技能7施放几率,技能7系数,技能7常数,是否远程,种族,当前生命队伍中最大攻击力系数,当前生命系数,当前生命常数,当前魔法系数,当前魔法常数
40279,备用,8587,,1011101,,1,,0,5,1,,,4,1,0,0,0,0,1,0,4,70,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,15325,3645,1190,177,1058,135,352,529,845,834,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820,0,830,0,760,0,780,0,,,,,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
40280,魔物士兵头领,8588,,1011101,,1,,0,5,1,,,4,1,1,0,0,0,1,0,4,70,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,14622,3870,1565,1037,1536,772,551,501,867,853,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,821,0,831,0.75,760,0,780,0,,,,,,,,,,,,,0,0,20144,191000,1000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
40281,魔物士兵头领,8588,,1011101,,1,,0,5,1,,,4,1,2,0,0,0,1,0,4,70,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,13180,3870,1565,1037,1536,772,551,443,867,853,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,822,0,832,0.75,760,0,780,0,,,,,,,,,,,,,0,0,20144,191000,1000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
40282,魔物士兵头领,8588,,1011101,,1,,0,5,1,,,4,1,2,0,0,0,1,0,4,70,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,13180,3870,1565,1037,1536,772,551,443,867,853,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,823,0,833,0.75,760,0,780,0,,,,,,,,,,,,,0,0,20144,191000,1000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
40283,魔物士兵,8588,,1011101,,1,,0,5,1,,,4,1,0,0,0,0,1,0,4,70,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,12478,3645,1350,431,1342,324,490,415,845,834,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,824,0.7,834,0,760,0,780,0,,,,,,,,,,,,,0,0,20125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
40284,魔物士兵,8588,,1011101,,1,,0,5,1,,,4,1,0,0,0,0,1,0,4,70,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,12478,3645,1350,431,1342,324,490,415,845,834,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825,0.7,835,0,760,0,780,0,,,,,,,,,,,,,0,0,20125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
40285,魔物士兵,8588,,1011101,,1,,0,5,1,,,4,1,0,0,0,0,1,0,4,70,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,15325,3645,1190,177,1058,135,352,529,845,834,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,826,0,836,0,760,0,780,0,,,,,,,,,,,,,0,0,20125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
40286,魔物士兵,8588,,1011101,,1,,0,5,1,,,4,1,0,0,0,0,1,0,4,70,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,15325,3645,1190,177,1058,135,352,529,845,834,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,827,0,837,0,760,0,780,0,,,,,,,,,,,,,0,0,,150001,1000,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
40287,魔物士兵,8588,,1011101,,1,,0,5,1,,,4,1,0,0,0,0,1,0,4,70,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,15325,3645,1190,177,1058,135,352,529,845,834,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,828,0,838,0,760,0,780,0,,,,,,,,,,,,,0,0,,150001,1000,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
40288,备用,8588,,1011101,,1,,0,5,1,,,4,1,0,0,0,0,1,0,4,70,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,15325,3645,1190,177,1058,135,352,529,845,834,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,829,0,839,0,760,0,780,0,,,,,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
40289,备用,8588,,1011101,,1,,0,5,1,,,4,1,0,0,0,0,1,0,4,70,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,15325,3645,1190,177,1058,135,352,529,845,834,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,830,0,840,0,760,0,780,0,,,,,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
40290,魔物精英,8589,,1011101,,1,,0,5,1,,,4,1,0,0,0,0,1,0,4,70,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,18227,3870,1565,1037,1536,772,551,645,867,853,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,831,0,841,0.75,760,0,780,0,,,,,,,,,,,,,0,0,20124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
40291,寒霜守卫,8589,,1011101,,1,,0,5,1,,,4,1,0,0,0,0,1,0,4,70,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,14622,3870,1565,1037,1536,772,551,501,867,853,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832,0.7,842,0,760,0,780,0,,,,,,,,,,,,,0,0,20137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
40292,寒霜守卫,8589,,1011101,,1,,0,5,1,,,4,1,0,0,0,0,1,0,4,70,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,14622,3870,1565,1037,1536,772,551,501,867,853,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,833,0.7,843,0,760,0,780,0,,,,,,,,,,,,,0,0,20137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
40293,魔物士兵,8589,,1011101,,1,,0,5,1,,,4,1,0,0,0,0,1,0,4,70,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,16837,3645,1190,177,1058,135,352,589,845,834,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,834,0,844,0,760,0,780,0,,,,,,,,,,,,,0,0,20122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
40294,魔物士兵,8589,,1011101,,1,,0,5,1,,,4,1,0,0,0,0,1,0,4,70,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,16837,3645,1190,177,1058,135,352,589,845,834,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,835,0,845,0,760,0,780,0,,,,,,,,,,,,,0,0,20122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
40295,魔物士兵,8589,,1011101,,1,,0,5,1,,,4,1,0,0,0,0,1,0,4,70,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,16837,3645,1190,177,1058,135,352,589,845,834,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,836,0,846,0,760,0,780,0,,,,,,,,,,,,,0,0,20122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
40296,魔物士兵,8589,,1011101,,1,,0,5,1,,,4,1,0,0,0,0,1,0,4,70,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,16837,3645,1190,177,1058,135,352,589,845,834,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,837,0,847,0,760,0,780,0,,,,,,,,,,,,,0,0,20125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
40297,魔物士兵,8589,,1011101,,1,,0,5,1,,,4,1,0,0,0,0,1,0,4,70,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,16837,3645,1190,177,1058,135,352,589,845,834,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,838,0,848,0,760,0,780,0,,,,,,,,,,,,,0,0,20125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
40298,备用,8589,,1011101,,1,,0,5,1,,,4,1,0,0,0,0,1,0,4,70,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,16837,3645,1190,177,1058,135,352,589,845,834,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,839,0,849,0,760,0,780,0,,,,,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
40299,备用,8589,,1011101,,1,,0,5,1,,,4,1,0,0,0,0,1,0,4,70,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,16837,3645,1190,177,1058,135,352,589,845,834,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840,0,850,0,760,0,780,0,,,,,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
40300,魔王侍卫,8590,,1011101,,1,,0,5,1,,,4,1,0,0,0,0,1,0,4,70,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,18227,3870,1565,1037,1536,772,395,645,867,853,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,841,0,851,0.6,760,0,780,0,,,,,,,,,,,,,0,0,20124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
40301,魔王侍卫,8590,,1011101,,1,,0,5,1,,,4,1,0,0,0,0,1,0,4,70,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,18227,3870,1565,1037,1536,772,395,645,867,853,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,842,0,852,0.6,760,0,780,0,,,,,,,,,,,,,0,0,20124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
40302,死亡使者,8590,,1011101,,1,,0,5,1,,,4,1,0,0,0,0,1,0,4,70,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,14934,3645,1190,431,1137,324,352,513,845,834,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,843,0,853,0,760,0,780,0,,,,,,,,,,,,,0,0,20122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
40303,死亡使者,8590,,1011101,,1,,0,5,1,,,4,1,0,0,0,0,1,0,4,70,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,14934,3645,1190,431,1137,324,352,513,845,834,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844,0,854,0,760,0,780,0,,,,,,,,,,,,,0,0,20122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
40304,死亡使者,8590,,1011101,,1,,0,5,1,,,4,1,0,0,0,0,1,0,4,70,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,14934,3645,1190,431,1137,324,352,513,845,834,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,845,0,855,0,760,0,780,0,,,,,,,,,,,,,0,0,20122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
40305,死亡使者,8590,,1011101,,1,,0,5,1,,,4,1,0,0,0,0,1,0,4,70,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,14934,3645,1190,431,1137,324,352,513,845,834,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,846,0,856,0,760,0,780,0,,,,,,,,,,,,,0,0,20130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
40306,死亡使者,8590,,1011101,,1,,0,5,1,,,4,1,0,0,0,0,1,0,4,70,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,14934,3645,1190,431,1137,324,352,513,845,834,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,847,0,857,0,760,0,780,0,,,,,,,,,,,,,0,0,20137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
40307,备用,8590,,1011101,,1,,0,5,1,,,4,1,0,0,0,0,1,0,4,70,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,14934,3645,1190,431,1137,324,352,513,845,834,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,848,0,858,0,760,0,780,0,,,,,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
40308,备用,8590,,1011101,,1,,0,5,1,,,4,1,0,0,0,0,1,0,4,70,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,14934,3645,1190,431,1137,324,352,513,845,834,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,849,0,859,0,760,0,780,0,,,,,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
40309,备用,8590,,1011101,,1,,0,5,1,,,4,1,0,0,0,0,1,0,4,70,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,14934,3645,1190,431,1137,324,352,513,845,834,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850,0,860,0,760,0,780,0,,,,,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
40310,瓦力玛萨斯,8591,,1011101,,1,,0,5,1,,,4,1.25,0,0,0,0,1,0,4,70,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,21102,4056,1890,1120,1698,830,1746,760,883,867,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,851,0,861,0.75,760,0,780,0,,,,,,,,,,,,,0,0,20145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
40311,九头虫,8591,,1011101,,1,,0,5,1,,,4,1,0,0,0,0,1,0,4,70,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,18121,3870,1565,614,1536,458,395,641,867,853,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,852,0,862,0,760,0,780,0,,,,,,,,,,,,,0,0,20144,191000,1000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
40312,九头虫,8591,,1011101,,1,,0,5,1,,,4,1,0,0,0,0,1,0,4,70,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,18121,3870,1565,614,1536,458,395,641,867,853,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,853,0,863,0,760,0,780,0,,,,,,,,,,,,,0,0,20144,191000,1000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
40313,骷髅先锋,8591,,1011101,,1,,0,5,1,,,4,1,0,0,0,0,1,0,4,70,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,14934,3645,1190,431,1137,324,352,513,845,834,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,854,0,864,0,760,0,780,0,,,,,,,,,,,,,0,0,20122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
40314,骷髅先锋,8591,,1011101,,1,,0,5,1,,,4,1,0,0,0,0,1,0,4,70,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,14934,3645,1190,431,1137,324,352,513,845,834,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,855,0,865,0,760,0,780,0,,,,,,,,,,,,,0,0,20122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
40315,骷髅先锋,8591,,1011101,,1,,0,5,1,,,4,1,0,0,0,0,1,0,4,70,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,14934,3645,1190,431,1137,324,352,513,845,834,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,856,0,866,0,760,0,780,0,,,,,,,,,,,,,0,0,20122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
40316,骷髅先锋,8591,,1011101,,1,,0,5,1,,,4,1,0,0,0,0,1,0,4,70,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,14934,3645,1190,431,1137,324,352,513,845,834,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,857,0,867,0,760,0,780,0,,,,,,,,,,,,,0,0,20125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
40317,骷髅先锋,8591,,1011101,,1,,0,5,1,,,4,1,0,0,0,0,1,0,4,70,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,14934,3645,1190,431,1137,324,352,513,845,834,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,858,0,868,0,760,0,780,0,,,,,,,,,,,,,0,0,20125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
40318,备用,8591,,1011101,,1,,0,5,1,,,4,1,0,0,0,0,1,0,4,70,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,14934,3645,1190,431,1137,324,352,513,845,834,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,859,0,869,0,760,0,780,0,,,,,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
